"",BBK01.OU0245,BBK01.OU0245_FLAGS
"",Savings deposits of domestik non-profit institutions / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:20,
1968-01,-,Nothing exists
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,-,Nothing exists
1968-06,-,Nothing exists
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,1.223,
1969-01,1.327,
1969-02,1.368,
1969-03,1.361,
1969-04,1.393,
1969-05,1.396,
1969-06,1.406,
1969-07,1.413,
1969-08,1.424,
1969-09,1.424,
1969-10,1.436,
1969-11,1.423,
1969-12,1.548,
1970-01,1.571,
1970-02,1.597,
1970-03,1.574,
1970-04,1.558,
1970-05,1.554,
1970-06,1.519,
1970-07,1.493,
1970-08,1.528,
1970-09,1.537,
1970-10,1.552,
1970-11,1.554,
1970-12,1.680,
1971-01,1.715,
1971-02,1.745,
1971-03,1.746,
1971-04,1.769,
1971-05,1.780,
1971-06,1.788,
1971-07,1.797,
1971-08,1.797,
1971-09,1.806,
1971-10,1.818,
1971-11,1.820,
1971-12,1.926,
1972-01,2.004,
1972-02,2.077,
1972-03,2.143,
1972-04,2.172,
1972-05,2.223,
1972-06,2.240,
1972-07,2.265,
1972-08,2.283,
1972-09,2.301,
1972-10,2.314,
1972-11,2.313,
1972-12,2.437,
1973-01,2.484,
1973-02,2.541,
1973-03,2.565,
1973-04,2.529,
1973-05,2.543,
1973-06,2.545,
1973-07,2.557,
1973-08,2.541,
1973-09,2.559,
1973-10,2.558,
1973-11,2.515,
1973-12,2.729,
1974-01,2.719,
1974-02,2.772,
1974-03,2.778,
1974-04,2.802,
1974-05,2.789,
1974-06,2.804,
1974-07,2.802,
1974-08,2.817,
1974-09,2.821,
1974-10,2.867,
1974-11,2.856,
1974-12,3.038,
1975-01,3.068,
1975-02,3.132,
1975-03,3.252,
1975-04,3.396,
1975-05,3.539,
1975-06,3.587,
1975-07,3.695,
1975-08,3.745,
1975-09,3.836,
1975-10,3.933,
1975-11,3.907,
1975-12,4.147,
1976-01,4.261,
1976-02,4.297,
1976-03,4.397,
1976-04,4.491,
1976-05,4.502,
1976-06,4.511,
1976-07,4.511,
1976-08,4.570,
1976-09,4.553,
1976-10,4.501,
1976-11,4.521,
1976-12,4.669,
1977-01,4.780,
1977-02,4.845,
1977-03,4.852,
1977-04,4.870,
1977-05,4.924,
1977-06,4.975,
1977-07,5.036,
1977-08,4.980,
1977-09,4.972,
1977-10,5.056,
1977-11,5.036,
1977-12,5.312,
1978-01,5.288,
1978-02,5.336,
1978-03,5.369,
1978-04,5.400,
1978-05,5.469,
1978-06,5.458,
1978-07,5.469,
1978-08,5.518,
1978-09,5.496,
1978-10,5.493,
1978-11,5.482,
1978-12,5.642,
1979-01,5.714,
1979-02,5.748,
1979-03,5.770,
1979-04,5.766,
1979-05,5.717,
1979-06,5.642,
1979-07,5.537,
1979-08,5.500,
1979-09,5.516,
1979-10,5.397,
1979-11,5.249,
1979-12,5.514,
1980-01,5.350,
1980-02,5.300,
1980-03,5.292,
1980-04,5.194,
1980-05,5.116,
1980-06,5.127,
1980-07,5.086,
1980-08,5.059,
1980-09,5.072,
1980-10,5.068,
1980-11,4.996,
1980-12,5.322,
1981-01,5.191,
1981-02,5.181,
1981-03,5.121,
1981-04,5.073,
1981-05,5.038,
1981-06,5.016,
1981-07,4.939,
1981-08,4.917,
1981-09,4.882,
1981-10,4.846,
1981-11,4.770,
1981-12,5.083,
1982-01,4.979,
1982-02,4.985,
1982-03,4.987,
1982-04,4.996,
1982-05,5.002,
1982-06,4.984,
1982-07,4.920,
1982-08,4.907,
1982-09,4.913,
1982-10,4.925,
1982-11,4.874,
1982-12,5.204,
1983-01,5.096,
1983-02,5.142,
1983-03,5.223,
1983-04,5.266,
1983-05,5.310,
1983-06,5.313,
1983-07,5.304,
1983-08,5.321,
1983-09,5.335,
1983-10,5.336,
1983-11,5.309,
1983-12,5.553,
1984-01,5.513,
1984-02,5.518,
1984-03,5.559,
1984-04,5.570,
1984-05,5.571,
1984-06,5.563,
1984-07,5.523,
1984-08,5.506,
1984-09,5.502,
1984-10,5.497,
1984-11,5.447,
1984-12,5.722,
1985-01,5.695,
1985-02,5.711,
1985-03,5.735,
1985-04,5.757,
1985-05,5.717,
1985-06,5.686,
1985-07,5.702,
1985-08,5.736,
1985-09,5.786,
1985-10,5.768,
1985-11,5.706,
1985-12,6.208,
1986-01,6.142,
