"",BBK01.OUZ124,BBK01.OUZ124_FLAGS
"","Balances with central banks, total, Branches of foreign banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:54,
1999-01,1.681,
1999-02,3.193,
1999-03,2.451,
1999-04,2.432,
1999-05,2.736,
1999-06,2.497,
1999-07,2.112,
1999-08,2.570,
1999-09,2.397,
1999-10,2.289,
1999-11,2.447,
1999-12,0.717,
2000-01,1.557,
2000-02,2.269,
2000-03,0.564,
2000-04,0.608,
2000-05,0.942,
2000-06,0.948,
2000-07,1.814,
2000-08,1.908,
2000-09,1.015,
2000-10,0.837,
2000-11,1.010,
2000-12,0.643,
2001-01,2.088,
2001-02,1.122,
2001-03,0.801,
2001-04,0.765,
2001-05,0.690,
2001-06,0.816,
2001-07,0.626,
2001-08,0.600,
2001-09,0.526,
2001-10,0.486,
2001-11,0.632,
2001-12,0.663,
2002-01,2.013,
2002-02,0.609,
2002-03,0.592,
2002-04,1.081,
2002-05,0.771,
2002-06,0.551,
2002-07,0.568,
2002-08,0.769,
2002-09,0.547,
2002-10,0.410,
2002-11,0.540,
2002-12,0.526,
2003-01,1.026,
2003-02,0.746,
2003-03,0.972,
2003-04,0.420,
2003-05,0.516,
2003-06,1.117,
2003-07,0.523,
2003-08,0.676,
2003-09,0.610,
2003-10,0.819,
2003-11,0.392,
2003-12,0.655,
2004-01,0.943,
2004-02,0.511,
2004-03,0.640,
2004-04,0.525,
2004-05,0.676,
2004-06,0.797,
2004-07,1.054,
2004-08,0.539,
2004-09,0.649,
2004-10,0.776,
2004-11,1.140,
2004-12,0.709,
2005-01,1.904,
2005-02,0.834,
2005-03,1.378,
2005-04,0.609,
2005-05,0.652,
2005-06,0.672,
2005-07,0.739,
2005-08,0.644,
2005-09,0.751,
2005-10,0.637,
2005-11,0.637,
2005-12,1.093,
2006-01,0.827,
2006-02,1.554,
2006-03,0.609,
2006-04,0.747,
2006-05,1.132,
2006-06,0.822,
2006-07,1.094,
2006-08,1.087,
2006-09,0.796,
2006-10,0.829,
2006-11,1.526,
2006-12,1.146,
2007-01,1.269,
2007-02,1.965,
2007-03,1.401,
2007-04,1.004,
2007-05,1.339,
2007-06,0.775,
2007-07,0.838,
2007-08,0.693,
2007-09,1.081,
2007-10,1.091,
2007-11,1.155,
2007-12,1.183,
2008-01,1.726,
2008-02,0.886,
2008-03,4.443,
2008-04,1.342,
2008-05,1.537,
2008-06,2.792,
2008-07,1.854,
2008-08,1.550,
2008-09,3.379,
2008-10,1.357,
2008-11,1.800,
2008-12,1.770,
2009-01,1.346,
2009-02,1.270,
2009-03,1.644,
2009-04,1.582,
2009-05,1.963,
2009-06,1.961,
2009-07,1.407,
2009-08,2.155,
2009-09,1.650,
2009-10,1.802,
2009-11,1.961,
2009-12,1.532,
2010-01,1.266,
2010-02,1.270,
2010-03,1.933,
2010-04,1.744,
2010-05,2.012,
2010-06,1.940,
2010-07,1.677,
2010-08,1.856,
2010-09,1.436,
2010-10,1.557,
2010-11,2.019,
2010-12,9.438,
2011-01,2.399,
2011-02,1.820,
2011-03,1.881,
2011-04,1.706,
2011-05,1.942,
2011-06,2.074,
2011-07,1.786,
2011-08,2.204,
2011-09,2.139,
2011-10,3.819,
2011-11,2.919,
2011-12,2.221,
2012-01,1.377,
2012-02,1.640,
2012-03,3.269,
2012-04,5.165,
2012-05,4.449,
2012-06,6.708,
2012-07,46.658,
2012-08,39.245,
2012-09,31.515,
2012-10,30.934,
2012-11,27.518,
2012-12,23.569,
2013-01,19.462,
2013-02,16.555,
2013-03,18.178,
2013-04,14.858,
2013-05,9.278,
2013-06,13.987,
2013-07,10.880,
2013-08,13.496,
2013-09,8.759,
2013-10,8.955,
2013-11,7.343,
2013-12,11.899,
2014-01,8.686,
2014-02,6.585,
2014-03,10.326,
2014-04,7.107,
2014-05,7.542,
2014-06,17.569,
2014-07,13.376,
2014-08,12.535,
2014-09,18.666,
2014-10,13.844,
2014-11,13.092,
