"",BBK01.QUX844,BBK01.QUX844_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / British Virgin Islands / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:06,
2002-03,0.470,
2002-04,0.473,
2002-05,0.442,
2002-06,0.451,
2002-07,0.524,
2002-08,0.495,
2002-09,0.424,
2002-10,0.469,
2002-11,0.267,
2002-12,0.258,
2003-01,0.315,
2003-02,0.314,
2003-03,0.232,
2003-04,0.274,
2003-05,0.327,
2003-06,0.346,
2003-07,0.540,
2003-08,0.289,
2003-09,0.294,
2003-10,0.257,
2003-11,0.469,
2003-12,0.594,
2004-01,0.480,
2004-02,0.637,
2004-03,0.488,
2004-04,0.494,
2004-05,0.658,
2004-06,0.666,
2004-07,0.391,
2004-08,0.431,
2004-09,0.440,
2004-10,0.486,
2004-11,0.566,
2004-12,0.581,
2005-01,0.484,
2005-02,0.495,
2005-03,0.488,
2005-04,0.525,
2005-05,0.660,
2005-06,0.589,
2005-07,0.703,
2005-08,0.601,
2005-09,0.635,
2005-10,0.619,
2005-11,0.849,
2005-12,0.934,
2006-01,1.183,
2006-02,0.990,
2006-03,0.993,
2006-04,0.956,
2006-05,0.818,
2006-06,0.765,
2006-07,0.927,
2006-08,1.096,
2006-09,1.161,
2006-10,1.080,
2006-11,0.960,
2006-12,1.045,
2007-01,0.974,
2007-02,1.081,
2007-03,0.778,
2007-04,0.719,
2007-05,0.668,
2007-06,0.966,
2007-07,1.024,
2007-08,0.849,
2007-09,1.161,
2007-10,1.262,
2007-11,1.203,
2007-12,1.281,
2008-01,1.259,
2008-02,1.197,
2008-03,1.079,
2008-04,1.232,
2008-05,1.506,
2008-06,1.872,
2008-07,1.681,
2008-08,1.626,
2008-09,1.423,
2008-10,1.258,
2008-11,1.268,
2008-12,1.494,
2009-01,1.617,
2009-02,1.536,
2009-03,1.478,
2009-04,1.238,
2009-05,1.522,
2009-06,1.394,
2009-07,1.340,
2009-08,1.416,
2009-09,1.399,
2009-10,1.325,
2009-11,1.901,
2009-12,1.068,
2010-01,1.268,
2010-02,1.257,
2010-03,1.155,
2010-04,1.178,
2010-05,1.129,
2010-06,1.096,
2010-07,0.766,
2010-08,1.170,
2010-09,1.144,
2010-10,0.784,
2010-11,1.075,
2010-12,0.781,
2011-01,0.829,
2011-02,0.789,
2011-03,0.775,
2011-04,0.628,
2011-05,0.818,
2011-06,0.664,
2011-07,0.660,
2011-08,0.541,
2011-09,0.487,
2011-10,0.466,
2011-11,0.467,
2011-12,0.521,
2012-01,0.558,
2012-02,0.564,
2012-03,0.579,
2012-04,0.542,
2012-05,0.547,
2012-06,0.544,
2012-07,0.633,
2012-08,0.638,
2012-09,0.263,
2012-10,0.291,
2012-11,0.305,
2012-12,0.198,
2013-01,0.299,
2013-02,0.219,
2013-03,0.310,
2013-04,0.302,
2013-05,0.320,
2013-06,0.228,
2013-07,0.153,
2013-08,0.242,
2013-09,0.260,
2013-10,0.254,
2013-11,0.256,
2013-12,0.544,
2014-01,0.458,
2014-02,0.602,
2014-03,0.534,
2014-04,0.582,
2014-05,0.479,
2014-06,0.481,
2014-07,0.503,
2014-08,0.437,
2014-09,0.402,
2014-10,0.483,
