"",BBK01.SU0021,BBK01.SU0021_FLAGS
1980-11,9.25,
1980-12,10.00,
1981-01,9.25,
1981-02,9.50,
1981-03,13.00,
1981-04,12.75,
1981-05,12.63,
1981-06,12.62,
1981-07,12.75,
1981-08,12.75,
1981-09,12.75,
1981-10,12.00,
1981-11,11.50,
1981-12,11.12,
1982-01,10.60,
1982-02,10.25,
1982-03,10.00,
1982-04,9.25,
1982-05,9.00,
1982-06,8.75,
1982-07,9.15,
1982-08,9.00,
1982-09,8.00,
1982-10,7.75,
1982-11,7.25,
1982-12,6.75,
1983-01,6.00,
1983-02,6.00,
1983-03,5.63,
1983-04,5.13,
1983-05,5.20,
1983-06,5.50,
1983-07,5.50,
1983-08,5.60,
1983-09,5.87,
1983-10,6.25,
1983-11,6.37,
1983-12,6.55,
1984-01,6.15,
1984-02,6.00,
1984-03,5.80,
1984-04,5.88,
1984-05,6.00,
1984-06,6.00,
1984-07,6.10,
1984-08,6.13,
1984-09,6.00,
1984-10,6.25,
1984-11,6.25,
1984-12,6.10,
1985-01,5.87,
1985-02,6.15,
1985-03,6.25,
1985-04,6.00,
1985-05,5.88,
1985-06,5.75,
1985-07,5.75,
1985-08,5.25,
1985-09,5.00,
1985-10,4.95,
1985-11,5.00,
1985-12,5.15,
1986-01,4.87,
1986-02,4.70,
1986-03,4.50,
1986-04,4.40,
1986-05,4.45,
1986-06,4.40,
1986-07,4.50,
1986-08,4.40,
1986-09,4.38,
1986-10,4.50,
1986-11,4.50,
1986-12,4.80,
1987-01,4.50,
1987-02,4.00,
1987-03,3.87,
1987-04,3.75,
1987-05,3.75,
1987-06,3.65,
1987-07,3.65,
1987-08,3.75,
1987-09,3.75,
1987-10,4.38,
1987-11,4.00,
1987-12,3.75,
1988-01,3.45,
1988-02,3.25,
1988-03,3.30,
1988-04,3.25,
1988-05,3.35,
1988-06,3.50,
1988-07,4.40,
1988-08,4.80,
1988-09,4.75,
1988-10,4.87,
1988-11,4.75,
1988-12,5.25,
1989-01,5.25,
1989-02,5.60,
1989-03,6.10,
1989-04,6.00,
1989-05,6.30,
1989-06,6.40,
1989-07,6.60,
1989-08,6.60,
1989-09,6.75,
1989-10,7.50,
1989-11,7.75,
1989-12,7.75,
1990-01,7.75,
1990-02,7.75,
1990-03,7.80,
1990-04,7.75,
1990-05,7.80,
1990-06,7.75,
1990-07,7.85,
1990-08,8.00,
1990-09,8.00,
1990-10,8.00,
1990-11,8.25,
1990-12,8.75,
1991-01,8.63,
1991-02,8.50,
1991-03,8.50,
1991-04,8.50,
1991-05,8.50,
1991-06,8.50,
1991-07,8.60,
1991-08,8.70,
1991-09,8.75,
1991-10,8.75,
1991-11,8.80,
1991-12,9.00,
1992-01,9.00,
1992-02,9.00,
1992-03,9.00,
1992-04,9.05,
1992-05,9.25,
1992-06,9.20,
1992-07,9.25,
1992-08,9.30,
1992-09,9.25,
1992-10,8.60,
1992-11,8.50,
1992-12,8.60,
1993-01,8.25,
1993-02,8.00,
1993-03,8.00,
1993-04,7.88,
1993-05,7.50,
1993-06,7.45,
1993-07,7.30,
1993-08,6.70,
1993-09,6.50,
1993-10,6.50,
1993-11,6.20,
1993-12,6.15,
1994-01,5.90,
1994-02,5.70,
1994-03,5.75,
1994-04,5.50,
1994-05,5.13,
1994-06,4.90,
1994-07,4.80,
1994-08,4.80,
1994-09,4.80,
1994-10,4.88,
1994-11,5.00,
1994-12,5.25,
1995-01,5.00,
1995-02,4.90,
1995-03,4.90,
1995-04,4.55,
1995-05,4.50,
1995-06,4.40,
1995-07,4.40,
1995-08,4.40,
1995-09,4.10,
1995-10,4.00,
1995-11,4.00,
1995-12,4.00,
1996-01,3.75,
1996-02,3.50,
1996-03,3.37,
1996-04,3.30,
1996-05,3.25,
1996-06,3.25,
1996-07,3.30,
1996-08,3.25,
1996-09,3.15,
1996-10,3.10,
1996-11,3.10,
1996-12,3.20,
1997-01,3.10,
1997-02,3.05,
1997-03,3.15,
1997-04,3.10,
1997-05,3.10,
1997-06,3.05,
1997-07,3.05,
1997-08,3.10,
1997-09,3.10,
1997-10,3.30,
1997-11,3.38,
1997-12,3.65,
1998-01,3.50,
1998-02,3.35,
1998-03,3.40,
1998-04,3.40,
1998-05,3.50,
1998-06,3.40,
1998-07,3.40,
1998-08,3.40,
1998-09,3.35,
1998-10,3.40,
1998-11,3.40,
1998-12,3.40,
1999-01,3.20,
1999-02,3.10,
1999-03,3.10,
1999-04,3.00,
1999-05,2.80,
1999-06,2.70,
1999-07,2.65,
1999-08,2.69,
1999-09,2.64,
1999-10,2.77,
1999-11,3.00,
1999-12,3.50,
2000-01,3.20,
2000-02,3.20,
2000-03,3.60,
2000-04,3.65,
2000-05,4.10,
2000-06,4.25,
2000-07,4.35,
2000-08,4.50,
2000-09,4.55,
2000-10,4.80,
2000-11,4.83,
2000-12,4.92,
2001-01,4.75,
2001-02,4.70,
2001-03,4.75,
2001-04,4.70,
2001-05,4.65,
2001-06,4.44,
2001-07,4.50,
2001-08,4.45,
2001-09,4.15,
2001-10,3.75,
2001-11,3.30,
2001-12,3.40,
2002-01,3.30,
2002-02,3.23,
2002-03,3.25,
2002-04,3.25,
2002-05,3.25,
2002-06,3.30,
2002-07,3.30,
2002-08,3.25,
2002-09,3.22,
2002-10,3.22,
2002-11,3.20,
2002-12,3.00,
2003-01,2.85,
2003-02,2.75,
2003-03,2.60,
2003-04,2.50,
2003-05,2.50,
2003-06,2.30,
"","General: Up to May 1986, deposits with maturities of three months; from June 1986 up to October 1996, deposits with maturities of one month to three months; up to December 2001, deposits of DM 1 million and more but less than DM 5 million. Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
