"",BBK01.QUW825,BBK01.QUW825_FLAGS
"",Foreign subsidiaries: Short-term liabilities to foreign banks / Emerging market economies and developing countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:31,
2001-12,34.935,
2002-01,38.326,
2002-02,38.194,
2002-03,37.667,
2002-04,34.938,
2002-05,34.878,
2002-06,33.009,
2002-07,30.260,
2002-08,30.087,
2002-09,28.506,
2002-10,28.020,
2002-11,29.926,
2002-12,29.275,
2003-01,27.918,
2003-02,27.448,
2003-03,25.839,
2003-04,23.312,
2003-05,23.341,
2003-06,21.802,
2003-07,23.723,
2003-08,24.030,
2003-09,21.660,
2003-10,21.048,
2003-11,20.700,
2003-12,19.818,
2004-01,17.991,
2004-02,19.809,
2004-03,18.496,
2004-04,20.521,
2004-05,16.699,
2004-06,15.567,
2004-07,14.677,
2004-08,14.452,
2004-09,16.292,
2004-10,15.769,
2004-11,16.674,
2004-12,15.930,
2005-01,17.322,
2005-02,17.147,
2005-03,18.406,
2005-04,18.678,
2005-05,15.910,
2005-06,19.539,
2005-07,18.219,
2005-08,19.263,
2005-09,19.875,
2005-10,22.254,
2005-11,26.220,
2005-12,20.725,
2006-01,23.891,
2006-02,24.980,
2006-03,25.280,
2006-04,26.422,
2006-05,27.800,
2006-06,23.427,
2006-07,23.124,
2006-08,23.510,
2006-09,21.471,
2006-10,22.626,
2006-11,22.580,
2006-12,22.918,
2007-01,12.893,
2007-02,13.549,
2007-03,13.740,
2007-04,13.350,
2007-05,14.154,
2007-06,12.907,
2007-07,10.705,
2007-08,9.972,
2007-09,10.257,
2007-10,9.905,
2007-11,10.469,
2007-12,10.542,
2008-01,10.104,
2008-02,11.266,
2008-03,10.085,
2008-04,12.227,
2008-05,10.755,
2008-06,11.854,
2008-07,11.364,
2008-08,12.741,
2008-09,13.092,
2008-10,15.077,
2008-11,17.378,
2008-12,14.284,
2009-01,17.309,
2009-02,16.262,
2009-03,15.646,
2009-04,16.273,
2009-05,15.640,
2009-06,14.915,
2009-07,16.963,
2009-08,16.422,
2009-09,17.079,
2009-10,17.691,
2009-11,15.454,
2009-12,15.432,
2010-01,15.242,
2010-02,13.983,
2010-03,14.912,
2010-04,19.104,
2010-05,18.801,
2010-06,15.773,
2010-07,16.194,
2010-08,16.899,
2010-09,17.338,
2010-10,22.905,
2010-11,18.801,
2010-12,19.221,
2011-01,18.506,
2011-02,18.836,
2011-03,18.395,
2011-04,19.772,
2011-05,17.170,
2011-06,20.269,
2011-07,17.078,
2011-08,17.913,
2011-09,22.153,
2011-10,20.532,
2011-11,21.276,
2011-12,22.477,
2012-01,22.333,
2012-02,22.707,
2012-03,23.151,
2012-04,25.051,
2012-05,24.111,
2012-06,24.664,
2012-07,23.555,
2012-08,24.503,
2012-09,26.201,
2012-10,24.040,
2012-11,22.073,
2012-12,23.467,
2013-01,22.791,
2013-02,23.318,
2013-03,24.971,
2013-04,22.853,
2013-05,21.162,
2013-06,20.134,
2013-07,19.073,
2013-08,20.009,
2013-09,21.552,
2013-10,23.554,
2013-11,28.080,
2013-12,26.613,
2014-01,26.769,
2014-02,34.604,
2014-03,33.335,
2014-04,33.570,
2014-05,27.194,
2014-06,26.711,
2014-07,26.008,
2014-08,23.001,
2014-09,22.525,
2014-10,23.698,
2014-11,23.015,
