"",BBK01.OUH166,BBK01.OUH166_FLAGS
"",Savings deposits of domestic enterprises / At three months' notice / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:42,
1968-12,0.424,
1969-01,0.420,
1969-02,0.423,
1969-03,0.428,
1969-04,0.429,
1969-05,0.437,
1969-06,0.421,
1969-07,0.432,
1969-08,0.424,
1969-09,0.407,
1969-10,0.406,
1969-11,0.398,
1969-12,0.416,
1970-01,0.401,
1970-02,0.401,
1970-03,0.386,
1970-04,0.333,
1970-05,0.369,
1970-06,0.370,
1970-07,0.363,
1970-08,0.364,
1970-09,0.359,
1970-10,0.374,
1970-11,0.376,
1970-12,0.391,
1971-01,0.392,
1971-02,0.394,
1971-03,0.386,
1971-04,0.393,
1971-05,0.401,
1971-06,0.394,
1971-07,0.393,
1971-08,0.393,
1971-09,0.392,
1971-10,0.391,
1971-11,0.395,
1971-12,0.397,
1972-01,0.426,
1972-02,0.429,
1972-03,0.437,
1972-04,0.439,
1972-05,0.451,
1972-06,0.448,
1972-07,0.447,
1972-08,0.458,
1972-09,0.450,
1972-10,0.449,
1972-11,0.447,
1972-12,0.431,
1973-01,0.425,
1973-02,0.419,
1973-03,0.411,
1973-04,0.413,
1973-05,0.409,
1973-06,0.400,
1973-07,0.393,
1973-08,0.381,
1973-09,0.373,
1973-10,0.375,
1973-11,0.367,
1973-12,0.373,
1974-01,0.381,
1974-02,0.390,
1974-03,0.376,
1974-04,0.357,
1974-05,0.346,
1974-06,0.339,
1974-07,0.343,
1974-08,0.345,
1974-09,0.350,
1974-10,0.350,
1974-11,0.341,
1974-12,0.349,
1975-01,0.350,
1975-02,0.355,
1975-03,0.363,
1975-04,0.397,
1975-05,0.426,
1975-06,0.428,
1975-07,0.436,
1975-08,0.448,
1975-09,0.458,
1975-10,0.466,
1975-11,0.467,
1975-12,0.487,
1976-01,0.510,
1976-02,0.518,
1976-03,0.537,
1976-04,0.537,
1976-05,0.543,
1976-06,0.535,
1976-07,0.549,
1976-08,0.557,
1976-09,0.586,
1976-10,0.580,
1976-11,0.565,
1976-12,0.565,
1977-01,0.560,
1977-02,0.567,
1977-03,0.565,
1977-04,0.567,
1977-05,0.576,
1977-06,0.583,
1977-07,0.591,
1977-08,0.588,
1977-09,0.584,
1977-10,0.596,
1977-11,0.595,
1977-12,0.597,
1978-01,0.613,
1978-02,0.604,
1978-03,0.596,
1978-04,0.606,
1978-05,0.619,
1978-06,0.614,
1978-07,0.620,
1978-08,0.614,
1978-09,0.614,
1978-10,0.605,
1978-11,0.597,
1978-12,0.601,
1979-01,0.606,
1979-02,0.616,
1979-03,0.601,
1979-04,0.611,
1979-05,0.535,
1979-06,0.525,
1979-07,0.524,
1979-08,0.513,
1979-09,0.508,
1979-10,0.509,
1979-11,0.489,
1979-12,0.501,
1980-01,0.488,
1980-02,0.487,
1980-03,0.470,
1980-04,0.457,
1980-05,0.450,
1980-06,0.443,
1980-07,0.442,
1980-08,0.441,
1980-09,0.438,
1980-10,0.445,
1980-11,0.451,
1980-12,0.473,
1981-01,0.464,
1981-02,0.448,
1981-03,0.422,
1981-04,0.422,
1981-05,0.433,
1981-06,0.433,
1981-07,0.463,
1981-08,0.436,
1981-09,0.431,
1981-10,0.437,
1981-11,0.422,
1981-12,0.449,
1982-01,0.445,
1982-02,0.424,
1982-03,0.417,
1982-04,0.410,
1982-05,0.430,
1982-06,0.412,
1982-07,0.417,
1982-08,0.414,
1982-09,0.413,
1982-10,0.416,
1982-11,0.418,
1982-12,0.454,
1983-01,0.459,
1983-02,0.451,
1983-03,0.464,
1983-04,0.480,
1983-05,0.479,
1983-06,0.475,
1983-07,0.473,
1983-08,0.489,
1983-09,0.486,
1983-10,0.496,
1983-11,0.496,
1983-12,0.502,
1984-01,0.496,
1984-02,0.502,
1984-03,0.510,
1984-04,0.519,
1984-05,0.528,
1984-06,0.553,
1984-07,0.544,
1984-08,0.551,
1984-09,0.554,
1984-10,0.575,
1984-11,0.586,
1984-12,0.583,
1985-01,0.592,
1985-02,0.599,
1985-03,0.619,
1985-04,0.627,
1985-05,0.635,
1985-06,0.638,
1985-07,0.656,
1985-08,0.686,
1985-09,0.685,
1985-10,0.722,
1985-11,0.706,
1985-12,0.716,
1986-01,0.734,
1986-02,0.744,
1986-03,0.740,
1986-04,0.749,
1986-05,0.755,
1986-06,0.758,
1986-07,0.762,
1986-08,0.782,
1986-09,0.794,
1986-10,0.788,
1986-11,0.785,
1986-12,0.780,
1987-01,0.787,
1987-02,0.801,
1987-03,0.821,
1987-04,0.846,
1987-05,0.830,
1987-06,0.833,
1987-07,0.842,
1987-08,0.850,
1987-09,0.828,
1987-10,0.818,
1987-11,0.816,
1987-12,0.827,
1988-01,0.839,
1988-02,0.847,
1988-03,0.894,
1988-04,0.920,
1988-05,0.922,
1988-06,0.908,
1988-07,0.899,
1988-08,0.895,
1988-09,0.892,
1988-10,0.917,
1988-11,0.914,
1988-12,0.921,
1989-01,0.911,
1989-02,0.915,
1989-03,0.916,
1989-04,0.903,
1989-05,0.886,
1989-06,0.880,
1989-07,0.861,
1989-08,0.864,
1989-09,0.858,
1989-10,0.844,
1989-11,0.824,
1989-12,0.790,
1990-01,0.774,
1990-02,0.757,
1990-03,0.732,
1990-04,0.729,
1990-05,0.718,
1990-06,0.711,
1990-07,0.705,
1990-08,0.714,
1990-09,0.701,
1990-10,0.702,
1990-11,0.691,
1990-12,0.729,
1991-01,0.697,
1991-02,0.693,
1991-03,0.689,
1991-04,0.694,
1991-05,0.693,
1991-06,0.689,
1991-07,0.679,
1991-08,0.681,
1991-09,0.685,
1991-10,0.696,
1991-11,0.693,
1991-12,0.722,
1992-01,0.707,
1992-02,0.709,
1992-03,0.703,
1992-04,0.703,
1992-05,0.699,
1992-06,0.699,
1992-07,0.703,
1992-08,0.710,
1992-09,0.713,
1992-10,0.720,
1992-11,0.722,
1992-12,0.769,
1993-01,0.761,
1993-02,0.767,
1993-03,0.778,
1993-04,0.777,
1993-05,0.779,
1993-06,0.771,
1993-07,0.731,
1993-08,0.746,
1993-09,0.748,
1993-10,0.741,
1993-11,0.733,
1993-12,0.764,
1994-01,0.766,
1994-02,0.778,
1994-03,0.778,
1994-04,0.771,
1994-05,0.775,
1994-06,0.781,
1994-07,0.785,
1994-08,0.786,
1994-09,0.792,
1994-10,0.798,
1994-11,0.793,
1994-12,0.822,
1995-01,0.997,
1995-02,1.066,
1995-03,1.048,
1995-04,0.999,
1995-05,1.005,
1995-06,1.030,
1995-07,1.058,
1995-08,1.124,
1995-09,1.152,
1995-10,1.176,
1995-11,1.174,
1995-12,1.239,
1996-01,1.220,
1996-02,1.253,
1996-03,1.258,
1996-04,1.271,
1996-05,1.290,
1996-06,1.312,
1996-07,1.337,
1996-08,1.383,
1996-09,1.424,
1996-10,1.422,
1996-11,1.404,
1996-12,1.448,
1997-01,1.424,
1997-02,1.440,
1997-03,1.439,
1997-04,1.459,
1997-05,1.488,
1997-06,1.506,
1997-07,1.510,
1997-08,1.528,
1997-09,1.543,
1997-10,1.556,
1997-11,1.523,
1997-12,1.559,
1998-01,1.569,
1998-02,1.608,
1998-03,1.614,
1998-04,1.636,
1998-05,1.666,
1998-06,1.636,
1998-07,1.648,
1998-08,1.678,
1998-09,1.682,
1998-10,1.650,
1998-11,1.632,
1998-12,1.688,
1999-01,1.568,
1999-02,1.606,
1999-03,1.520,
1999-04,1.530,
1999-05,1.532,
1999-06,1.548,
1999-07,1.553,
1999-08,1.577,
1999-09,1.593,
1999-10,1.590,
1999-11,1.554,
1999-12,1.561,
2000-01,1.533,
2000-02,1.527,
2000-03,1.517,
2000-04,1.519,
2000-05,1.496,
2000-06,1.472,
2000-07,1.445,
2000-08,1.446,
2000-09,1.440,
2000-10,1.451,
2000-11,1.399,
2000-12,1.415,
2001-01,1.392,
2001-02,1.379,
2001-03,1.380,
2001-04,1.376,
2001-05,1.382,
2001-06,1.375,
2001-07,1.369,
2001-08,1.375,
2001-09,1.228,
2001-10,1.230,
2001-11,1.197,
2001-12,1.252,
2002-01,1.239,
2002-02,1.237,
2002-03,1.248,
2002-04,1.231,
2002-05,1.232,
2002-06,1.235,
2002-07,1.226,
2002-08,1.208,
2002-09,1.197,
2002-10,1.185,
2002-11,1.163,
2002-12,1.189,
2003-01,1.191,
2003-02,1.155,
2003-03,1.153,
2003-04,1.152,
2003-05,1.287,
2003-06,1.286,
2003-07,1.290,
2003-08,1.301,
2003-09,1.257,
2003-10,1.249,
2003-11,1.230,
2003-12,1.247,
2004-01,1.249,
2004-02,1.254,
2004-03,1.251,
2004-04,1.236,
2004-05,1.242,
2004-06,1.229,
2004-07,1.234,
2004-08,1.247,
2004-09,1.247,
2004-10,1.275,
2004-11,1.257,
2004-12,1.259,
2005-01,1.277,
2005-02,1.265,
2005-03,1.298,
2005-04,1.312,
2005-05,1.320,
2005-06,1.091,
2005-07,1.291,
2005-08,1.295,
2005-09,1.308,
2005-10,1.326,
2005-11,1.329,
2005-12,1.357,
2006-01,1.352,
2006-02,1.352,
2006-03,1.354,
2006-04,1.346,
2006-05,1.338,
2006-06,1.331,
2006-07,1.260,
2006-08,1.257,
2006-09,1.248,
2006-10,1.236,
2006-11,1.208,
2006-12,1.203,
2007-01,1.194,
2007-02,1.162,
2007-03,1.150,
2007-04,1.116,
2007-05,1.118,
2007-06,1.109,
2007-07,1.090,
2007-08,1.084,
2007-09,1.084,
2007-10,1.059,
2007-11,1.022,
2007-12,1.031,
2008-01,1.000,
2008-02,1.000,
2008-03,0.982,
2008-04,0.973,
2008-05,0.958,
2008-06,0.937,
2008-07,0.948,
2008-08,0.919,
2008-09,0.918,
2008-10,0.907,
2008-11,0.906,
2008-12,0.914,
2009-01,0.896,
2009-02,0.933,
2009-03,0.956,
2009-04,0.963,
2009-05,0.987,
2009-06,1.021,
2009-07,1.054,
2009-08,1.062,
2009-09,1.074,
2009-10,1.070,
2009-11,1.084,
2009-12,1.120,
2010-01,1.148,
2010-02,1.170,
