"",BBK01.WT5005,BBK01.WT5005_FLAGS
"",Exchange rates on the Frankfurt exchange /GBP 1 = DM ... / United Kingdom,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:22:05,
1953-05-18,11.7460,
1953-05-19,11.7280,
1953-05-20,11.7300,
1953-05-21,11.7280,
1953-05-22,11.7260,
1953-05-23,.,No value available
1953-05-24,.,No value available
1953-05-25,.,No value available
1953-05-26,11.7170,
1953-05-27,11.7030,
1953-05-28,11.7090,
1953-05-29,11.7120,
1953-05-30,11.7150,
1953-05-31,.,No value available
1953-06-01,11.7100,
1953-06-02,11.7080,
1953-06-03,11.7070,
1953-06-04,.,No value available
1953-06-05,11.7210,
1953-06-06,11.7220,
1953-06-07,.,No value available
1953-06-08,11.7140,
1953-06-09,11.7170,
1953-06-10,11.7110,
1953-06-11,11.7110,
1953-06-12,11.7100,
1953-06-13,11.7090,
1953-06-14,.,No value available
1953-06-15,11.7060,
1953-06-16,11.7060,
1953-06-17,11.7040,
1953-06-18,11.7030,
1953-06-19,11.7040,
1953-06-20,11.7050,
1953-06-21,.,No value available
1953-06-22,11.7030,
1953-06-23,11.7010,
1953-06-24,11.7010,
1953-06-25,11.7000,
1953-06-26,11.7010,
1953-06-27,11.7010,
1953-06-28,.,No value available
1953-06-29,11.7000,
1953-06-30,11.7010,
1953-07-01,11.7000,
1953-07-02,11.7000,
1953-07-03,11.6990,
1953-07-04,11.7000,
1953-07-05,.,No value available
1953-07-06,11.6970,
1953-07-07,11.7000,
1953-07-08,11.7010,
1953-07-09,11.7010,
1953-07-10,11.6980,
1953-07-11,11.6980,
1953-07-12,.,No value available
1953-07-13,11.6980,
1953-07-14,11.6990,
1953-07-15,11.7000,
1953-07-16,11.6990,
1953-07-17,11.6990,
1953-07-18,11.6980,
1953-07-19,.,No value available
1953-07-20,11.6990,
1953-07-21,11.7010,
1953-07-22,11.7010,
1953-07-23,11.7020,
1953-07-24,11.7030,
1953-07-25,11.7030,
1953-07-26,.,No value available
1953-07-27,11.7020,
1953-07-28,11.7020,
1953-07-29,11.7010,
1953-07-30,11.7020,
1953-07-31,11.7000,
1953-08-01,11.6970,
1953-08-02,.,No value available
1953-08-03,11.6980,
1953-08-04,11.6970,
1953-08-05,11.6970,
1953-08-06,11.7000,
1953-08-07,11.7000,
1953-08-08,11.6950,
1953-08-09,.,No value available
1953-08-10,11.6970,
1953-08-11,11.6980,
1953-08-12,11.6970,
1953-08-13,11.6960,
1953-08-14,11.6960,
1953-08-15,11.6980,
1953-08-16,.,No value available
1953-08-17,11.6980,
1953-08-18,11.6970,
1953-08-19,11.6960,
1953-08-20,11.6970,
1953-08-21,11.6980,
1953-08-22,11.7010,
1953-08-23,.,No value available
1953-08-24,11.7010,
1953-08-25,11.7020,
1953-08-26,11.7020,
1953-08-27,11.7040,
1953-08-28,11.7090,
1953-08-29,11.7180,
1953-08-30,.,No value available
1953-08-31,11.7140,
1953-09-01,11.6990,
1953-09-02,11.7020,
1953-09-03,11.7100,
1953-09-04,11.7070,
1953-09-05,11.7030,
1953-09-06,.,No value available
1953-09-07,11.6960,
1953-09-08,11.6990,
1953-09-09,11.6890,
1953-09-10,11.6900,
1953-09-11,11.6840,
1953-09-12,11.6830,
1953-09-13,.,No value available
1953-09-14,11.6800,
1953-09-15,11.6780,
1953-09-16,11.6800,
1953-09-17,11.6840,
1953-09-18,11.6860,
1953-09-19,11.6950,
1953-09-20,.,No value available
1953-09-21,11.6940,
1953-09-22,11.6950,
1953-09-23,11.6880,
1953-09-24,11.6870,
1953-09-25,11.6800,
1953-09-26,11.6820,
1953-09-27,.,No value available
1953-09-28,11.6830,
1953-09-29,11.6830,
1953-09-30,11.6830,
1953-10-01,11.6880,
1953-10-02,11.6920,
1953-10-03,11.6960,
1953-10-04,.,No value available
1953-10-05,11.6960,
1953-10-06,11.6940,
1953-10-07,11.6920,
1953-10-08,11.6930,
1953-10-09,11.6970,
1953-10-10,11.6980,
1953-10-11,.,No value available
1953-10-12,11.6960,
1953-10-13,11.6970,
1953-10-14,11.6990,
1953-10-15,11.7030,
1953-10-16,11.7030,
1953-10-17,11.7010,
1953-10-18,.,No value available
1953-10-19,11.6970,
1953-10-20,11.6960,
1953-10-21,11.6970,
1953-10-22,11.6980,
1953-10-23,11.6970,
1953-10-24,11.6970,
1953-10-25,.,No value available
1953-10-26,11.6970,
1953-10-27,11.6980,
1953-10-28,11.6990,
1953-10-29,11.7010,
1953-10-30,11.7030,
1953-10-31,11.7000,
1953-11-01,.,No value available
1953-11-02,11.7020,
1953-11-03,11.7020,
1953-11-04,11.7020,
1953-11-05,11.7030,
1953-11-06,11.7030,
1953-11-07,11.7040,
1953-11-08,.,No value available
1953-11-09,11.7040,
1953-11-10,11.7100,
1953-11-11,11.7140,
1953-11-12,11.7150,
1953-11-13,11.7180,
1953-11-14,11.7160,
1953-11-15,.,No value available
1953-11-16,11.7100,
1953-11-17,11.7150,
1953-11-18,.,No value available
1953-11-19,11.7160,
1953-11-20,11.7160,
1953-11-21,11.7170,
1953-11-22,.,No value available
1953-11-23,11.7190,
1953-11-24,11.7160,
1953-11-25,11.7180,
1953-11-26,11.7190,
1953-11-27,11.7200,
1953-11-28,11.7180,
1953-11-29,.,No value available
1953-11-30,11.7150,
1953-12-01,11.7140,
1953-12-02,11.7180,
1953-12-03,11.7170,
1953-12-04,11.7130,
1953-12-05,11.7110,
1953-12-06,.,No value available
1953-12-07,11.7110,
1953-12-08,11.7100,
1953-12-09,11.7060,
1953-12-10,11.6960,
1953-12-11,11.6920,
1953-12-12,11.6990,
1953-12-13,.,No value available
1953-12-14,11.7030,
1953-12-15,11.6990,
1953-12-16,11.7000,
1953-12-17,11.6950,
1953-12-18,11.7000,
1953-12-19,11.6920,
1953-12-20,.,No value available
1953-12-21,11.6890,
1953-12-22,11.6830,
1953-12-23,11.6780,
1953-12-24,11.6880,
1953-12-25,.,No value available
1953-12-26,.,No value available
1953-12-27,.,No value available
1953-12-28,11.6830,
1953-12-29,11.6770,
1953-12-30,11.6840,
1953-12-31,11.6790,
1954-01-01,.,No value available
1954-01-02,.,No value available
1954-01-03,.,No value available
1954-01-04,11.6800,
1954-01-05,11.6830,
1954-01-06,11.6820,
1954-01-07,11.6790,
1954-01-08,11.6810,
1954-01-09,11.6800,
1954-01-10,.,No value available
1954-01-11,11.6810,
1954-01-12,11.6810,
1954-01-13,11.6830,
1954-01-14,11.6840,
1954-01-15,11.6890,
1954-01-16,11.6880,
1954-01-17,.,No value available
1954-01-18,11.6910,
1954-01-19,11.6930,
1954-01-20,11.6970,
1954-01-21,11.6930,
1954-01-22,11.6900,
