"",BBK01.QUX749,BBK01.QUX749_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Jersey / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:15,
2003-01,4.211,
2003-02,4.319,
2003-03,4.689,
2003-04,5.967,
2003-05,7.393,
2003-06,8.261,
2003-07,7.908,
2003-08,8.252,
2003-09,7.662,
2003-10,7.751,
2003-11,7.448,
2003-12,7.344,
2004-01,7.161,
2004-02,7.619,
2004-03,8.047,
2004-04,8.248,
2004-05,8.530,
2004-06,8.053,
2004-07,7.885,
2004-08,8.682,
2004-09,7.638,
2004-10,7.919,
2004-11,8.804,
2004-12,8.013,
2005-01,8.193,
2005-02,8.647,
2005-03,8.703,
2005-04,8.727,
2005-05,9.171,
2005-06,9.158,
2005-07,9.335,
2005-08,10.809,
2005-09,11.363,
2005-10,12.669,
2005-11,11.846,
2005-12,10.507,
2006-01,10.473,
2006-02,10.215,
2006-03,9.130,
2006-04,9.237,
2006-05,9.429,
2006-06,9.854,
2006-07,9.464,
2006-08,9.696,
2006-09,9.898,
2006-10,9.474,
2006-11,10.113,
2006-12,9.982,
2007-01,9.979,
2007-02,10.575,
2007-03,10.929,
2007-04,11.955,
2007-05,11.829,
2007-06,12.624,
2007-07,12.550,
2007-08,14.208,
2007-09,17.102,
2007-10,16.677,
2007-11,17.285,
2007-12,17.980,
2008-01,16.245,
2008-02,17.992,
2008-03,18.084,
2008-04,17.241,
2008-05,17.067,
2008-06,18.013,
2008-07,16.971,
2008-08,17.526,
2008-09,19.443,
2008-10,16.772,
2008-11,14.780,
2008-12,14.572,
2009-01,13.867,
2009-02,12.729,
2009-03,11.369,
2009-04,11.439,
2009-05,11.633,
2009-06,11.489,
2009-07,10.987,
2009-08,10.483,
2009-09,10.303,
2009-10,9.987,
2009-11,9.378,
2009-12,9.156,
2010-01,8.955,
2010-02,7.899,
2010-03,7.206,
2010-04,7.692,
2010-05,7.498,
2010-06,7.529,
2010-07,7.624,
2010-08,7.709,
2010-09,6.942,
2010-10,7.209,
2010-11,7.036,
2010-12,6.971,
2011-01,6.464,
2011-02,6.594,
2011-03,5.890,
2011-04,5.786,
2011-05,6.021,
2011-06,5.388,
2011-07,4.933,
2011-08,4.728,
2011-09,4.671,
2011-10,4.222,
2011-11,4.146,
2011-12,4.120,
2012-01,4.297,
2012-02,4.095,
2012-03,3.929,
2012-04,3.955,
2012-05,3.951,
2012-06,3.543,
2012-07,4.296,
2012-08,3.624,
2012-09,3.322,
2012-10,3.003,
2012-11,2.900,
2012-12,2.688,
2013-01,2.729,
2013-02,3.075,
2013-03,2.579,
2013-04,2.563,
2013-05,2.814,
2013-06,3.019,
2013-07,2.483,
2013-08,2.738,
2013-09,2.487,
2013-10,3.175,
2013-11,2.680,
2013-12,2.516,
2014-01,2.476,
2014-02,2.753,
2014-03,2.924,
2014-04,2.135,
2014-05,2.388,
2014-06,1.870,
2014-07,2.723,
2014-08,2.519,
2014-09,1.885,
2014-10,1.769,
