"",BBK01.OUP110,BBK01.OUP110_FLAGS
1994-05,0.401,
1994-06,0.401,
1994-07,0.397,
1994-08,0.399,
1994-09,0.399,
1994-10,0.399,
1994-11,0.397,
1994-12,0.397,
1995-01,0.397,
1995-02,0.397,
1995-03,0.397,
1995-04,0.396,
1995-05,0.396,
1995-06,0.396,
1995-07,0.396,
1995-08,0.396,
1995-09,0.396,
1995-10,0.396,
1995-11,0.397,
1995-12,0.406,
1996-01,0.406,
1996-02,0.406,
1996-03,0.406,
1996-04,0.406,
1996-05,0.407,
1996-06,0.407,
1996-07,0.407,
1996-08,0.406,
1996-09,0.407,
1996-10,0.407,
1996-11,0.407,
1996-12,0.407,
1997-01,0.407,
1997-02,0.411,
1997-03,0.411,
1997-04,0.411,
1997-05,0.411,
1997-06,0.411,
1997-07,0.411,
1997-08,0.411,
1997-09,0.411,
1997-10,0.406,
1997-11,0.406,
1997-12,0.323,
1998-01,0.323,
1998-02,0.320,
1998-03,0.320,
1998-04,0.320,
1998-05,0.323,
1998-06,0.323,
1998-07,0.323,
1998-08,0.323,
1998-09,0.321,
1998-10,0.321,
1998-11,0.321,
1998-12,0.323,
1999-01,0.287,
1999-02,0.286,
1999-03,0.283,
1999-04,0.305,
1999-05,0.305,
1999-06,0.305,
1999-07,0.305,
1999-08,0.305,
1999-09,0.305,
1999-10,0.306,
1999-11,0.307,
1999-12,0.171,
2000-01,0.171,
2000-02,0.172,
2000-03,0.173,
2000-04,0.173,
2000-05,0.186,
2000-06,0.186,
2000-07,0.188,
2000-08,0.193,
2000-09,0.193,
2000-10,0.202,
2000-11,0.193,
2000-12,0.190,
2001-01,0.154,
2001-02,0.071,
2001-03,0.088,
2001-04,0.089,
2001-05,0.094,
2001-06,0.095,
2001-07,0.094,
2001-08,0.091,
2001-09,0.090,
2001-10,0.089,
2001-11,0.091,
2001-12,0.091,
2002-01,0.092,
2002-02,0.091,
2002-03,0.091,
2002-04,0.090,
2002-05,0.122,
2002-06,0.041,
2002-07,0.062,
2002-08,0.062,
2002-09,0.062,
2002-10,0.062,
2002-11,0.048,
2002-12,0.052,
2003-01,0.052,
2003-02,0.052,
2003-03,0.052,
2003-04,0.055,
2003-05,0.055,
2003-06,0.055,
2003-07,0.056,
2003-08,0.056,
2003-09,0.061,
2003-10,0.061,
2003-11,0.051,
2003-12,0.051,
2004-01,0.051,
2004-02,0.051,
2004-03,0.051,
2004-04,0.052,
2004-05,0.052,
2004-06,0.052,
2004-07,0.052,
2004-08,0.052,
2004-09,0.042,
2004-10,0.042,
2004-11,0.042,
2004-12,0.050,
2005-01,0.050,
2005-02,0.055,
2005-03,0.055,
2005-04,0.040,
2005-05,0.040,
2005-06,0.040,
2005-07,0.046,
2005-08,0.044,
2005-09,0.044,
2005-10,0.044,
2005-11,0.044,
2005-12,6.490,
2006-01,7.647,
2006-02,7.648,
2006-03,7.690,
2006-04,7.683,
2006-05,7.683,
2006-06,7.684,
2006-07,7.685,
2006-08,7.726,
2006-09,7.726,
2006-10,8.024,
2006-11,8.025,
2006-12,8.080,
2007-01,0.930,
2007-02,0.930,
2007-03,0.905,
2007-04,0.905,
2007-05,0.905,
2007-06,0.906,
2007-07,0.905,
2007-08,0.922,
2007-09,0.922,
2007-10,0.922,
2007-11,0.922,
2007-12,0.910,
2008-01,0.910,
2008-02,0.910,
2008-03,0.985,
2008-04,0.985,
2008-05,0.985,
2008-06,0.981,
2008-07,0.981,
2008-08,0.973,
2008-09,0.975,
2008-10,0.975,
2008-11,0.975,
2008-12,0.956,
2009-01,0.956,
2009-02,0.956,
2009-03,0.956,
2009-04,0.949,
2009-05,0.949,
2009-06,0.949,
2009-07,0.949,
2009-08,0.949,
2009-09,0.949,
2009-10,0.946,
2009-11,0.946,
2009-12,0.946,
2010-01,0.946,
2010-02,0.946,
2010-03,0.864,
2010-04,0.864,
2010-05,0.864,
2010-06,6.846,
2010-07,0.946,
2010-08,0.864,
2010-09,0.864,
2010-10,0.864,
2010-11,0.864,
2010-12,0.864,
2011-01,0.864,
2011-02,0.864,
2011-03,0.864,
2011-04,0.864,
2011-05,0.864,
2011-06,0.864,
2011-07,0.864,
2011-08,0.864,
2011-09,0.864,
2011-10,0.864,
2011-11,0.864,
2011-12,0.864,
2012-01,0.864,
2012-02,0.864,
2012-03,0.864,
2012-04,0.864,
2012-05,0.864,
2012-06,0.864,
2012-07,0.864,
2012-08,0.864,
2012-09,0.864,
2012-10,0.864,
2012-11,0.864,
2012-12,0.864,
2013-01,0.864,
2013-02,0.864,
2013-03,0.887,
2013-04,0.887,
2013-05,0.887,
2013-06,0.887,
2013-07,0.887,
2013-08,0.887,
2013-09,0.887,
2013-10,0.887,
2013-11,0.887,
2013-12,0.887,
2014-01,0.887,
2014-02,0.887,
2014-03,0.887,
2014-04,0.887,
2014-05,0.887,
2014-06,0.887,
2014-07,0.887,
2014-08,0.887,
2014-09,0.887,
2014-10,0.887,
2014-11,0.887,
2014-12,0.887,Provisional value
