"",BBK01.QX6622,BBK01.QX6622_FLAGS
"",Banks in Germany: Liabilities to non-residents / Vietnam / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:56,
1995-01,0.003,
1995-02,0.003,
1995-03,0.001,
1995-04,0.006,
1995-05,0.003,
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,0.019,
1995-10,0.033,
1995-11,0.034,
1995-12,0.040,
1996-01,0.041,
1996-02,0.037,
1996-03,0.066,
1996-04,0.066,
1996-05,0.066,
1996-06,0.066,
1996-07,0.068,
1996-08,0.067,
1996-09,0.069,
1996-10,0.048,
1996-11,0.054,
1996-12,0.056,
1997-01,0.053,
1997-02,0.053,
1997-03,0.063,
1997-04,0.064,
1997-05,0.068,
1997-06,0.059,
1997-07,0.046,
1997-08,0.075,
1997-09,0.079,
1997-10,0.067,
1997-11,0.058,
1997-12,0.046,
1998-01,0.041,
1998-02,0.041,
1998-03,0.093,
1998-04,0.101,
1998-05,0.099,
1998-06,0.104,
1998-07,0.093,
1998-08,0.097,
1998-09,0.107,
1998-10,0.106,
1998-11,0.080,
1998-12,0.079,
1999-01,0.086,
1999-02,0.088,
1999-03,0.121,
1999-04,0.132,
1999-05,0.124,
1999-06,0.125,
1999-07,0.133,
1999-08,0.145,
1999-09,0.147,
1999-10,0.153,
1999-11,0.197,
1999-12,0.172,
2000-01,0.190,
2000-02,0.194,
2000-03,0.190,
2000-04,0.187,
2000-05,0.181,
2000-06,0.178,
2000-07,0.195,
2000-08,0.204,
2000-09,0.214,
2000-10,0.225,
2000-11,0.218,
2000-12,0.216,
2001-01,0.206,
2001-02,0.169,
2001-03,0.206,
2001-04,0.207,
2001-05,0.203,
2001-06,0.221,
2001-07,0.204,
2001-08,0.196,
2001-09,0.216,
2001-10,0.220,
2001-11,0.226,
2001-12,0.247,
2002-01,0.259,
2002-02,0.285,
2002-03,0.267,
2002-04,0.242,
2002-05,0.233,
2002-06,0.197,
2002-07,0.227,
2002-08,0.230,
2002-09,0.231,
2002-10,0.233,
2002-11,0.243,
2002-12,0.315,
2003-01,0.312,
2003-02,0.311,
2003-03,0.297,
2003-04,0.317,
2003-05,0.289,
2003-06,0.270,
2003-07,0.252,
2003-08,0.209,
2003-09,0.192,
2003-10,0.226,
2003-11,0.201,
2003-12,0.180,
2004-01,0.185,
2004-02,0.189,
2004-03,0.205,
2004-04,0.216,
2004-05,0.204,
2004-06,0.218,
2004-07,0.233,
2004-08,0.225,
2004-09,0.212,
2004-10,0.189,
2004-11,0.166,
2004-12,0.156,
2005-01,0.162,
2005-02,0.149,
2005-03,0.169,
2005-04,0.161,
2005-05,0.134,
2005-06,0.162,
2005-07,0.121,
2005-08,0.049,
2005-09,0.051,
2005-10,0.051,
2005-11,0.034,
2005-12,0.034,
2006-01,0.034,
2006-02,0.033,
2006-03,0.039,
2006-04,0.035,
2006-05,0.032,
2006-06,0.033,
2006-07,0.031,
2006-08,0.031,
2006-09,0.063,
2006-10,0.074,
2006-11,0.083,
2006-12,0.098,
2007-01,0.103,
2007-02,0.100,
2007-03,0.143,
2007-04,0.189,
2007-05,0.187,
2007-06,0.212,
2007-07,0.188,
2007-08,0.214,
2007-09,0.166,
2007-10,0.124,
2007-11,0.097,
2007-12,0.097,
2008-01,0.100,
2008-02,0.077,
2008-03,0.052,
2008-04,0.053,
2008-05,0.101,
2008-06,0.122,
2008-07,0.084,
2008-08,0.120,
2008-09,0.123,
2008-10,0.027,
2008-11,0.031,
2008-12,0.029,
2009-01,0.063,
2009-02,0.066,
2009-03,0.081,
2009-04,0.127,
2009-05,0.075,
2009-06,0.077,
2009-07,0.032,
2009-08,0.009,
2009-09,0.008,
2009-10,0.008,
2009-11,0.008,
2009-12,0.064,
2010-01,0.063,
2010-02,0.001,
2010-03,0.017,
2010-04,0.170,
2010-05,0.125,
2010-06,0.148,
2010-07,0.120,
2010-08,0.110,
2010-09,0.073,
2010-10,0.128,
2010-11,0.138,
2010-12,0.148,
2011-01,0.009,
2011-02,0.003,
2011-03,0.007,
2011-04,0.006,
2011-05,0.029,
2011-06,0.005,
2011-07,0.002,
2011-08,0.078,
2011-09,0.071,
2011-10,0.110,
2011-11,0.042,
2011-12,0.002,
2012-01,0.079,
2012-02,0.162,
2012-03,0.146,
2012-04,0.015,
2012-05,0.084,
2012-06,0.082,
2012-07,0.078,
2012-08,0.087,
2012-09,0.075,
2012-10,0.011,
2012-11,0.134,
2012-12,0.094,
2013-01,0.042,
2013-02,0.024,
2013-03,0.025,
2013-04,0.070,
2013-05,0.094,
2013-06,0.024,
2013-07,0.024,
2013-08,0.025,
2013-09,0.026,
2013-10,0.090,
2013-11,0.062,
2013-12,0.016,
2014-01,0.017,
2014-02,0.079,
2014-03,0.023,
2014-04,0.017,
2014-05,0.036,
2014-06,0.105,
2014-07,0.273,
2014-08,0.384,
2014-09,0.369,
2014-10,0.416,
2014-11,0.276,
2014-12,0.258,
