"",BBK01.PQ2641,BBK01.PQ2641_FLAGS
"",Housing loans to domestic enterprises and resident individuals / Total / Banks with special functions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:20:35,
1968-10,0.524,
1969-01,0.514,
1969-04,0.522,
1969-07,0.544,
1969-10,0.558,
1970-01,0.582,
1970-04,0.717,
1970-07,0.763,
1970-10,1.047,
1971-01,1.067,
1971-04,1.133,
1971-07,1.288,
1971-10,1.408,
1972-01,1.487,
1972-04,1.636,
1972-07,1.760,
1972-10,1.886,
1973-01,1.964,
1973-04,2.013,
1973-07,2.112,
1973-10,2.104,
1974-01,2.094,
1974-04,2.154,
1974-07,2.071,
1974-10,2.106,
1975-01,2.029,
1975-04,2.018,
1975-07,1.987,
1975-10,1.923,
1976-01,1.869,
1976-04,1.831,
1976-07,1.799,
1976-10,1.734,
1977-01,1.518,
1977-04,1.667,
1977-07,1.670,
1977-10,1.550,
1978-01,1.439,
1978-04,1.369,
1978-07,1.352,
1978-10,1.318,
1979-01,1.227,
1979-04,1.317,
1979-07,1.372,
1979-10,1.478,
1980-01,1.500,
1980-04,1.556,
1980-07,1.636,
1980-10,6.151,
1981-01,6.313,
1981-04,6.425,
1981-07,6.737,
1981-10,6.965,
1982-01,7.150,
1982-04,7.339,
1982-07,7.496,
1982-10,7.656,
1983-01,7.736,
1983-04,7.778,
1983-07,7.925,
1983-10,8.221,
1984-01,8.031,
1984-04,7.922,
1984-07,8.092,
1984-10,8.270,
1985-01,8.283,
1985-04,8.193,
1985-07,8.236,
1985-10,8.227,
1986-01,8.180,
1986-04,8.145,
1986-07,8.229,
1986-10,8.554,
1987-01,8.603,
1987-04,8.570,
1987-07,8.715,
1987-10,8.726,
1988-01,8.641,
1988-04,8.635,
1988-07,8.627,
1988-10,10.073,
1989-01,10.296,
1989-04,10.280,
1989-07,10.757,
1989-10,10.875,
1990-01,10.930,
1990-04,11.094,
1990-07,11.366,
1990-10,11.668,
1991-01,11.838,
1991-04,11.918,
1991-07,12.120,
1991-10,13.075,
1992-01,13.166,
1992-04,13.487,
1992-07,13.744,
1992-10,13.262,
1993-01,36.962,
1993-04,37.904,
1993-07,38.568,
1993-10,39.769,
1994-01,40.212,
1994-04,40.885,
1994-07,41.653,
1994-10,29.849,
1995-01,26.076,
1995-04,16.685,
1995-07,16.804,
1995-10,17.351,
1996-01,17.478,
1996-04,25.115,
1996-07,26.360,
1996-10,28.198,
1997-01,28.777,
1997-04,29.622,
1997-07,30.679,
1997-10,31.779,
1998-01,32.342,
1998-04,33.102,
1998-07,34.144,
1998-10,36.033,
1999-01,38.015,
1999-04,39.413,
1999-07,40.485,
1999-10,41.541,
2000-01,41.931,
2000-04,33.074,
2000-07,33.549,
2000-10,33.957,
2001-01,33.879,
2001-04,34.291,
2001-07,34.425,
2001-10,34.572,
2002-01,34.390,
2002-04,34.379,
2002-07,34.397,
2002-10,34.527,
2003-01,34.392,
2003-04,37.120,
2003-07,37.182,
2003-10,37.199,
2004-01,36.918,
2004-04,36.711,
2004-07,50.761,
2004-10,54.304,
2005-01,53.622,
2005-04,53.403,
2005-07,52.928,
2005-10,52.263,
2006-01,68.550,
2006-04,68.027,
2006-07,67.321,
2006-10,66.465,
2007-01,65.350,
2007-04,64.517,
2007-07,63.901,
2007-10,63.063,
2008-01,62.178,
2008-04,61.601,
2008-07,61.206,
2008-10,60.772,
2009-01,60.193,
2009-04,59.997,
2009-07,59.742,
2009-10,59.547,
2010-01,58.761,
2010-04,57.837,
2010-07,57.656,
2010-10,58.280,
2011-01,56.900,
2011-04,56.531,
2011-07,56.092,
2011-10,55.601,
2012-01,55.422,
2012-04,55.251,
2012-07,54.442,
2012-10,53.587,
2013-01,53.220,
2013-04,52.792,
2013-07,52.517,
2013-10,57.023,
2014-01,56.817,
2014-04,56.173,
2014-07,55.974,
2014-10,55.282,
