"",BBK01.RU5739,BBK01.RU5739_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Curacao / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:38,
1982-06,0.691,
1982-07,0.717,
1982-08,0.732,
1982-09,1.085,
1982-10,0.963,
1982-11,0.888,
1982-12,0.972,
1983-01,0.866,
1983-02,0.970,
1983-03,1.016,
1983-04,1.160,
1983-05,1.148,
1983-06,1.185,
1983-07,1.221,
1983-08,1.198,
1983-09,1.185,
1983-10,1.125,
1983-11,1.140,
1983-12,1.371,
1984-01,1.357,
1984-02,1.261,
1984-03,1.270,
1984-04,1.318,
1984-05,1.417,
1984-06,1.457,
1984-07,1.541,
1984-08,1.839,
1984-09,1.924,
1984-10,1.576,
1984-11,1.590,
1984-12,1.591,
1985-01,1.697,
1985-02,1.650,
1985-03,1.618,
1985-04,1.609,
1985-05,1.865,
1985-06,1.966,
1985-07,1.783,
1985-08,1.710,
1985-09,1.664,
1985-10,2.023,
1985-11,2.323,
1985-12,2.491,
1986-01,2.443,
1986-02,2.712,
1986-03,2.870,
1986-04,2.889,
1986-05,3.552,
1986-06,3.746,
1986-07,3.595,
1986-08,4.234,
1986-09,4.309,
1986-10,4.337,
1986-11,4.640,
1986-12,4.755,
1987-01,5.227,
1987-02,5.562,
1987-03,5.808,
1987-04,6.095,
1987-05,6.119,
1987-06,6.254,
1987-07,6.332,
1987-08,6.329,
1987-09,6.889,
1987-10,6.733,
1987-11,6.726,
1987-12,6.632,
1988-01,6.854,
1988-02,6.715,
1988-03,6.705,
1988-04,6.989,
1988-05,7.097,
1988-06,7.224,
1988-07,7.427,
1988-08,7.524,
1988-09,7.832,
1988-10,7.735,
1988-11,7.873,
1988-12,2.657,
1989-01,0.370,
1989-02,0.342,
1989-03,0.178,
1989-04,0.232,
1989-05,0.255,
1989-06,0.349,
1989-07,0.334,
1989-08,0.567,
1989-09,0.795,
1989-10,0.908,
1989-11,0.940,
1989-12,1.057,
1990-01,1.085,
1990-02,1.110,
1990-03,1.319,
1990-04,1.300,
1990-05,1.303,
1990-06,1.362,
1990-07,1.300,
1990-08,1.792,
1990-09,1.895,
1990-10,2.476,
1990-11,2.459,
1990-12,2.512,
1991-01,2.591,
1991-02,2.751,
1991-03,2.995,
1991-04,3.005,
1991-05,3.038,
1991-06,3.029,
1991-07,2.986,
1991-08,3.052,
1991-09,2.976,
1991-10,2.999,
1991-11,2.996,
1991-12,3.077,
1992-01,3.076,
1992-02,2.963,
1992-03,2.956,
1992-04,2.928,
1992-05,3.136,
1992-06,3.130,
1992-07,3.189,
1992-08,3.211,
1992-09,3.158,
1992-10,3.253,
1992-11,3.234,
1992-12,3.220,
1993-01,3.439,
1993-02,3.121,
1993-03,3.369,
1993-04,3.282,
1993-05,3.356,
1993-06,3.549,
1993-07,3.684,
1993-08,3.660,
1993-09,3.735,
1993-10,4.035,
1993-11,4.046,
1993-12,4.068,
1994-01,4.633,
1994-02,5.514,
1994-03,5.422,
1994-04,5.382,
1994-05,5.168,
1994-06,5.352,
1994-07,5.514,
1994-08,5.428,
1994-09,5.459,
1994-10,5.443,
1994-11,5.492,
1994-12,5.679,
1995-01,5.622,
1995-02,5.696,
1995-03,5.661,
1995-04,5.870,
1995-05,5.811,
1995-06,5.951,
1995-07,5.809,
1995-08,5.943,
1995-09,5.856,
1995-10,6.152,
1995-11,6.053,
1995-12,6.448,
1996-01,6.387,
1996-02,6.301,
1996-03,6.499,
1996-04,6.655,
1996-05,6.655,
1996-06,6.755,
1996-07,6.552,
1996-08,6.580,
1996-09,6.690,
1996-10,6.591,
1996-11,6.728,
1996-12,6.742,
1997-01,7.861,
1997-02,8.040,
1997-03,8.514,
1997-04,8.783,
1997-05,8.445,
1997-06,9.030,
1997-07,9.163,
1997-08,9.339,
1997-09,9.080,
1997-10,8.429,
1997-11,8.828,
1997-12,8.878,
1998-01,9.406,
1998-02,9.367,
1998-03,9.267,
1998-04,9.177,
1998-05,9.400,
1998-06,9.186,
1998-07,10.121,
1998-08,9.957,
1998-09,9.134,
1998-10,10.174,
1998-11,9.542,
1998-12,10.860,
1999-01,10.077,
1999-02,8.985,
1999-03,9.262,
1999-04,10.341,
1999-05,9.913,
1999-06,9.571,
1999-07,8.939,
1999-08,9.345,
1999-09,9.843,
1999-10,10.258,
1999-11,10.941,
1999-12,11.396,
2000-01,10.098,
2000-02,10.230,
2000-03,10.781,
2000-04,10.441,
2000-05,11.153,
2000-06,11.093,
2000-07,10.982,
2000-08,10.563,
2000-09,10.161,
2000-10,10.778,
2000-11,10.599,
2000-12,9.936,
2001-01,10.323,
2001-02,10.923,
2001-03,10.194,
2001-04,9.777,
2001-05,9.676,
2001-06,9.521,
2001-07,9.573,
2001-08,9.683,
2001-09,9.750,
2001-10,9.976,
2001-11,9.859,
2001-12,12.407,
2002-01,12.755,
2002-02,12.630,
2002-03,12.672,
2002-04,12.347,
2002-05,13.283,
2002-06,13.104,
2002-07,12.889,
2002-08,13.045,
2002-09,12.948,
2002-10,12.800,
2002-11,12.798,
2002-12,12.569,
2003-01,12.444,
2003-02,12.270,
2003-03,12.147,
2003-04,12.075,
2003-05,10.902,
2003-06,11.425,
2003-07,11.601,
2003-08,8.822,
2003-09,8.674,
2003-10,9.289,
2003-11,9.149,
2003-12,6.902,
2004-01,6.465,
2004-02,5.951,
2004-03,5.901,
2004-04,5.954,
2004-05,5.818,
2004-06,5.863,
2004-07,5.861,
2004-08,5.869,
2004-09,5.231,
2004-10,5.178,
2004-11,5.106,
2004-12,4.785,
2005-01,5.031,
2005-02,4.879,
2005-03,4.976,
2005-04,4.664,
2005-05,4.733,
2005-06,4.768,
2005-07,4.803,
2005-08,4.606,
2005-09,4.576,
2005-10,4.653,
2005-11,4.747,
2005-12,3.811,
2006-01,4.025,
2006-02,4.066,
2006-03,4.138,
2006-04,4.064,
2006-05,4.041,
2006-06,4.062,
2006-07,3.967,
2006-08,3.994,
2006-09,3.969,
2006-10,3.963,
2006-11,3.896,
2006-12,3.891,
2007-01,3.724,
2007-02,3.690,
2007-03,3.632,
2007-04,3.652,
2007-05,2.636,
2007-06,2.532,
2007-07,2.561,
2007-08,2.770,
2007-09,2.954,
2007-10,2.956,
2007-11,2.965,
2007-12,2.988,
2008-01,2.914,
2008-02,2.911,
2008-03,2.682,
2008-04,2.373,
2008-05,2.397,
2008-06,2.355,
2008-07,2.330,
2008-08,2.366,
2008-09,2.428,
2008-10,2.206,
2008-11,2.146,
2008-12,2.055,
2009-01,2.074,
2009-02,2.088,
2009-03,1.927,
2009-04,1.878,
2009-05,1.749,
2009-06,1.722,
2009-07,1.711,
2009-08,1.644,
2009-09,1.662,
2009-10,1.606,
2009-11,1.618,
2009-12,1.536,
2010-01,1.514,
2010-02,1.495,
2010-03,1.467,
2010-04,1.433,
2010-05,1.444,
2010-06,1.460,
2010-07,1.376,
2010-08,1.279,
2010-09,1.273,
2010-10,1.317,
2010-11,1.309,
2010-12,1.364,
2011-01,1.313,
2011-02,1.274,
2011-03,1.251,
2011-04,1.279,
2011-05,1.286,
2011-06,1.260,
2011-07,1.285,
2011-08,1.322,
2011-09,1.373,
2011-10,1.317,
2011-11,1.456,
2011-12,1.521,
2012-01,1.528,
2012-02,1.593,
2012-03,1.489,
2012-04,1.457,
2012-05,1.491,
2012-06,1.508,
2012-07,1.741,
2012-08,1.618,
2012-09,1.519,
2012-10,1.633,
2012-11,1.634,
2012-12,1.833,
2013-01,1.966,
2013-02,1.878,
2013-03,1.742,
2013-04,1.842,
2013-05,1.628,
2013-06,1.392,
2013-07,1.382,
2013-08,1.199,
2013-09,1.240,
2013-10,1.231,
2013-11,1.263,
2013-12,1.247,
2014-01,1.267,
2014-02,1.195,
2014-03,1.200,
2014-04,1.234,
2014-05,1.244,
2014-06,1.139,
2014-07,1.160,
2014-08,1.250,
2014-09,1.339,
2014-10,1.391,
2014-11,1.315,
2014-12,1.164,
