"",BBK01.QUY537,BBK01.QUY537_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Pakistan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:20,
2002-03,0.085,
2002-04,0.100,
2002-05,0.099,
2002-06,0.058,
2002-07,0.054,
2002-08,0.065,
2002-09,0.061,
2002-10,0.064,
2002-11,0.064,
2002-12,0.054,
2003-01,0.054,
2003-02,0.067,
2003-03,0.050,
2003-04,0.051,
2003-05,0.055,
2003-06,0.050,
2003-07,0.053,
2003-08,0.053,
2003-09,0.060,
2003-10,0.063,
2003-11,0.068,
2003-12,0.067,
2004-01,0.067,
2004-02,0.054,
2004-03,0.045,
2004-04,0.041,
2004-05,0.052,
2004-06,0.040,
2004-07,0.028,
2004-08,0.043,
2004-09,0.048,
2004-10,0.046,
2004-11,0.053,
2004-12,0.049,
2005-01,0.050,
2005-02,0.051,
2005-03,0.048,
2005-04,0.054,
2005-05,0.046,
2005-06,0.044,
2005-07,0.045,
2005-08,0.044,
2005-09,0.045,
2005-10,0.055,
2005-11,0.042,
2005-12,0.060,
2006-01,0.057,
2006-02,0.070,
2006-03,0.061,
2006-04,0.068,
2006-05,0.085,
2006-06,0.144,
2006-07,0.091,
2006-08,0.088,
2006-09,0.211,
2006-10,0.191,
2006-11,0.127,
2006-12,0.114,
2007-01,0.136,
2007-02,0.124,
2007-03,0.155,
2007-04,0.213,
2007-05,0.157,
2007-06,0.127,
2007-07,0.167,
2007-08,0.141,
2007-09,0.136,
2007-10,0.171,
2007-11,0.181,
2007-12,0.243,
2008-01,0.205,
2008-02,0.198,
2008-03,0.190,
2008-04,0.183,
2008-05,0.194,
2008-06,0.151,
2008-07,0.220,
2008-08,0.153,
2008-09,0.162,
2008-10,0.189,
2008-11,0.206,
2008-12,0.165,
2009-01,0.152,
2009-02,0.141,
2009-03,0.132,
2009-04,0.153,
2009-05,0.138,
2009-06,0.119,
2009-07,0.176,
2009-08,0.154,
2009-09,0.175,
2009-10,0.202,
2009-11,0.200,
2009-12,0.220,
2010-01,0.190,
2010-02,0.161,
2010-03,0.210,
2010-04,0.209,
2010-05,0.195,
2010-06,0.252,
2010-07,0.263,
2010-08,0.197,
2010-09,0.161,
2010-10,0.187,
2010-11,0.233,
2010-12,0.168,
2011-01,0.187,
2011-02,0.180,
2011-03,0.232,
2011-04,0.276,
2011-05,0.262,
2011-06,0.232,
2011-07,0.209,
2011-08,0.254,
2011-09,0.262,
2011-10,0.224,
2011-11,0.283,
2011-12,0.283,
2012-01,0.271,
2012-02,0.275,
2012-03,0.249,
2012-04,0.248,
2012-05,0.326,
2012-06,0.263,
2012-07,0.343,
2012-08,0.335,
2012-09,0.281,
2012-10,0.325,
2012-11,0.330,
2012-12,0.304,
2013-01,0.362,
2013-02,0.386,
2013-03,0.342,
2013-04,0.378,
2013-05,0.367,
2013-06,0.340,
2013-07,0.320,
2013-08,0.323,
2013-09,0.338,
2013-10,0.142,
2013-11,0.137,
2013-12,0.000,
2014-01,0.056,
2014-02,0.389,
2014-03,0.419,
2014-04,0.355,
2014-05,0.174,
2014-06,0.119,
2014-07,0.028,
2014-08,0.022,
2014-09,0.022,
2014-10,0.016,
