"",BBK01.OUP359,BBK01.OUP359_FLAGS
"",Loans to social security funds / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:23,
1999-01,0.093,
1999-02,0.116,
1999-03,0.231,
1999-04,0.210,
1999-05,0.280,
1999-06,0.179,
1999-07,0.204,
1999-08,0.262,
1999-09,0.388,
1999-10,0.197,
1999-11,0.238,
1999-12,0.262,
2000-01,0.356,
2000-02,0.343,
2000-03,0.357,
2000-04,0.752,
2000-05,0.904,
2000-06,0.668,
2000-07,0.675,
2000-08,0.945,
2000-09,0.613,
2000-10,0.790,
2000-11,0.561,
2000-12,0.744,
2001-01,0.560,
2001-02,0.377,
2001-03,0.442,
2001-04,0.768,
2001-05,0.581,
2001-06,0.557,
2001-07,0.580,
2001-08,0.614,
2001-09,0.403,
2001-10,0.505,
2001-11,0.602,
2001-12,0.407,
2002-01,0.669,
2002-02,0.540,
2002-03,0.665,
2002-04,0.548,
2002-05,0.646,
2002-06,0.848,
2002-07,0.803,
2002-08,0.786,
2002-09,0.907,
2002-10,1.129,
2002-11,0.910,
2002-12,0.957,
2003-01,0.987,
2003-02,1.136,
2003-03,1.243,
2003-04,1.290,
2003-05,1.185,
2003-06,1.096,
2003-07,1.312,
2003-08,1.317,
2003-09,1.429,
2003-10,1.677,
2003-11,1.597,
2003-12,1.888,
2004-01,1.848,
2004-02,1.559,
2004-03,1.768,
2004-04,1.943,
2004-05,1.401,
2004-06,1.452,
2004-07,1.434,
2004-08,1.793,
2004-09,1.691,
2004-10,1.745,
2004-11,1.706,
2004-12,1.348,
2005-01,1.536,
2005-02,1.493,
2005-03,1.420,
2005-04,1.567,
2005-05,1.251,
2005-06,1.517,
2005-07,1.138,
2005-08,1.318,
2005-09,1.410,
2005-10,1.249,
2005-11,1.054,
2005-12,0.900,
2006-01,0.932,
2006-02,0.803,
2006-03,0.756,
2006-04,0.596,
2006-05,0.422,
2006-06,0.356,
2006-07,0.422,
2006-08,0.418,
2006-09,0.419,
2006-10,0.340,
2006-11,0.537,
2006-12,0.512,
2007-01,0.294,
2007-02,0.292,
2007-03,0.219,
2007-04,0.222,
2007-05,0.247,
2007-06,0.265,
2007-07,0.263,
2007-08,0.264,
2007-09,0.334,
2007-10,0.274,
2007-11,0.249,
2007-12,0.221,
2008-01,0.232,
2008-02,0.226,
2008-03,0.210,
2008-04,0.279,
2008-05,0.306,
2008-06,0.371,
2008-07,0.437,
2008-08,0.277,
2008-09,0.616,
2008-10,0.173,
2008-11,0.181,
2008-12,0.168,
2009-01,0.215,
2009-02,0.174,
2009-03,0.180,
2009-04,0.170,
2009-05,0.221,
2009-06,0.169,
2009-07,0.164,
2009-08,0.159,
2009-09,0.159,
2009-10,0.267,
2009-11,0.156,
2009-12,0.149,
2010-01,0.147,
2010-02,0.147,
2010-03,0.169,
2010-04,0.148,
2010-05,0.147,
2010-06,0.150,
2010-07,0.153,
2010-08,0.131,
2010-09,0.118,
2010-10,0.190,
2010-11,0.108,
2010-12,0.101,
2011-01,0.128,
2011-02,0.122,
2011-03,0.240,
2011-04,0.106,
2011-05,0.105,
2011-06,0.322,
2011-07,0.106,
2011-08,0.099,
2011-09,0.101,
2011-10,0.100,
2011-11,0.101,
2011-12,0.151,
2012-01,0.169,
2012-02,0.180,
2012-03,0.091,
2012-04,0.138,
2012-05,0.139,
2012-06,0.143,
2012-07,0.151,
2012-08,0.108,
2012-09,0.103,
2012-10,0.097,
2012-11,0.094,
2012-12,0.098,
2013-01,0.115,
2013-02,0.153,
2013-03,0.093,
2013-04,0.032,
2013-05,0.045,
2013-06,0.020,
2013-07,0.020,
2013-08,0.052,
2013-09,0.016,
2013-10,0.032,
2013-11,0.054,
2013-12,0.023,
2014-01,0.294,
2014-02,0.025,
2014-03,0.025,
2014-04,0.027,
2014-05,0.016,
2014-06,0.021,
2014-07,0.017,
2014-08,0.017,
2014-09,0.061,
2014-10,0.013,
2014-11,0.032,
2014-12,0.027,Provisional value
