"",BBK01.SU0029,BBK01.SU0029_FLAGS
"",Deposit rates of banks / Savings deposits with agreed notice of 4 years and over / Lowest rate of spread,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:24,
1968-03,5.00,
1968-04,.,No value available
1968-05,.,No value available
1968-06,5.00,
1968-07,.,No value available
1968-08,.,No value available
1968-09,5.00,
1968-10,.,No value available
1968-11,5.00,
1968-12,.,No value available
1969-01,.,No value available
1969-02,5.00,
1969-03,.,No value available
1969-04,.,No value available
1969-05,5.00,
1969-06,.,No value available
1969-07,.,No value available
1969-08,5.50,
1969-09,.,No value available
1969-10,.,No value available
1969-11,5.50,
1969-12,.,No value available
1970-01,.,No value available
1970-02,6.75,
1970-03,.,No value available
1970-04,.,No value available
1970-05,7.00,
1970-06,.,No value available
1970-07,.,No value available
1970-08,7.00,
1970-09,.,No value available
1970-10,.,No value available
1970-11,7.00,
1970-12,.,No value available
1971-01,7.00,
1971-02,7.00,
1971-03,.,No value available
1971-04,.,No value available
1971-05,6.50,
1971-06,.,No value available
1971-07,.,No value available
1971-08,6.50,
1971-09,.,No value available
1971-10,.,No value available
1971-11,6.50,
1971-12,.,No value available
1972-01,.,No value available
1972-02,6.50,
1972-03,.,No value available
1972-04,.,No value available
1972-05,6.00,
1972-06,.,No value available
1972-07,.,No value available
1972-08,6.00,
1972-09,.,No value available
1972-10,.,No value available
1972-11,6.00,
1972-12,.,No value available
1973-01,.,No value available
1973-02,6.50,
1973-03,.,No value available
1973-04,.,No value available
1973-05,6.50,
1973-06,.,No value available
1973-07,7.75,
1973-08,7.75,
1973-09,.,No value available
1973-10,.,No value available
1973-11,7.75,
1973-12,.,No value available
1974-01,.,No value available
1974-02,7.75,
1974-03,.,No value available
1974-04,.,No value available
1974-05,7.75,
1974-06,.,No value available
1974-07,.,No value available
1974-08,7.75,
1974-09,.,No value available
1974-10,.,No value available
1974-11,7.75,
1974-12,.,No value available
1975-01,.,No value available
1975-02,7.25,
1975-03,7.00,
1975-04,7.00,
1975-05,6.50,
1975-06,6.00,
1975-07,6.00,
1975-08,6.00,
1975-09,6.00,
1975-10,6.00,
1975-11,6.00,
1975-12,6.00,
1976-01,6.00,
1976-02,6.00,
1976-03,6.00,
1976-04,5.50,
1976-05,5.50,
1976-06,5.50,
1976-07,5.50,
1976-08,5.50,
1976-09,5.50,
1976-10,5.50,
1976-11,5.50,
1976-12,5.50,
1977-01,5.50,
1977-02,5.50,
1977-03,5.50,
1977-04,5.00,
1977-05,5.00,
1977-06,5.00,
1977-07,5.00,
1977-08,5.00,
1977-09,4.75,
1977-10,4.75,
1977-11,4.75,
1977-12,4.75,
1978-01,4.50,
1978-02,4.50,
1978-03,4.50,
1978-04,4.25,
1978-05,4.25,
1978-06,4.25,
1978-07,4.25,
1978-08,4.25,
1978-09,4.50,
1978-10,4.50,
1978-11,4.50,
1978-12,4.50,
1979-01,4.50,
1979-02,4.50,
1979-03,4.50,
1979-04,4.75,
1979-05,5.00,
1979-06,5.00,
1979-07,5.00,
1979-08,5.00,
1979-09,5.50,
1979-10,5.50,
1979-11,5.50,
1979-12,6.00,
1980-01,6.00,
1980-02,6.00,
1980-03,6.00,
1980-04,7.00,
1980-05,7.00,
1980-06,7.00,
1980-07,7.00,
1980-08,6.50,
1980-09,6.50,
1980-10,6.50,
1980-11,6.50,
1980-12,6.50,
1981-01,6.50,
1981-02,6.50,
1981-03,6.50,
1981-04,7.00,
1981-05,7.00,
1981-06,7.00,
1981-07,7.00,
1981-08,7.00,
1981-09,7.00,
1981-10,7.00,
1981-11,7.00,
1981-12,7.00,
1982-01,7.00,
1982-02,7.00,
1982-03,7.00,
1982-04,7.00,
1982-05,7.00,
1982-06,7.00,
1982-07,6.75,
1982-08,6.75,
1982-09,6.50,
1982-10,6.50,
1982-11,6.00,
1982-12,6.00,
1983-01,6.00,
1983-02,6.00,
1983-03,6.00,
1983-04,5.00,
1983-05,5.00,
1983-06,5.00,
1983-07,5.00,
1983-08,5.00,
1983-09,5.00,
1983-10,5.00,
1983-11,5.00,
1983-12,5.00,
1984-01,5.00,
1984-02,5.00,
1984-03,5.00,
1984-04,5.00,
1984-05,5.00,
1984-06,5.00,
1984-07,5.00,
1984-08,5.00,
1984-09,5.00,
1984-10,5.00,
1984-11,5.00,
1984-12,5.00,
1985-01,5.00,
1985-02,5.00,
1985-03,5.00,
1985-04,5.00,
1985-05,5.00,
1985-06,5.00,
1985-07,5.00,
1985-08,5.00,
1985-09,5.00,
1985-10,4.75,
1985-11,4.75,
1985-12,4.75,
1986-01,4.75,
1986-02,4.75,
1986-03,4.50,
1986-04,4.50,
1986-05,4.50,
1986-06,4.50,
1986-07,4.50,
1986-08,4.50,
1986-09,4.25,
1986-10,4.25,
1986-11,4.25,
1986-12,4.25,
1987-01,4.25,
1987-02,4.00,
1987-03,4.00,
1987-04,4.00,
1987-05,4.00,
1987-06,4.00,
1987-07,4.00,
1987-08,4.00,
1987-09,4.00,
1987-10,4.00,
1987-11,4.00,
1987-12,4.00,
1988-01,4.00,
1988-02,4.00,
1988-03,3.75,
1988-04,3.75,
1988-05,3.75,
1988-06,3.75,
1988-07,3.75,
1988-08,3.75,
1988-09,3.75,
1988-10,3.75,
1988-11,3.75,
1988-12,3.75,
1989-01,3.75,
1989-02,3.75,
1989-03,3.75,
1989-04,3.75,
1989-05,3.75,
1989-06,3.75,
1989-07,3.75,
1989-08,4.00,
1989-09,4.00,
1989-10,4.00,
1989-11,4.00,
1989-12,4.00,
1990-01,4.00,
1990-02,4.00,
1990-03,4.00,
1990-04,4.00,
1990-05,4.00,
1990-06,4.00,
1990-07,4.00,
1990-08,4.00,
1990-09,4.00,
1990-10,4.00,
1990-11,4.00,
1990-12,4.00,
1991-01,4.00,
1991-02,4.00,
1991-03,4.00,
1991-04,4.00,
1991-05,4.00,
1991-06,4.00,
1991-07,4.00,
1991-08,4.00,
1991-09,4.00,
1991-10,4.00,
1991-11,4.00,
1991-12,4.00,
1992-01,4.00,
1992-02,4.00,
1992-03,4.00,
1992-04,4.00,
1992-05,4.00,
1992-06,4.00,
1992-07,4.00,
1992-08,4.00,
1992-09,4.00,
1992-10,4.00,
1992-11,4.00,
1992-12,4.00,
1993-01,4.00,
1993-02,4.00,
1993-03,4.00,
1993-04,4.00,
1993-05,4.00,
1993-06,4.00,
1993-07,3.75,
1993-08,3.75,
1993-09,3.75,
1993-10,3.75,
1993-11,3.50,
1993-12,3.50,
1994-01,3.50,
1994-02,3.50,
1994-03,3.50,
1994-04,3.50,
1994-05,3.50,
1994-06,3.50,
1994-07,3.50,
1994-08,3.50,
1994-09,3.50,
1994-10,3.50,
1994-11,3.50,
1994-12,3.50,
1995-01,3.50,
1995-02,3.50,
1995-03,3.50,
1995-04,3.50,
1995-05,3.50,
1995-06,3.25,
1995-07,3.25,
1995-08,3.25,
1995-09,3.00,
1995-10,3.00,
1995-11,3.00,
1995-12,3.00,
1996-01,3.00,
1996-02,3.00,
1996-03,3.00,
1996-04,3.00,
1996-05,3.00,
1996-06,3.00,
1996-07,3.00,
1996-08,3.00,
1996-09,3.00,
1996-10,3.00,
1996-11,3.00,
