"",BBK01.QUX494,BBK01.QUX494_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Malta / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:51,
2002-03,1.102,
2002-04,1.084,
2002-05,1.088,
2002-06,1.019,
2002-07,1.069,
2002-08,1.108,
2002-09,1.122,
2002-10,1.009,
2002-11,0.602,
2002-12,0.624,
2003-01,0.630,
2003-02,0.692,
2003-03,0.646,
2003-04,0.576,
2003-05,0.566,
2003-06,0.584,
2003-07,0.731,
2003-08,0.842,
2003-09,0.908,
2003-10,0.979,
2003-11,1.021,
2003-12,0.929,
2004-01,0.974,
2004-02,1.025,
2004-03,1.066,
2004-04,1.131,
2004-05,1.181,
2004-06,1.302,
2004-07,1.318,
2004-08,1.270,
2004-09,1.225,
2004-10,1.142,
2004-11,1.153,
2004-12,1.057,
2005-01,1.001,
2005-02,1.065,
2005-03,1.092,
2005-04,1.130,
2005-05,1.177,
2005-06,1.360,
2005-07,1.210,
2005-08,1.177,
2005-09,1.278,
2005-10,1.286,
2005-11,1.356,
2005-12,1.108,
2006-01,1.172,
2006-02,1.183,
2006-03,1.071,
2006-04,1.088,
2006-05,1.115,
2006-06,1.128,
2006-07,1.214,
2006-08,1.286,
2006-09,1.362,
2006-10,1.404,
2006-11,1.372,
2006-12,1.327,
2007-01,1.119,
2007-02,1.089,
2007-03,1.073,
2007-04,1.112,
2007-05,1.122,
2007-06,1.156,
2007-07,1.158,
2007-08,1.238,
2007-09,1.099,
2007-10,1.127,
2007-11,1.221,
2007-12,1.225,
2008-01,1.096,
2008-02,1.380,
2008-03,1.319,
2008-04,1.162,
2008-05,1.208,
2008-06,1.264,
2008-07,1.358,
2008-08,1.452,
2008-09,1.499,
2008-10,1.694,
2008-11,1.764,
2008-12,1.571,
2009-01,1.671,
2009-02,1.644,
2009-03,1.605,
2009-04,1.536,
2009-05,1.547,
2009-06,1.509,
2009-07,1.492,
2009-08,1.461,
2009-09,1.444,
2009-10,1.416,
2009-11,1.153,
2009-12,1.186,
2010-01,1.185,
2010-02,1.196,
2010-03,1.155,
2010-04,1.201,
2010-05,1.319,
2010-06,1.366,
2010-07,1.330,
2010-08,1.372,
2010-09,1.271,
2010-10,1.233,
2010-11,1.311,
2010-12,1.305,
2011-01,1.342,
2011-02,1.346,
2011-03,1.233,
2011-04,1.207,
2011-05,1.241,
2011-06,1.250,
2011-07,1.235,
2011-08,1.216,
2011-09,1.328,
2011-10,1.292,
2011-11,1.672,
2011-12,1.495,
2012-01,1.732,
2012-02,1.658,
2012-03,1.656,
2012-04,1.669,
2012-05,1.830,
2012-06,1.812,
2012-07,1.888,
2012-08,1.859,
2012-09,1.824,
2012-10,1.685,
2012-11,1.786,
2012-12,1.773,
2013-01,1.711,
2013-02,1.735,
2013-03,1.752,
2013-04,1.785,
2013-05,1.818,
2013-06,1.894,
2013-07,1.917,
2013-08,1.920,
2013-09,1.861,
2013-10,1.820,
2013-11,1.776,
2013-12,1.700,
2014-01,1.696,
2014-02,1.654,
2014-03,1.636,
2014-04,1.662,
2014-05,1.246,
2014-06,1.184,
2014-07,1.188,
2014-08,1.154,
2014-09,1.196,
2014-10,1.133,
