"",BBK01.OUP047,BBK01.OUP047_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / Total / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:02,
1985-12,0.254,
1986-01,0.258,
1986-02,0.264,
1986-03,0.254,
1986-04,0.240,
1986-05,0.242,
1986-06,0.258,
1986-07,0.304,
1986-08,0.302,
1986-09,0.284,
1986-10,0.290,
1986-11,0.286,
1986-12,0.305,
1987-01,0.295,
1987-02,0.302,
1987-03,0.275,
1987-04,0.276,
1987-05,0.284,
1987-06,0.279,
1987-07,0.270,
1987-08,0.260,
1987-09,0.251,
1987-10,0.269,
1987-11,0.234,
1987-12,0.230,
1988-01,0.256,
1988-02,0.251,
1988-03,0.247,
1988-04,0.246,
1988-05,0.239,
1988-06,0.240,
1988-07,0.253,
1988-08,0.253,
1988-09,0.236,
1988-10,0.239,
1988-11,0.255,
1988-12,0.240,
1989-01,0.259,
1989-02,0.254,
1989-03,0.238,
1989-04,0.254,
1989-05,0.266,
1989-06,0.275,
1989-07,0.281,
1989-08,0.325,
1989-09,0.322,
1989-10,0.323,
1989-11,0.330,
1989-12,0.431,
1990-01,0.500,
1990-02,0.467,
1990-03,0.438,
1990-04,0.455,
1990-05,0.465,
1990-06,0.454,
1990-07,0.504,
1990-08,0.498,
1990-09,0.485,
1990-10,0.480,
1990-11,0.479,
1990-12,0.481,
1991-01,0.509,
1991-02,0.476,
1991-03,0.436,
1991-04,0.461,
1991-05,0.473,
1991-06,0.443,
1991-07,0.474,
1991-08,0.519,
1991-09,0.437,
1991-10,0.493,
1991-11,0.504,
1991-12,0.539,
1992-01,0.491,
1992-02,0.488,
1992-03,0.482,
1992-04,0.472,
1992-05,0.499,
1992-06,0.528,
1992-07,0.576,
1992-08,0.574,
1992-09,0.535,
1992-10,0.510,
1992-11,0.507,
1992-12,0.746,
1993-01,0.743,
1993-02,0.747,
1993-03,0.761,
1993-04,0.770,
1993-05,0.767,
1993-06,0.785,
1993-07,0.816,
1993-08,0.855,
1993-09,0.836,
1993-10,0.853,
1993-11,0.850,
1993-12,0.981,
1994-01,0.924,
1994-02,0.895,
1994-03,0.930,
1994-04,0.902,
1994-05,0.914,
1994-06,0.869,
1994-07,1.016,
1994-08,1.050,
1994-09,1.046,
1994-10,1.026,
1994-11,0.983,
1994-12,0.874,
1995-01,0.829,
1995-02,0.860,
1995-03,0.853,
1995-04,0.820,
1995-05,0.828,
1995-06,0.820,
1995-07,0.820,
1995-08,0.811,
1995-09,0.778,
1995-10,0.794,
1995-11,0.761,
1995-12,0.699,
1996-01,0.675,
1996-02,0.649,
1996-03,0.663,
1996-04,0.697,
1996-05,0.666,
