"",BBK01.RU2714,BBK01.RU2714_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Sweden / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:13:24,
1982-06,0.357,
1982-07,0.292,
1982-08,0.312,
1982-09,0.308,
1982-10,0.308,
1982-11,0.295,
1982-12,0.293,
1983-01,0.266,
1983-02,0.281,
1983-03,0.297,
1983-04,0.290,
1983-05,0.301,
1983-06,0.316,
1983-07,0.265,
1983-08,0.254,
1983-09,0.250,
1983-10,0.258,
1983-11,0.266,
1983-12,0.304,
1984-01,0.263,
1984-02,0.292,
1984-03,0.280,
1984-04,0.454,
1984-05,0.257,
1984-06,0.301,
1984-07,0.281,
1984-08,0.268,
1984-09,0.291,
1984-10,0.315,
1984-11,0.338,
1984-12,0.331,
1985-01,0.290,
1985-02,0.316,
1985-03,0.401,
1985-04,0.302,
1985-05,0.299,
1985-06,0.312,
1985-07,0.296,
1985-08,0.273,
1985-09,0.281,
1985-10,0.285,
1985-11,0.302,
1985-12,0.326,
1986-01,0.327,
1986-02,0.332,
1986-03,0.352,
1986-04,0.338,
1986-05,0.316,
1986-06,0.433,
1986-07,0.380,
1986-08,0.388,
1986-09,0.308,
1986-10,0.389,
1986-11,0.349,
1986-12,0.311,
1987-01,0.326,
1987-02,0.397,
1987-03,0.339,
1987-04,0.386,
1987-05,0.474,
1987-06,0.393,
1987-07,0.364,
1987-08,0.421,
1987-09,0.378,
1987-10,0.441,
1987-11,0.504,
1987-12,0.345,
1988-01,0.486,
1988-02,0.501,
1988-03,0.341,
1988-04,0.344,
1988-05,0.347,
1988-06,0.426,
1988-07,0.394,
1988-08,0.401,
1988-09,0.355,
1988-10,0.430,
1988-11,0.406,
1988-12,0.383,
1989-01,0.397,
1989-02,0.366,
1989-03,0.464,
1989-04,0.522,
1989-05,0.499,
1989-06,0.464,
1989-07,0.444,
1989-08,0.491,
1989-09,0.507,
1989-10,0.486,
1989-11,0.546,
1989-12,0.585,
1990-01,0.841,
1990-02,1.087,
1990-03,0.620,
1990-04,0.601,
1990-05,1.468,
1990-06,0.933,
1990-07,0.964,
1990-08,0.912,
1990-09,0.836,
1990-10,1.096,
1990-11,1.076,
1990-12,1.017,
1991-01,0.866,
1991-02,0.987,
1991-03,1.179,
1991-04,1.076,
1991-05,1.191,
1991-06,1.125,
1991-07,0.939,
1991-08,0.929,
1991-09,1.027,
1991-10,1.050,
1991-11,1.226,
1991-12,0.944,
1992-01,1.075,
1992-02,0.932,
1992-03,0.951,
1992-04,0.934,
1992-05,0.981,
1992-06,0.737,
1992-07,0.669,
1992-08,0.687,
1992-09,0.920,
1992-10,0.745,
1992-11,0.869,
1992-12,0.891,
1993-01,0.706,
1993-02,1.111,
1993-03,0.793,
1993-04,0.682,
1993-05,0.879,
1993-06,0.776,
1993-07,0.765,
1993-08,1.076,
1993-09,0.819,
1993-10,0.723,
1993-11,0.839,
1993-12,0.928,
1994-01,1.185,
1994-02,0.987,
1994-03,1.031,
1994-04,1.002,
1994-05,1.194,
1994-06,0.835,
1994-07,1.098,
1994-08,0.840,
1994-09,1.048,
1994-10,0.925,
1994-11,0.910,
1994-12,0.927,
1995-01,0.862,
1995-02,0.958,
1995-03,1.017,
1995-04,0.962,
1995-05,0.900,
1995-06,0.820,
1995-07,0.819,
1995-08,1.000,
1995-09,0.981,
1995-10,0.882,
1995-11,1.051,
1995-12,1.219,
1996-01,1.119,
1996-02,1.101,
1996-03,1.086,
1996-04,1.286,
1996-05,1.136,
1996-06,1.170,
1996-07,1.241,
1996-08,1.179,
1996-09,1.277,
1996-10,1.239,
1996-11,1.295,
1996-12,1.142,
1997-01,1.236,
1997-02,1.587,
1997-03,1.179,
1997-04,1.162,
1997-05,1.181,
1997-06,1.780,
1997-07,1.504,
1997-08,1.355,
1997-09,1.610,
1997-10,1.514,
1997-11,1.581,
1997-12,1.282,
1998-01,1.382,
1998-02,1.607,
1998-03,1.285,
1998-04,1.547,
1998-05,1.940,
1998-06,2.336,
1998-07,2.379,
1998-08,2.227,
1998-09,1.948,
1998-10,2.250,
1998-11,2.304,
1998-12,2.373,
1999-01,3.491,
1999-02,2.700,
1999-03,2.334,
1999-04,2.404,
1999-05,2.445,
1999-06,2.586,
1999-07,3.201,
1999-08,2.848,
1999-09,2.771,
1999-10,2.902,
1999-11,2.985,
1999-12,2.346,
2000-01,5.697,
2000-02,3.656,
2000-03,5.949,
2000-04,5.253,
2000-05,4.786,
2000-06,3.973,
2000-07,4.543,
2000-08,4.511,
2000-09,3.573,
2000-10,4.852,
2000-11,4.464,
2000-12,4.287,
2001-01,5.823,
2001-02,5.232,
2001-03,4.148,
2001-04,4.873,
2001-05,4.504,
2001-06,4.581,
2001-07,4.812,
2001-08,3.894,
2001-09,5.061,
2001-10,5.617,
2001-11,5.905,
2001-12,4.736,
2002-01,3.945,
2002-02,4.462,
2002-03,4.421,
2002-04,5.239,
2002-05,5.392,
2002-06,4.904,
2002-07,4.453,
2002-08,3.724,
2002-09,4.112,
2002-10,5.120,
2002-11,6.213,
2002-12,6.953,
2003-01,5.972,
2003-02,5.216,
2003-03,5.103,
2003-04,4.488,
2003-05,5.345,
2003-06,5.474,
2003-07,5.407,
2003-08,5.071,
2003-09,4.955,
2003-10,5.476,
2003-11,4.076,
2003-12,4.530,
2004-01,5.224,
2004-02,5.382,
2004-03,6.410,
2004-04,10.861,
2004-05,5.382,
2004-06,6.659,
2004-07,4.328,
2004-08,4.795,
2004-09,4.008,
2004-10,7.486,
2004-11,8.067,
2004-12,10.146,
2005-01,9.584,
2005-02,10.267,
2005-03,10.114,
2005-04,9.638,
2005-05,9.282,
2005-06,9.274,
2005-07,10.085,
2005-08,11.219,
2005-09,11.635,
2005-10,11.027,
2005-11,11.889,
2005-12,11.957,
2006-01,11.034,
2006-02,11.969,
2006-03,11.156,
2006-04,12.397,
2006-05,12.523,
2006-06,11.113,
2006-07,10.115,
2006-08,10.192,
2006-09,10.131,
2006-10,9.372,
2006-11,10.270,
2006-12,10.149,
2007-01,13.183,
2007-02,13.257,
2007-03,12.345,
2007-04,13.106,
2007-05,12.606,
2007-06,13.316,
2007-07,9.867,
2007-08,9.744,
2007-09,10.566,
2007-10,12.311,
2007-11,13.423,
2007-12,12.387,
2008-01,10.665,
2008-02,11.068,
2008-03,13.357,
2008-04,12.139,
2008-05,9.212,
2008-06,7.907,
2008-07,10.603,
2008-08,13.413,
2008-09,10.417,
2008-10,8.964,
2008-11,9.665,
2008-12,9.704,
2009-01,10.311,
2009-02,10.066,
2009-03,10.315,
2009-04,13.895,
2009-05,14.552,
2009-06,15.248,
2009-07,11.565,
2009-08,9.169,
2009-09,9.013,
2009-10,8.833,
2009-11,9.040,
2009-12,12.075,
2010-01,10.817,
2010-02,10.510,
2010-03,12.880,
2010-04,15.708,
2010-05,15.883,
2010-06,17.894,
2010-07,16.457,
2010-08,17.160,
2010-09,14.877,
2010-10,15.406,
2010-11,16.073,
2010-12,13.965,
2011-01,13.055,
2011-02,13.519,
2011-03,10.246,
2011-04,15.876,
2011-05,11.436,
2011-06,9.555,
2011-07,10.578,
2011-08,10.180,
2011-09,12.032,
2011-10,14.707,
2011-11,14.629,
2011-12,15.071,
2012-01,21.650,
2012-02,18.495,
2012-03,20.420,
2012-04,13.180,
2012-05,10.243,
2012-06,14.226,
2012-07,17.775,
2012-08,16.930,
2012-09,17.000,
2012-10,17.848,
2012-11,17.412,
2012-12,12.308,
2013-01,16.812,
2013-02,14.992,
2013-03,15.682,
2013-04,18.222,
2013-05,15.866,
2013-06,14.472,
2013-07,13.574,
2013-08,13.491,
2013-09,13.781,
2013-10,13.470,
2013-11,13.560,
2013-12,11.437,
2014-01,10.547,
2014-02,10.594,
2014-03,10.795,
2014-04,12.386,
2014-05,11.122,
2014-06,11.480,
2014-07,11.517,
2014-08,10.481,
2014-09,12.504,
2014-10,10.346,
2014-11,11.343,
2014-12,12.166,
