"",BBK01.OUA013,BBK01.OUA013_FLAGS
"",Lending to foreign banks (MFIs) / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:26,
1948-12,-,Nothing exists
1949-01,-,Nothing exists
1949-02,-,Nothing exists
1949-03,-,Nothing exists
1949-04,-,Nothing exists
1949-05,-,Nothing exists
1949-06,-,Nothing exists
1949-07,-,Nothing exists
1949-08,-,Nothing exists
1949-09,-,Nothing exists
1949-10,-,Nothing exists
1949-11,-,Nothing exists
1949-12,-,Nothing exists
1950-01,0.036,
1950-02,0.057,
1950-03,0.065,
1950-04,0.064,
1950-05,0.065,
1950-06,0.061,
1950-07,0.093,
1950-08,0.159,
1950-09,0.207,
1950-10,0.268,
1950-11,0.234,
1950-12,0.196,
1951-01,0.177,
1951-02,0.190,
1951-03,0.142,
1951-04,0.124,
1951-05,0.122,
1951-06,0.170,
1951-07,0.170,
1951-08,0.173,
1951-09,0.174,
1951-10,0.170,
1951-11,0.199,
1951-12,0.203,
1952-01,0.156,
1952-02,0.146,
1952-03,0.109,
1952-04,0.103,
1952-05,0.082,
1952-06,0.097,
1952-07,0.085,
1952-08,0.095,
1952-09,0.107,
1952-10,0.106,
1952-11,0.102,
1952-12,0.103,
1953-01,0.094,
1953-02,0.095,
1953-03,0.098,
1953-04,0.091,
1953-05,0.106,
1953-06,0.115,
1953-07,0.126,
1953-08,0.121,
1953-09,0.138,
1953-10,0.130,
1953-11,0.126,
1953-12,0.126,
1954-01,0.126,
1954-02,0.133,
1954-03,0.142,
1954-04,0.161,
1954-05,0.135,
1954-06,0.168,
1954-07,0.172,
1954-08,0.165,
1954-09,0.168,
1954-10,0.161,
1954-11,0.171,
1954-12,0.188,
1955-01,0.212,
1955-02,0.220,
1955-03,0.213,
1955-04,0.240,
1955-05,0.279,
1955-06,0.253,
1955-07,0.251,
1955-08,0.228,
1955-09,0.253,
1955-10,0.260,
1955-11,0.244,
1955-12,0.261,
1956-01,0.270,
1956-02,0.271,
1956-03,0.297,
1956-04,0.356,
1956-05,0.321,
1956-06,0.300,
1956-07,0.274,
1956-08,0.314,
1956-09,0.337,
1956-10,0.352,
1956-11,0.338,
1956-12,0.339,
1957-01,0.345,
1957-02,0.341,
1957-03,0.365,
1957-04,0.444,
1957-05,0.481,
1957-06,0.497,
1957-07,0.456,
1957-08,0.413,
1957-09,0.358,
1957-10,0.363,
1957-11,0.442,
1957-12,0.432,
1958-01,0.503,
1958-02,0.611,
1958-03,0.709,
1958-04,0.752,
1958-05,0.764,
1958-06,0.776,
1958-07,0.540,
1958-08,0.534,
1958-09,0.615,
1958-10,0.682,
1958-11,0.685,
1958-12,0.565,
1959-01,1.024,
1959-02,1.091,
1959-03,1.053,
1959-04,1.143,
1959-05,1.070,
1959-06,1.161,
1959-07,1.272,
1959-08,1.283,
1959-09,1.330,
1959-10,1.334,
1959-11,1.196,
1959-12,0.983,
1960-01,1.244,
1960-02,1.057,
1960-03,1.082,
1960-04,1.071,
1960-05,1.038,
1960-06,0.828,
1960-07,0.772,
1960-08,0.717,
1960-09,0.747,
1960-10,0.741,
1960-11,0.891,
1960-12,0.825,
1961-01,1.120,
1961-02,1.275,
1961-03,1.373,
1961-04,1.543,
1961-05,1.818,
1961-06,2.055,
1961-07,2.342,
1961-08,2.358,
1961-09,2.013,
1961-10,1.983,
1961-11,2.054,
1961-12,1.234,
1962-01,2.456,
1962-02,2.413,
1962-03,2.250,
1962-04,2.138,
1962-05,2.252,
1962-06,1.973,
1962-07,2.104,
1962-08,2.024,
1962-09,1.697,
1962-10,1.842,
1962-11,1.943,
1962-12,1.537,
1963-01,1.757,
1963-02,1.919,
1963-03,1.914,
1963-04,1.953,
1963-05,1.999,
1963-06,2.191,
1963-07,1.908,
1963-08,1.971,
1963-09,2.170,
1963-10,2.164,
1963-11,2.050,
1963-12,1.504,
1964-01,1.981,
1964-02,2.029,
1964-03,2.085,
1964-04,2.041,
1964-05,2.230,
1964-06,1.878,
1964-07,1.881,
1964-08,1.891,
1964-09,1.941,
1964-10,2.032,
1964-11,1.975,
1964-12,1.697,
1965-01,2.057,
1965-02,2.138,
1965-03,1.877,
1965-04,1.888,
1965-05,2.012,
1965-06,2.054,
1965-07,2.110,
1965-08,2.054,
1965-09,1.966,
1965-10,2.216,
1965-11,2.270,
1965-12,2.143,
1966-01,2.611,
1966-02,2.697,
1966-03,2.420,
1966-04,2.430,
1966-05,2.581,
1966-06,2.471,
1966-07,2.587,
1966-08,2.545,
1966-09,2.718,
1966-10,2.747,
1966-11,3.107,
1966-12,2.590,
1967-01,3.236,
1967-02,3.510,
1967-03,3.576,
1967-04,3.934,
1967-05,4.326,
1967-06,4.208,
1967-07,4.764,
1967-08,4.748,
1967-09,4.661,
1967-10,4.690,
1967-11,4.886,
1967-12,4.621,
1968-01,5.633,
1968-02,5.638,
1968-03,5.496,
1968-04,5.365,
1968-05,5.833,
1968-06,4.976,
1968-07,5.500,
1968-08,5.417,
1968-09,6.133,
1968-10,6.440,
1968-11,6.178,
1968-12,7.838,
1969-01,9.864,
1969-02,9.379,
1969-03,9.089,
1969-04,8.542,
1969-05,9.104,
1969-06,11.087,
1969-07,10.671,
1969-08,9.767,
1969-09,10.558,
1969-10,11.345,
1969-11,11.589,
1969-12,9.917,
1970-01,10.633,
1970-02,10.972,
1970-03,10.574,
1970-04,10.981,
1970-05,10.708,
1970-06,10.294,
1970-07,10.425,
1970-08,10.837,
1970-09,11.309,
1970-10,12.103,
1970-11,11.638,
1970-12,10.933,
1971-01,11.681,
1971-02,12.326,
1971-03,12.481,
1971-04,13.156,
1971-05,12.904,
1971-06,12.978,
1971-07,12.908,
1971-08,12.389,
1971-09,12.561,
1971-10,12.907,
1971-11,12.434,
1971-12,11.197,
1972-01,12.695,
1972-02,13.156,
1972-03,13.356,
1972-04,13.021,
1972-05,13.348,
1972-06,13.238,
1972-07,13.047,
1972-08,13.356,
1972-09,12.966,
1972-10,12.158,
1972-11,13.217,
1972-12,11.603,
1973-01,14.297,
1973-02,13.483,
1973-03,13.424,
1973-04,13.520,
1973-05,15.025,
1973-06,15.317,
1973-07,14.004,
1973-08,15.492,
1973-09,15.911,
1973-10,16.431,
1973-11,20.573,
1973-12,16.606,
1974-01,19.115,
1974-02,21.611,
1974-03,19.108,
1974-04,21.182,
1974-05,22.773,
1974-06,23.215,
1974-07,18.778,
1974-08,18.795,
1974-09,21.062,
1974-10,20.780,
1974-11,22.964,
1974-12,22.143,
1975-01,22.683,
1975-02,25.190,
1975-03,25.317,
1975-04,27.198,
1975-05,26.633,
1975-06,27.902,
1975-07,29.245,
1975-08,31.006,
1975-09,30.893,
1975-10,31.370,
1975-11,34.829,
1975-12,33.625,
1976-01,33.376,
1976-02,36.216,
