"",BBK01.OUP228,BBK01.OUP228_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:52,
1999-01,11.465,
1999-02,11.640,
1999-03,11.851,
1999-04,12.011,
1999-05,11.993,
1999-06,11.969,
1999-07,11.795,
1999-08,11.919,
1999-09,11.952,
1999-10,12.023,
1999-11,12.302,
1999-12,12.506,
2000-01,12.574,
2000-02,12.272,
2000-03,12.320,
2000-04,12.538,
2000-05,12.257,
2000-06,12.256,
2000-07,12.217,
2000-08,11.920,
2000-09,11.979,
2000-10,11.850,
2000-11,11.810,
2000-12,11.758,
2001-01,15.262,
2001-02,15.128,
2001-03,15.618,
2001-04,15.645,
2001-05,16.182,
2001-06,16.244,
2001-07,16.364,
2001-08,17.051,
2001-09,17.213,
2001-10,17.472,
2001-11,17.387,
2001-12,17.474,
2002-01,18.101,
2002-02,18.185,
2002-03,18.485,
2002-04,18.564,
2002-05,29.215,
2002-06,26.583,
2002-07,27.066,
2002-08,26.988,
2002-09,26.987,
2002-10,26.807,
2002-11,26.674,
2002-12,26.268,
2003-01,26.143,
2003-02,25.977,
2003-03,25.552,
2003-04,25.251,
2003-05,25.088,
2003-06,25.030,
2003-07,25.367,
2003-08,24.899,
2003-09,24.313,
2003-10,24.763,
2003-11,23.994,
2003-12,23.395,
2004-01,22.534,
2004-02,22.273,
2004-03,22.396,
2004-04,22.440,
2004-05,22.725,
2004-06,23.115,
2004-07,23.782,
2004-08,23.999,
2004-09,24.595,
2004-10,24.820,
2004-11,26.274,
2004-12,26.863,
2005-01,27.058,
2005-02,27.858,
2005-03,27.848,
2005-04,28.238,
2005-05,28.542,
2005-06,28.474,
2005-07,29.015,
2005-08,29.434,
2005-09,29.653,
2005-10,29.954,
2005-11,30.358,
2005-12,61.190,
2006-01,61.607,
2006-02,61.793,
2006-03,64.106,
2006-04,64.273,
2006-05,65.003,
2006-06,66.708,
2006-07,67.031,
2006-08,67.203,
2006-09,66.917,
2006-10,66.761,
2006-11,67.233,
2006-12,66.759,
2007-01,66.977,
2007-02,67.153,
2007-03,66.725,
2007-04,67.733,
2007-05,67.673,
2007-06,68.240,
2007-07,69.319,
2007-08,70.227,
2007-09,71.088,
2007-10,70.845,
2007-11,69.773,
2007-12,70.572,
2008-01,70.634,
2008-02,69.762,
2008-03,62.459,
2008-04,62.899,
2008-05,63.279,
2008-06,63.567,
2008-07,63.609,
2008-08,63.561,
2008-09,63.146,
2008-10,63.055,
2008-11,63.682,
2008-12,77.330,
2009-01,76.361,
2009-02,76.920,
2009-03,77.115,
2009-04,78.435,
2009-05,78.231,
2009-06,78.429,
2009-07,78.550,
2009-08,76.439,
2009-09,79.542,
2009-10,79.256,
2009-11,79.219,
2009-12,79.110,
2010-01,78.623,
2010-02,82.073,
2010-03,80.540,
2010-04,80.200,
2010-05,79.743,
2010-06,81.531,
2010-07,81.984,
2010-08,84.611,
2010-09,84.576,
2010-10,84.110,
2010-11,86.221,
2010-12,86.121,
2011-01,85.542,
2011-02,85.901,
2011-03,85.332,
2011-04,85.342,
2011-05,85.340,
2011-06,85.299,
2011-07,85.269,
2011-08,84.608,
2011-09,84.803,
2011-10,84.877,
2011-11,85.621,
2011-12,85.737,
2012-01,85.578,
2012-02,85.724,
2012-03,85.147,
2012-04,85.348,
2012-05,85.063,
2012-06,85.033,
2012-07,83.749,
2012-08,83.181,
2012-09,82.923,
2012-10,83.271,
2012-11,83.275,
2012-12,83.074,
2013-01,83.014,
2013-02,83.485,
2013-03,85.363,
2013-04,67.605,
2013-05,67.073,
2013-06,66.594,
2013-07,67.861,
2013-08,66.889,
2013-09,67.560,
2013-10,67.618,
2013-11,68.606,
2013-12,68.047,
2014-01,67.737,
2014-02,66.922,
2014-03,68.561,
2014-04,67.187,
2014-05,67.631,
2014-06,67.523,
2014-07,67.109,
2014-08,67.186,
2014-09,69.901,
2014-10,69.849,
2014-11,69.515,
2014-12,68.700,Provisional value
