"",BBK01.ST0325,BBK01.ST0325_FLAGS
2002-01-31,3.411,
2002-02-01,3.415,
2002-02-02,.,No value available
2002-02-03,.,No value available
2002-02-04,3.390,
2002-02-05,3.374,
2002-02-06,3.367,
2002-02-07,3.357,
2002-02-08,3.386,
2002-02-09,.,No value available
2002-02-10,.,No value available
2002-02-11,3.397,
2002-02-12,3.386,
2002-02-13,3.414,
2002-02-14,3.409,
2002-02-15,3.398,
2002-02-16,.,No value available
2002-02-17,.,No value available
2002-02-18,3.393,
2002-02-19,3.392,
2002-02-20,3.409,
2002-02-21,3.414,
2002-02-22,3.397,
2002-02-23,.,No value available
2002-02-24,.,No value available
2002-02-25,3.402,
2002-02-26,3.420,
2002-02-27,3.419,
2002-02-28,3.412,
2002-03-01,3.413,
2002-03-02,.,No value available
2002-03-03,.,No value available
2002-03-04,3.431,
2002-03-05,3.433,
2002-03-06,3.439,
2002-03-07,3.442,
2002-03-08,3.479,
2002-03-09,.,No value available
2002-03-10,.,No value available
2002-03-11,3.478,
2002-03-12,3.478,
2002-03-13,3.486,
2002-03-14,3.475,
2002-03-15,3.500,
2002-03-16,.,No value available
2002-03-17,.,No value available
2002-03-18,3.497,
2002-03-19,3.503,
2002-03-20,3.499,
2002-03-21,3.529,
2002-03-22,3.539,
2002-03-23,.,No value available
2002-03-24,.,No value available
2002-03-25,3.581,
2002-03-26,3.610,
2002-03-27,3.596,
2002-03-28,3.594,
2002-03-29,.,No value available
2002-03-30,.,No value available
2002-03-31,.,No value available
2002-04-01,.,No value available
2002-04-02,3.602,
2002-04-03,3.589,
2002-04-04,3.579,
2002-04-05,3.577,
2002-04-06,.,No value available
2002-04-07,.,No value available
2002-04-08,3.558,
2002-04-09,3.567,
2002-04-10,3.547,
2002-04-11,3.554,
2002-04-12,3.546,
2002-04-13,.,No value available
2002-04-14,.,No value available
2002-04-15,3.524,
2002-04-16,3.524,
2002-04-17,3.541,
2002-04-18,3.531,
2002-04-19,3.523,
2002-04-20,.,No value available
2002-04-21,.,No value available
2002-04-22,3.517,
2002-04-23,3.505,
2002-04-24,3.507,
2002-04-25,3.484,
2002-04-26,3.493,
2002-04-27,.,No value available
2002-04-28,.,No value available
2002-04-29,3.494,
2002-04-30,3.494,
2002-05-01,.,No value available
2002-05-02,3.498,
2002-05-03,3.563,
2002-05-04,.,No value available
2002-05-05,.,No value available
2002-05-06,3.536,
2002-05-07,3.526,
2002-05-08,3.542,
2002-05-09,3.580,
2002-05-10,3.578,
2002-05-11,.,No value available
2002-05-12,.,No value available
2002-05-13,3.591,
2002-05-14,3.669,
2002-05-15,3.682,
2002-05-16,3.684,
2002-05-17,3.724,
2002-05-18,.,No value available
2002-05-19,.,No value available
2002-05-20,3.716,
2002-05-21,3.720,
2002-05-22,3.627,
2002-05-23,3.649,
2002-05-24,3.638,
2002-05-25,.,No value available
2002-05-26,.,No value available
2002-05-27,3.649,
2002-05-28,3.668,
2002-05-29,3.660,
2002-05-30,3.643,
2002-05-31,3.637,
2002-06-01,.,No value available
2002-06-02,.,No value available
2002-06-03,3.643,
2002-06-04,3.631,
2002-06-05,3.628,
2002-06-06,3.625,
2002-06-07,3.605,
2002-06-08,.,No value available
2002-06-09,.,No value available
2002-06-10,3.622,
2002-06-11,3.613,
2002-06-12,3.607,
2002-06-13,3.623,
2002-06-14,3.595,
2002-06-15,.,No value available
2002-06-16,.,No value available
2002-06-17,3.584,
2002-06-18,3.594,
2002-06-19,3.586,
2002-06-20,3.586,
2002-06-21,3.575,
2002-06-22,.,No value available
2002-06-23,.,No value available
2002-06-24,3.561,
2002-06-25,3.546,
2002-06-26,3.502,
2002-06-27,3.538,
2002-06-28,3.542,
2002-06-29,.,No value available
2002-06-30,.,No value available
2002-07-01,3.524,
2002-07-02,3.523,
2002-07-03,3.517,
2002-07-04,3.531,
2002-07-05,3.536,
2002-07-06,.,No value available
2002-07-07,.,No value available
2002-07-08,3.537,
2002-07-09,3.539,
2002-07-10,3.522,
2002-07-11,3.505,
2002-07-12,3.508,
2002-07-13,.,No value available
2002-07-14,.,No value available
2002-07-15,3.495,
2002-07-16,3.483,
2002-07-17,3.491,
2002-07-18,3.503,
2002-07-19,3.476,
2002-07-20,.,No value available
2002-07-21,.,No value available
2002-07-22,3.458,
2002-07-23,3.469,
2002-07-24,3.419,
2002-07-25,3.419,
2002-07-26,3.411,
2002-07-27,.,No value available
2002-07-28,.,No value available
2002-07-29,3.400,
2002-07-30,3.435,
2002-07-31,3.422,
2002-08-01,3.399,
2002-08-02,3.382,
2002-08-03,.,No value available
2002-08-04,.,No value available
2002-08-05,3.338,
2002-08-06,3.344,
2002-08-07,3.373,
2002-08-08,3.337,
2002-08-09,3.356,
2002-08-10,.,No value available
2002-08-11,.,No value available
2002-08-12,3.356,
2002-08-13,3.355,
2002-08-14,3.328,
2002-08-15,3.355,
2002-08-16,3.403,
2002-08-17,.,No value available
2002-08-18,.,No value available
2002-08-19,3.404,
2002-08-20,3.405,
2002-08-21,3.404,
2002-08-22,3.427,
2002-08-23,3.419,
2002-08-24,.,No value available
2002-08-25,.,No value available
2002-08-26,3.422,
2002-08-27,3.415,
2002-08-28,3.405,
2002-08-29,3.367,
2002-08-30,3.361,
2002-08-31,.,No value available
2002-09-01,.,No value available
2002-09-02,3.339,
2002-09-03,3.329,
2002-09-04,3.301,
2002-09-05,3.266,
2002-09-06,3.257,
2002-09-07,.,No value available
2002-09-08,.,No value available
2002-09-09,3.311,
2002-09-10,3.317,
2002-09-11,3.318,
2002-09-12,3.314,
2002-09-13,3.281,
2002-09-14,.,No value available
2002-09-15,.,No value available
2002-09-16,3.286,
2002-09-17,3.292,
2002-09-18,3.264,
2002-09-19,3.262,
2002-09-20,3.233,
2002-09-21,.,No value available
2002-09-22,.,No value available
2002-09-23,3.227,
2002-09-24,3.219,
2002-09-25,3.201,
2002-09-26,3.218,
2002-09-27,3.223,
2002-09-28,.,No value available
2002-09-29,.,No value available
2002-09-30,3.202,
2002-10-01,3.164,
2002-10-02,3.185,
2002-10-03,3.145,
2002-10-04,3.131,
2002-10-05,.,No value available
2002-10-06,.,No value available
2002-10-07,3.088,
2002-10-08,3.131,
2002-10-09,3.131,
2002-10-10,3.116,
2002-10-11,3.181,
2002-10-12,.,No value available
2002-10-13,.,No value available
2002-10-14,3.197,
2002-10-15,3.209,
2002-10-16,3.225,
2002-10-17,3.270,
2002-10-18,3.191,
2002-10-19,.,No value available
2002-10-20,.,No value available
2002-10-21,3.164,
2002-10-22,3.172,
2002-10-23,3.162,
2002-10-24,3.142,
2002-10-25,3.163,
2002-10-26,.,No value available
2002-10-27,.,No value available
2002-10-28,3.177,
2002-10-29,3.177,
2002-10-30,3.157,
2002-10-31,3.177,
2002-11-01,3.133,
2002-11-02,.,No value available
2002-11-03,.,No value available
2002-11-04,3.140,
2002-11-05,3.110,
2002-11-06,3.134,
2002-11-07,3.089,
2002-11-08,3.095,
2002-11-09,.,No value available
2002-11-10,.,No value available
2002-11-11,3.065,
2002-11-12,3.049,
2002-11-13,3.033,
2002-11-14,3.011,
2002-11-15,3.026,
2002-11-16,.,No value available
2002-11-17,.,No value available
2002-11-18,3.005,
2002-11-19,2.996,
2002-11-20,2.989,
2002-11-21,2.972,
2002-11-22,2.970,
2002-11-23,.,No value available
2002-11-24,.,No value available
2002-11-25,2.995,
2002-11-26,2.989,
2002-11-27,2.983,
2002-11-28,3.002,
2002-11-29,2.988,
2002-11-30,.,No value available
2002-12-01,.,No value available
2002-12-02,2.977,
2002-12-03,2.966,
2002-12-04,2.952,
2002-12-05,2.946,
2002-12-06,2.913,
2002-12-07,.,No value available
2002-12-08,.,No value available
2002-12-09,2.903,
2002-12-10,2.894,
2002-12-11,2.903,
2002-12-12,2.901,
2002-12-13,2.894,
2002-12-14,.,No value available
2002-12-15,.,No value available
2002-12-16,2.889,
2002-12-17,2.891,
2002-12-18,2.884,
2002-12-19,2.880,
2002-12-20,2.875,
2002-12-21,.,No value available
2002-12-22,.,No value available
2002-12-23,2.867,
2002-12-24,2.868,
2002-12-25,.,No value available
2002-12-26,.,No value available
2002-12-27,2.840,
2002-12-28,.,No value available
2002-12-29,.,No value available
2002-12-30,2.800,
2002-12-31,2.804,
2003-01-01,.,No value available
2003-01-02,2.794,
2003-01-03,2.814,
2003-01-04,.,No value available
2003-01-05,.,No value available
2003-01-06,2.801,
2003-01-07,2.791,
2003-01-08,2.777,
2003-01-09,2.750,
2003-01-10,2.770,
2003-01-11,.,No value available
2003-01-12,.,No value available
2003-01-13,2.767,
2003-01-14,2.768,
2003-01-15,2.765,
2003-01-16,2.761,
2003-01-17,2.763,
2003-01-18,.,No value available
2003-01-19,.,No value available
2003-01-20,2.756,
2003-01-21,2.760,
2003-01-22,2.748,
2003-01-23,2.748,
2003-01-24,2.732,
2003-01-25,.,No value available
2003-01-26,.,No value available
2003-01-27,2.725,
2003-01-28,2.733,
2003-01-29,2.720,
2003-01-30,2.721,
2003-01-31,2.715,
2003-02-01,.,No value available
2003-02-02,.,No value available
2003-02-03,2.725,
2003-02-04,2.716,
2003-02-05,2.699,
2003-02-06,2.696,
2003-02-07,2.640,
2003-02-08,.,No value available
2003-02-09,.,No value available
2003-02-10,2.615,
2003-02-11,2.619,
2003-02-12,2.599,
2003-02-13,2.569,
2003-02-14,2.565,
2003-02-15,.,No value available
2003-02-16,.,No value available
2003-02-17,2.582,
2003-02-18,2.576,
2003-02-19,2.576,
2003-02-20,2.558,
2003-02-21,2.557,
2003-02-22,.,No value available
2003-02-23,.,No value available
2003-02-24,2.469,
2003-02-25,2.456,
2003-02-26,2.447,
2003-02-27,2.432,
2003-02-28,2.458,
2003-03-01,.,No value available
2003-03-02,.,No value available
2003-03-03,2.418,
2003-03-04,2.406,
2003-03-05,2.399,
2003-03-06,2.404,
2003-03-07,2.441,
2003-03-08,.,No value available
2003-03-09,.,No value available
2003-03-10,2.434,
2003-03-11,2.429,
2003-03-12,2.439,
2003-03-13,2.455,
2003-03-14,2.496,
2003-03-15,.,No value available
2003-03-16,.,No value available
2003-03-17,2.472,
2003-03-18,2.501,
2003-03-19,2.474,
2003-03-20,2.473,
2003-03-21,2.463,
2003-03-22,.,No value available
2003-03-23,.,No value available
2003-03-24,2.471,
2003-03-25,2.462,
2003-03-26,2.469,
2003-03-27,2.461,
2003-03-28,2.463,
2003-03-29,.,No value available
2003-03-30,.,No value available
2003-03-31,2.435,
2003-04-01,2.423,
2003-04-02,2.425,
2003-04-03,2.421,
2003-04-04,2.434,
2003-04-05,.,No value available
2003-04-06,.,No value available
2003-04-07,2.459,
2003-04-08,2.454,
2003-04-09,2.445,
2003-04-10,2.436,
2003-04-11,2.451,
2003-04-12,.,No value available
2003-04-13,.,No value available
2003-04-14,2.504,
2003-04-15,2.531,
2003-04-16,2.532,
2003-04-17,2.517,
2003-04-18,.,No value available
2003-04-19,.,No value available
2003-04-20,.,No value available
2003-04-21,.,No value available
2003-04-22,2.511,
2003-04-23,2.504,
2003-04-24,2.499,
2003-04-25,2.474,
2003-04-26,.,No value available
2003-04-27,.,No value available
2003-04-28,2.454,
2003-04-29,2.458,
2003-04-30,2.457,
2003-05-01,.,No value available
2003-05-02,2.406,
2003-05-03,.,No value available
2003-05-04,.,No value available
2003-05-05,2.422,
2003-05-06,2.407,
2003-05-07,2.383,
2003-05-08,2.361,
2003-05-09,2.401,
2003-05-10,.,No value available
2003-05-11,.,No value available
2003-05-12,2.372,
2003-05-13,2.364,
2003-05-14,2.327,
2003-05-15,2.312,
2003-05-16,2.303,
2003-05-17,.,No value available
2003-05-18,.,No value available
2003-05-19,2.265,
2003-05-20,2.278,
2003-05-21,2.265,
2003-05-22,2.263,
2003-05-23,2.250,
2003-05-24,.,No value available
2003-05-25,.,No value available
2003-05-26,2.235,
2003-05-27,2.207,
2003-05-28,2.220,
2003-05-29,2.230,
2003-05-30,2.205,
2003-05-31,.,No value available
2003-06-01,.,No value available
2003-06-02,2.200,
2003-06-03,2.179,
2003-06-04,2.140,
2003-06-05,2.133,
2003-06-06,2.085,
2003-06-07,.,No value available
2003-06-08,.,No value available
2003-06-09,2.089,
2003-06-10,2.079,
2003-06-11,2.049,
2003-06-12,2.048,
2003-06-13,2.041,
2003-06-14,.,No value available
2003-06-15,.,No value available
2003-06-16,2.033,
2003-06-17,2.060,
2003-06-18,2.067,
2003-06-19,2.065,
2003-06-20,2.056,
2003-06-21,.,No value available
2003-06-22,.,No value available
2003-06-23,2.063,
2003-06-24,2.065,
2003-06-25,2.055,
2003-06-26,2.072,
2003-06-27,2.101,
2003-06-28,.,No value available
2003-06-29,.,No value available
2003-06-30,2.091,
2003-07-01,2.071,
2003-07-02,2.069,
2003-07-03,2.076,
2003-07-04,2.075,
2003-07-05,.,No value available
2003-07-06,.,No value available
2003-07-07,2.074,
2003-07-08,2.083,
2003-07-09,2.077,
2003-07-10,2.081,
2003-07-11,2.084,
2003-07-12,.,No value available
2003-07-13,.,No value available
2003-07-14,2.082,
2003-07-15,2.087,
2003-07-16,2.115,
2003-07-17,2.108,
2003-07-18,2.110,
2003-07-19,.,No value available
2003-07-20,.,No value available
2003-07-21,2.111,
2003-07-22,2.116,
2003-07-23,2.106,
2003-07-24,2.094,
2003-07-25,2.097,
2003-07-26,.,No value available
2003-07-27,.,No value available
2003-07-28,2.097,
2003-07-29,2.101,
2003-07-30,2.110,
2003-07-31,2.104,
2003-08-01,2.155,
2003-08-02,.,No value available
2003-08-03,.,No value available
2003-08-04,2.177,
2003-08-05,2.165,
2003-08-06,2.167,
2003-08-07,2.161,
2003-08-08,2.152,
2003-08-09,.,No value available
2003-08-10,.,No value available
2003-08-11,2.152,
2003-08-12,2.158,
2003-08-13,2.163,
2003-08-14,2.169,
2003-08-15,2.168,
2003-08-16,.,No value available
2003-08-17,.,No value available
2003-08-18,2.167,
2003-08-19,2.177,
2003-08-20,2.167,
2003-08-21,2.178,
2003-08-22,2.179,
2003-08-23,.,No value available
2003-08-24,.,No value available
2003-08-25,2.181,
2003-08-26,2.188,
2003-08-27,2.195,
2003-08-28,2.200,
2003-08-29,2.195,
2003-08-30,.,No value available
2003-08-31,.,No value available
2003-09-01,2.196,
2003-09-02,2.206,
2003-09-03,2.217,
2003-09-04,2.212,
2003-09-05,2.204,
2003-09-06,.,No value available
2003-09-07,.,No value available
2003-09-08,2.193,
2003-09-09,2.193,
2003-09-10,2.191,
2003-09-11,2.189,
2003-09-12,2.195,
2003-09-13,.,No value available
2003-09-14,.,No value available
2003-09-15,2.190,
2003-09-16,2.187,
2003-09-17,2.186,
2003-09-18,2.183,
2003-09-19,2.181,
2003-09-20,.,No value available
2003-09-21,.,No value available
2003-09-22,2.153,
2003-09-23,2.149,
2003-09-24,2.154,
2003-09-25,2.145,
2003-09-26,2.143,
2003-09-27,.,No value available
2003-09-28,.,No value available
2003-09-29,2.132,
2003-09-30,2.109,
2003-10-01,2.093,
2003-10-02,2.102,
2003-10-03,2.142,
2003-10-04,.,No value available
2003-10-05,.,No value available
2003-10-06,2.162,
2003-10-07,2.147,
2003-10-08,2.149,
2003-10-09,2.145,
2003-10-10,2.158,
2003-10-11,.,No value available
2003-10-12,.,No value available
2003-10-13,2.161,
2003-10-14,2.168,
2003-10-15,2.170,
2003-10-16,2.178,
2003-10-17,2.196,
2003-10-18,.,No value available
2003-10-19,.,No value available
2003-10-20,2.201,
2003-10-21,2.197,
2003-10-22,2.192,
2003-10-23,2.179,
2003-10-24,2.196,
2003-10-25,.,No value available
2003-10-26,.,No value available
2003-10-27,2.201,
2003-10-28,2.208,
2003-10-29,2.201,
2003-10-30,2.212,
2003-10-31,2.213,
2003-11-01,.,No value available
2003-11-02,.,No value available
2003-11-03,2.219,
2003-11-04,2.227,
2003-11-05,2.230,
2003-11-06,2.235,
2003-11-07,2.243,
2003-11-08,.,No value available
2003-11-09,.,No value available
2003-11-10,2.253,
2003-11-11,2.251,
2003-11-12,2.255,
2003-11-13,2.247,
2003-11-14,2.217,
2003-11-15,.,No value available
2003-11-16,.,No value available
2003-11-17,2.198,
2003-11-18,2.207,
2003-11-19,2.184,
2003-11-20,2.190,
2003-11-21,2.196,
2003-11-22,.,No value available
2003-11-23,.,No value available
2003-11-24,2.202,
2003-11-25,2.220,
2003-11-26,2.224,
2003-11-27,2.244,
2003-11-28,2.239,
2003-11-29,.,No value available
2003-11-30,.,No value available
2003-12-01,2.243,
2003-12-02,2.243,
2003-12-03,2.231,
2003-12-04,2.235,
2003-12-05,2.214,
2003-12-06,.,No value available
2003-12-07,.,No value available
2003-12-08,2.192,
2003-12-09,2.193,
2003-12-10,2.204,
2003-12-11,2.205,
2003-12-12,2.202,
2003-12-13,.,No value available
2003-12-14,.,No value available
2003-12-15,2.206,
2003-12-16,2.194,
2003-12-17,2.195,
2003-12-18,2.184,
2003-12-19,2.183,
2003-12-20,.,No value available
2003-12-21,.,No value available
2003-12-22,2.183,
2003-12-23,2.182,
2003-12-24,2.181,
2003-12-25,.,No value available
2003-12-26,.,No value available
2003-12-27,.,No value available
2003-12-28,.,No value available
2003-12-29,2.177,
2003-12-30,2.174,
2003-12-31,2.168,
2004-01-01,.,No value available
2004-01-02,2.151,
2004-01-03,.,No value available
2004-01-04,.,No value available
2004-01-05,2.151,
2004-01-06,2.145,
2004-01-07,2.134,
2004-01-08,2.133,
2004-01-09,2.124,
2004-01-10,.,No value available
2004-01-11,.,No value available
2004-01-12,2.104,
2004-01-13,2.112,
2004-01-14,2.113,
2004-01-15,2.113,
2004-01-16,2.108,
2004-01-17,.,No value available
2004-01-18,.,No value available
2004-01-19,2.109,
2004-01-20,2.104,
2004-01-21,2.093,
2004-01-22,2.095,
2004-01-23,2.087,
2004-01-24,.,No value available
2004-01-25,.,No value available
2004-01-26,2.092,
2004-01-27,2.103,
2004-01-28,2.095,
2004-01-29,2.121,
2004-01-30,2.137,
2004-01-31,.,No value available
2004-02-01,.,No value available
2004-02-02,2.130,
2004-02-03,2.115,
2004-02-04,2.110,
2004-02-05,2.106,
2004-02-06,2.110,
2004-02-07,.,No value available
2004-02-08,.,No value available
2004-02-09,2.088,
2004-02-10,2.084,
2004-02-11,2.099,
2004-02-12,2.085,
2004-02-13,2.082,
2004-02-14,.,No value available
2004-02-15,.,No value available
2004-02-16,2.079,
2004-02-17,2.076,
2004-02-18,2.059,
2004-02-19,2.074,
2004-02-20,2.076,
2004-02-21,.,No value available
2004-02-22,.,No value available
2004-02-23,2.093,
2004-02-24,2.084,
2004-02-25,2.075,
2004-02-26,2.049,
2004-02-27,2.044,
2004-02-28,.,No value available
2004-02-29,.,No value available
2004-03-01,2.041,
2004-03-02,2.054,
2004-03-03,2.072,
2004-03-04,2.066,
2004-03-05,2.081,
2004-03-06,.,No value available
2004-03-07,.,No value available
2004-03-08,2.051,
2004-03-09,2.055,
2004-03-10,2.058,
2004-03-11,2.063,
2004-03-12,2.052,
2004-03-13,.,No value available
2004-03-14,.,No value available
2004-03-15,2.050,
2004-03-16,2.049,
2004-03-17,2.047,
2004-03-18,2.020,
2004-03-19,2.010,
2004-03-20,.,No value available
2004-03-21,.,No value available
2004-03-22,2.001,
2004-03-23,1.997,
2004-03-24,1.996,
2004-03-25,1.947,
2004-03-26,1.923,
2004-03-27,.,No value available
2004-03-28,.,No value available
2004-03-29,1.924,
2004-03-30,1.933,
2004-03-31,1.936,
2004-04-01,1.936,
2004-04-02,2.018,
2004-04-03,.,No value available
2004-04-04,.,No value available
2004-04-05,2.067,
2004-04-06,2.048,
2004-04-07,2.038,
2004-04-08,2.036,
2004-04-09,.,No value available
2004-04-10,.,No value available
2004-04-11,.,No value available
2004-04-12,.,No value available
2004-04-13,2.044,
2004-04-14,2.060,
2004-04-15,2.064,
2004-04-16,2.064,
2004-04-17,.,No value available
2004-04-18,.,No value available
2004-04-19,2.056,
2004-04-20,2.066,
2004-04-21,2.084,
2004-04-22,2.079,
2004-04-23,2.070,
2004-04-24,.,No value available
2004-04-25,.,No value available
2004-04-26,2.096,
2004-04-27,2.091,
2004-04-28,2.094,
2004-04-29,2.111,
2004-04-30,2.106,
2004-05-01,.,No value available
2004-05-02,.,No value available
2004-05-03,2.105,
2004-05-04,2.103,
2004-05-05,2.097,
2004-05-06,2.099,
2004-05-07,2.126,
2004-05-08,.,No value available
2004-05-09,.,No value available
2004-05-10,2.143,
2004-05-11,2.147,
2004-05-12,2.140,
2004-05-13,2.153,
2004-05-14,2.164,
2004-05-15,.,No value available
2004-05-16,.,No value available
2004-05-17,2.135,
2004-05-18,2.142,
2004-05-19,2.146,
2004-05-20,2.149,
2004-05-21,2.144,
2004-05-22,.,No value available
2004-05-23,.,No value available
2004-05-24,2.154,
2004-05-25,2.147,
2004-05-26,2.146,
2004-05-27,2.141,
2004-05-28,2.134,
2004-05-29,.,No value available
2004-05-30,.,No value available
2004-05-31,2.142,
2004-06-01,2.151,
2004-06-02,2.153,
2004-06-03,2.167,
2004-06-04,2.170,
2004-06-05,.,No value available
2004-06-06,.,No value available
2004-06-07,2.169,
2004-06-08,2.164,
2004-06-09,2.165,
2004-06-10,2.178,
2004-06-11,2.199,
2004-06-12,.,No value available
2004-06-13,.,No value available
2004-06-14,2.214,
2004-06-15,2.214,
2004-06-16,2.198,
2004-06-17,2.212,
2004-06-18,2.207,
2004-06-19,.,No value available
2004-06-20,.,No value available
2004-06-21,2.211,
2004-06-22,2.205,
2004-06-23,2.209,
2004-06-24,2.196,
2004-06-25,2.185,
2004-06-26,.,No value available
2004-06-27,.,No value available
2004-06-28,2.185,
2004-06-29,2.199,
2004-06-30,2.195,
2004-07-01,2.184,
2004-07-02,2.177,
2004-07-03,.,No value available
2004-07-04,.,No value available
2004-07-05,2.169,
2004-07-06,2.166,
2004-07-07,2.174,
2004-07-08,2.175,
2004-07-09,2.176,
2004-07-10,.,No value available
2004-07-11,.,No value available
2004-07-12,2.176,
2004-07-13,2.185,
2004-07-14,2.183,
2004-07-15,2.187,
2004-07-16,2.186,
2004-07-17,.,No value available
2004-07-18,.,No value available
2004-07-19,2.181,
2004-07-20,2.176,
2004-07-21,2.195,
2004-07-22,2.203,
2004-07-23,2.201,
2004-07-24,.,No value available
2004-07-25,.,No value available
2004-07-26,2.202,
2004-07-27,2.209,
2004-07-28,2.215,
2004-07-29,2.211,
2004-07-30,2.201,
2004-07-31,.,No value available
2004-08-01,.,No value available
2004-08-02,2.185,
2004-08-03,2.191,
2004-08-04,2.185,
2004-08-05,2.186,
2004-08-06,2.177,
2004-08-07,.,No value available
2004-08-08,.,No value available
2004-08-09,2.158,
2004-08-10,2.163,
2004-08-11,2.168,
2004-08-12,2.166,
2004-08-13,2.159,
2004-08-14,.,No value available
2004-08-15,.,No value available
2004-08-16,2.156,
2004-08-17,2.161,
2004-08-18,2.161,
2004-08-19,2.162,
2004-08-20,2.161,
2004-08-21,.,No value available
2004-08-22,.,No value available
2004-08-23,2.163,
2004-08-24,2.173,
2004-08-25,2.172,
2004-08-26,2.170,
2004-08-27,2.166,
2004-08-28,.,No value available
2004-08-29,.,No value available
2004-08-30,2.171,
2004-08-31,2.166,
2004-09-01,2.162,
2004-09-02,2.165,
2004-09-03,2.188,
2004-09-04,.,No value available
2004-09-05,.,No value available
2004-09-06,2.207,
2004-09-07,2.202,
2004-09-08,2.214,
2004-09-09,2.204,
2004-09-10,2.200,
2004-09-11,.,No value available
2004-09-12,.,No value available
2004-09-13,2.207,
2004-09-14,2.205,
2004-09-15,2.202,
2004-09-16,2.206,
2004-09-17,2.203,
2004-09-18,.,No value available
2004-09-19,.,No value available
2004-09-20,2.204,
2004-09-21,2.204,
2004-09-22,2.205,
2004-09-23,2.200,
2004-09-24,2.204,
2004-09-25,.,No value available
2004-09-26,.,No value available
2004-09-27,2.204,
2004-09-28,2.200,
2004-09-29,2.209,
2004-09-30,2.212,
2004-10-01,2.208,
2004-10-02,.,No value available
2004-10-03,.,No value available
2004-10-04,2.207,
2004-10-05,2.209,
2004-10-06,2.211,
2004-10-07,2.214,
2004-10-08,2.200,
2004-10-09,.,No value available
2004-10-10,.,No value available
2004-10-11,2.187,
2004-10-12,2.186,
2004-10-13,2.186,
2004-10-14,2.184,
2004-10-15,2.184,
2004-10-16,.,No value available
2004-10-17,.,No value available
2004-10-18,2.175,
2004-10-19,2.178,
2004-10-20,2.175,
2004-10-21,2.176,
2004-10-22,2.182,
2004-10-23,.,No value available
2004-10-24,.,No value available
2004-10-25,2.178,
2004-10-26,2.183,
2004-10-27,2.185,
2004-10-28,2.199,
2004-10-29,2.196,
2004-10-30,.,No value available
2004-10-31,.,No value available
2004-11-01,2.195,
2004-11-02,2.199,
2004-11-03,2.208,
2004-11-04,2.205,
2004-11-05,2.206,
2004-11-06,.,No value available
2004-11-07,.,No value available
2004-11-08,2.236,
2004-11-09,2.239,
2004-11-10,2.235,
2004-11-11,2.229,
2004-11-12,2.211,
2004-11-13,.,No value available
2004-11-14,.,No value available
2004-11-15,2.208,
2004-11-16,2.218,
2004-11-17,2.222,
2004-11-18,2.221,
2004-11-19,2.228,
2004-11-20,.,No value available
2004-11-21,.,No value available
2004-11-22,2.229,
2004-11-23,2.227,
2004-11-24,2.224,
2004-11-25,2.213,
2004-11-26,2.209,
2004-11-27,.,No value available
2004-11-28,.,No value available
2004-11-29,2.209,
2004-11-30,2.210,
2004-12-01,2.200,
2004-12-02,2.196,
2004-12-03,2.217,
2004-12-04,.,No value available
2004-12-05,.,No value available
2004-12-06,2.193,
2004-12-07,2.187,
2004-12-08,2.190,
2004-12-09,2.189,
2004-12-10,2.197,
2004-12-11,.,No value available
2004-12-12,.,No value available
2004-12-13,2.196,
2004-12-14,2.195,
2004-12-15,2.197,
2004-12-16,2.197,
2004-12-17,2.206,
2004-12-18,.,No value available
2004-12-19,.,No value available
2004-12-20,2.212,
2004-12-21,2.215,
2004-12-22,2.223,
2004-12-23,2.222,
2004-12-24,2.219,
2004-12-25,.,No value available
2004-12-26,.,No value available
2004-12-27,2.218,
2004-12-28,2.218,
2004-12-29,2.229,
2004-12-30,2.218,
2004-12-31,2.215,
2005-01-01,.,No value available
2005-01-02,.,No value available
2005-01-03,2.209,
2005-01-04,2.210,
2005-01-05,2.208,
2005-01-06,2.207,
2005-01-07,2.193,
2005-01-08,.,No value available
2005-01-09,.,No value available
2005-01-10,2.198,
2005-01-11,2.194,
2005-01-12,2.199,
2005-01-13,2.201,
2005-01-14,2.187,
2005-01-15,.,No value available
2005-01-16,.,No value available
2005-01-17,2.183,
2005-01-18,2.185,
2005-01-19,2.184,
2005-01-20,2.186,
2005-01-21,2.188,
2005-01-22,.,No value available
2005-01-23,.,No value available
2005-01-24,2.184,
2005-01-25,2.181,
2005-01-26,2.181,
2005-01-27,2.186,
2005-01-28,2.185,
2005-01-29,.,No value available
2005-01-30,.,No value available
2005-01-31,2.183,
2005-02-01,2.183,
2005-02-02,2.181,
2005-02-03,2.192,
2005-02-04,2.190,
2005-02-05,.,No value available
2005-02-06,.,No value available
2005-02-07,2.184,
2005-02-08,2.189,
2005-02-09,2.181,
2005-02-10,2.176,
2005-02-11,2.174,
2005-02-12,.,No value available
2005-02-13,.,No value available
2005-02-14,2.175,
2005-02-15,2.178,
2005-02-16,2.178,
2005-02-17,2.182,
2005-02-18,2.177,
2005-02-19,.,No value available
2005-02-20,.,No value available
2005-02-21,2.186,
2005-02-22,2.189,
2005-02-23,2.194,
2005-02-24,2.193,
2005-02-25,2.195,
2005-02-26,.,No value available
2005-02-27,.,No value available
2005-02-28,2.195,
2005-03-01,2.199,
2005-03-02,2.195,
2005-03-03,2.195,
2005-03-04,2.187,
2005-03-05,.,No value available
2005-03-06,.,No value available
2005-03-07,2.178,
2005-03-08,2.176,
2005-03-09,2.174,
2005-03-10,2.176,
2005-03-11,2.177,
