"",BBK01.SU0050,BBK01.SU0050_FLAGS
"","Lending rates of banks / Mortgage loans secured by residential real estate with variable interest rates, effective interest rate / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:07,
1982-06,9.58,
1982-07,9.64,
1982-08,9.66,
1982-09,9.40,
1982-10,9.13,
1982-11,8.69,
1982-12,8.16,
1983-01,8.13,
1983-02,8.03,
1983-03,7.74,
1983-04,7.24,
1983-05,7.25,
1983-06,7.30,
1983-07,7.35,
1983-08,7.40,
1983-09,7.47,
1983-10,7.44,
1983-11,7.44,
1983-12,7.46,
1984-01,7.48,
1984-02,7.44,
1984-03,7.39,
1984-04,7.37,
1984-05,7.38,
1984-06,7.39,
1984-07,7.46,
1984-08,7.46,
1984-09,7.37,
1984-10,7.30,
1984-11,7.26,
1984-12,7.14,
1985-01,7.14,
1985-02,7.30,
1985-03,7.39,
1985-04,7.34,
1985-05,7.24,
1985-06,7.23,
1985-07,6.97,
1985-08,6.83,
1985-09,6.63,
1985-10,6.44,
1985-11,6.49,
1985-12,6.42,
1986-01,6.42,
1986-02,6.33,
1986-03,6.17,
1986-04,6.00,
1986-05,5.98,
1986-06,6.07,
1986-07,6.07,
1986-08,5.98,
1986-09,5.98,
1986-10,6.03,
1986-11,6.06,
1986-12,5.98,
1987-01,6.00,
1987-02,5.91,
1987-03,5.83,
1987-04,5.66,
1987-05,5.57,
1987-06,5.49,
1987-07,5.58,
1987-08,5.66,
1987-09,5.68,
1987-10,5.81,
1987-11,5.83,
1987-12,5.67,
1988-01,5.70,
1988-02,5.58,
1988-03,5.53,
1988-04,5.47,
1988-05,5.58,
1988-06,5.66,
1988-07,5.84,
1988-08,6.00,
1988-09,6.06,
1988-10,6.06,
1988-11,5.93,
1988-12,5.93,
1989-01,6.06,
1989-02,6.34,
1989-03,6.70,
1989-04,6.70,
1989-05,6.75,
1989-06,6.95,
1989-07,6.97,
1989-08,6.96,
1989-09,7.01,
1989-10,7.46,
1989-11,7.71,
1989-12,7.76,
1990-01,7.85,
1990-02,8.42,
1990-03,8.70,
1990-04,8.81,
1990-05,8.88,
1990-06,8.92,
1990-07,8.96,
1990-08,8.97,
1990-09,8.97,
1990-10,9.15,
1990-11,9.25,
1990-12,9.32,
1991-01,9.25,
1991-02,9.34,
1991-03,9.24,
1991-04,9.24,
1991-05,9.23,
1991-06,9.23,
1991-07,9.34,
1991-08,9.50,
1991-09,9.61,
1991-10,9.61,
1991-11,9.61,
1991-12,9.61,
1992-01,9.53,
1992-02,9.25,
1992-03,9.38,
1992-04,9.39,
1992-05,9.39,
1992-06,9.39,
1992-07,9.42,
1992-08,9.66,
1992-09,9.66,
1992-10,9.13,
1992-11,8.96,
1992-12,8.85,
1993-01,8.63,
1993-02,8.36,
1993-03,7.98,
1993-04,7.77,
1993-05,7.75,
1993-06,7.75,
1993-07,7.75,
1993-08,7.40,
1993-09,7.06,
1993-10,6.86,
1993-11,6.70,
1993-12,6.59,
1994-01,6.44,
1994-02,6.43,
1994-03,6.65,
1994-04,6.70,
1994-05,6.73,
1994-06,6.90,
1994-07,6.87,
1994-08,6.87,
1994-09,6.98,
1994-10,7.18,
1994-11,7.19,
1994-12,7.22,
1995-01,7.24,
1995-02,7.28,
1995-03,7.23,
1995-04,6.96,
1995-05,6.90,
1995-06,6.66,
1995-07,6.70,
1995-08,6.70,
1995-09,6.41,
1995-10,6.38,
1995-11,6.14,
1995-12,5.91,
1996-01,5.64,
1996-02,5.54,
1996-03,5.52,
1996-04,5.54,
1996-05,5.52,
1996-06,5.43,
1996-07,5.38,
1996-08,5.28,
1996-09,5.62,
1996-10,5.40,
1996-11,5.38,
1996-12,5.28,
1997-01,5.25,
1997-02,5.16,
1997-03,5.12,
1997-04,5.12,
1997-05,5.12,
1997-06,5.12,
1997-07,5.01,
1997-08,5.07,
1997-09,5.01,
1997-10,5.12,
1997-11,5.38,
1997-12,5.38,
1998-01,5.25,
1998-02,5.22,
1998-03,5.12,
1998-04,5.12,
1998-05,5.12,
1998-06,5.12,
1998-07,5.12,
1998-08,5.07,
1998-09,4.91,
1998-10,4.76,
1998-11,4.76,
1998-12,4.60,
1999-01,4.41,
1999-02,4.35,
1999-03,4.40,
1999-04,4.34,
1999-05,4.23,
1999-06,4.34,
1999-07,4.49,
1999-08,4.60,
1999-09,4.60,
1999-10,4.86,
1999-11,4.89,
1999-12,4.95,
2000-01,5.07,
2000-02,5.12,
2000-03,5.22,
2000-04,5.38,
2000-05,5.64,
2000-06,5.64,
2000-07,5.89,
2000-08,5.91,
2000-09,6.00,
2000-10,6.01,
2000-11,5.96,
2000-12,5.90,
2001-01,5.64,
2001-02,5.61,
2001-03,5.56,
2001-04,5.48,
2001-05,5.59,
2001-06,5.48,
2001-07,5.43,
2001-08,5.43,
2001-09,5.38,
2001-10,4.96,
2001-11,4.80,
2001-12,4.85,
2002-01,4.85,
2002-02,4.80,
2002-03,4.70,
2002-04,5.10,
2002-05,4.95,
2002-06,5.02,
2002-07,4.96,
2002-08,4.87,
2002-09,4.79,
2002-10,4.59,
2002-11,4.59,
2002-12,4.44,
2003-01,4.39,
2003-02,4.07,
2003-03,4.07,
2003-04,4.07,
2003-05,3.95,
2003-06,3.71,
"",General: Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.,
