"",BBK01.PQ3198,BBK01.PQ3198_FLAGS
"",Housing loans to domestic enterprises and self-employed persons / Short-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:41,
1968-10,.,No value available
1969-01,.,No value available
1969-04,.,No value available
1969-07,.,No value available
1969-10,.,No value available
1970-01,.,No value available
1970-04,.,No value available
1970-07,.,No value available
1970-10,.,No value available
1971-01,.,No value available
1971-04,.,No value available
1971-07,.,No value available
1971-10,.,No value available
1972-01,.,No value available
1972-04,.,No value available
1972-07,.,No value available
1972-10,.,No value available
1973-01,.,No value available
1973-04,.,No value available
1973-07,.,No value available
1973-10,.,No value available
1974-01,.,No value available
1974-04,.,No value available
1974-07,.,No value available
1974-10,.,No value available
1975-01,.,No value available
1975-04,.,No value available
1975-07,.,No value available
1975-10,.,No value available
1976-01,.,No value available
1976-04,.,No value available
1976-07,.,No value available
1976-10,.,No value available
1977-01,.,No value available
1977-04,.,No value available
1977-07,.,No value available
1977-10,.,No value available
1978-01,.,No value available
1978-04,.,No value available
1978-07,.,No value available
1978-10,.,No value available
1979-01,.,No value available
1979-04,.,No value available
1979-07,.,No value available
1979-10,.,No value available
1980-01,.,No value available
1980-04,.,No value available
1980-07,.,No value available
1980-10,4.609,
1981-01,4.705,
1981-04,4.750,
1981-07,4.944,
1981-10,5.294,
1982-01,5.328,
1982-04,5.585,
1982-07,5.678,
1982-10,5.900,
1983-01,5.859,
1983-04,6.080,
1983-07,6.293,
1983-10,6.698,
1984-01,6.746,
1984-04,7.160,
1984-07,7.504,
1984-10,7.596,
1985-01,7.266,
1985-04,7.356,
1985-07,7.461,
1985-10,7.579,
1986-01,6.695,
1986-04,6.794,
1986-07,6.651,
1986-10,6.457,
1987-01,5.964,
1987-04,5.893,
1987-07,5.636,
1987-10,5.487,
1988-01,5.063,
1988-04,5.072,
1988-07,4.924,
1988-10,4.743,
1989-01,4.382,
1989-04,4.594,
1989-07,4.492,
1989-10,4.685,
1990-01,4.634,
1990-04,4.970,
1990-07,5.310,
1990-10,5.782,
1991-01,5.845,
1991-04,6.189,
1991-07,6.499,
1991-10,6.703,
1992-01,7.051,
1992-04,7.371,
1992-07,7.685,
1992-10,7.702,
1993-01,8.026,
1993-04,8.315,
1993-07,8.884,
1993-10,9.049,
1994-01,8.687,
1994-04,8.860,
1994-07,9.912,
1994-10,10.661,
1995-01,10.824,
1995-04,11.510,
1995-07,12.285,
1995-10,12.498,
1996-01,11.660,
1996-04,11.683,
1996-07,12.201,
1996-10,13.715,
1997-01,13.479,
1997-04,13.569,
1997-07,13.518,
1997-10,13.453,
1998-01,12.887,
1998-04,13.165,
1998-07,13.114,
1998-10,14.258,
1999-01,13.601,
1999-04,12.793,
1999-07,12.235,
1999-10,11.848,
2000-01,11.203,
2000-04,11.023,
2000-07,10.276,
2000-10,10.688,
2001-01,10.566,
2001-04,10.787,
2001-07,10.582,
2001-10,10.642,
2002-01,10.080,
2002-04,9.439,
2002-07,9.132,
2002-10,9.322,
2003-01,8.810,
2003-04,9.342,
2003-07,8.717,
2003-10,8.924,
2004-01,8.021,
2004-04,7.353,
2004-07,7.047,
2004-10,7.555,
2005-01,7.284,
2005-04,6.920,
2005-07,7.064,
2005-10,6.695,
2006-01,6.504,
2006-04,6.377,
2006-07,6.503,
2006-10,6.292,
2007-01,6.058,
2007-04,5.017,
2007-07,4.919,
2007-10,4.611,
2008-01,4.628,
2008-04,4.759,
2008-07,4.696,
2008-10,4.454,
2009-01,4.800,
2009-04,4.824,
2009-07,4.771,
2009-10,4.474,
2010-01,4.316,
2010-04,3.759,
2010-07,4.036,
2010-10,3.817,
2011-01,3.943,
2011-04,4.028,
2011-07,4.110,
2011-10,3.881,
2012-01,3.848,
2012-04,3.815,
2012-07,3.924,
2012-10,3.843,
2013-01,3.881,
2013-04,3.946,
2013-07,3.990,
2013-10,4.147,
2014-01,4.391,
2014-04,4.331,
2014-07,4.335,
2014-10,3.947,
