"",BBK01.OUL302,BBK01.OUL302_FLAGS
"",Time deposits of local government and local government associations / for more than two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:46,
1999-01,0.126,
1999-02,0.126,
1999-03,0.131,
1999-04,0.123,
1999-05,0.117,
1999-06,0.111,
1999-07,0.111,
1999-08,0.111,
1999-09,0.116,
1999-10,0.116,
1999-11,0.110,
1999-12,0.109,
2000-01,0.106,
2000-02,0.110,
2000-03,0.107,
2000-04,0.116,
2000-05,0.130,
2000-06,0.132,
2000-07,0.130,
2000-08,0.131,
2000-09,0.134,
2000-10,0.136,
2000-11,0.135,
2000-12,0.120,
2001-01,0.121,
2001-02,0.111,
2001-03,0.120,
2001-04,0.123,
2001-05,0.122,
2001-06,0.121,
2001-07,0.120,
2001-08,0.122,
2001-09,0.118,
2001-10,0.119,
2001-11,0.118,
2001-12,0.120,
2002-01,0.117,
2002-02,0.111,
2002-03,0.108,
2002-04,0.110,
2002-05,0.157,
2002-06,0.160,
2002-07,0.159,
2002-08,0.158,
2002-09,0.154,
2002-10,0.150,
2002-11,0.150,
2002-12,0.158,
2003-01,0.167,
2003-02,0.172,
2003-03,0.172,
2003-04,0.169,
2003-05,0.169,
2003-06,0.170,
2003-07,0.171,
2003-08,0.167,
2003-09,0.159,
2003-10,0.154,
2003-11,0.152,
2003-12,0.110,
2004-01,0.111,
2004-02,0.109,
2004-03,0.110,
2004-04,0.108,
2004-05,0.110,
2004-06,0.105,
2004-07,0.107,
2004-08,0.105,
2004-09,0.109,
2004-10,0.106,
2004-11,0.105,
2004-12,0.115,
2005-01,0.121,
2005-02,0.120,
2005-03,0.122,
2005-04,0.119,
2005-05,0.122,
2005-06,0.122,
2005-07,0.120,
2005-08,0.114,
2005-09,0.112,
2005-10,0.112,
2005-11,0.123,
2005-12,0.122,
2006-01,0.122,
2006-02,0.113,
2006-03,0.112,
2006-04,0.111,
2006-05,0.121,
2006-06,0.117,
2006-07,0.117,
2006-08,0.119,
2006-09,0.119,
2006-10,0.112,
2006-11,0.117,
2006-12,0.116,
2007-01,0.116,
2007-02,0.119,
2007-03,0.116,
2007-04,0.112,
2007-05,0.110,
2007-06,0.110,
2007-07,0.102,
2007-08,0.103,
2007-09,0.103,
2007-10,0.105,
2007-11,0.109,
2007-12,0.117,
2008-01,0.100,
2008-02,0.103,
2008-03,0.105,
2008-04,0.105,
2008-05,0.103,
2008-06,0.098,
2008-07,0.096,
2008-08,0.093,
2008-09,0.230,
2008-10,0.099,
2008-11,0.102,
2008-12,0.101,
2009-01,0.102,
2009-02,0.108,
2009-03,0.097,
2009-04,0.095,
2009-05,0.097,
2009-06,0.098,
2009-07,0.102,
2009-08,0.112,
2009-09,0.104,
2009-10,0.108,
2009-11,0.114,
2009-12,0.114,
2010-01,0.114,
2010-02,0.115,
2010-03,0.112,
2010-04,0.122,
2010-05,0.126,
2010-06,0.124,
2010-07,0.134,
2010-08,0.133,
2010-09,0.135,
2010-10,0.133,
2010-11,0.127,
2010-12,0.128,
2011-01,0.137,
2011-02,0.145,
2011-03,0.155,
2011-04,0.155,
2011-05,0.155,
2011-06,0.159,
2011-07,0.161,
2011-08,0.157,
2011-09,0.157,
2011-10,0.158,
2011-11,0.156,
2011-12,0.157,
2012-01,0.156,
2012-02,0.159,
2012-03,0.173,
2012-04,0.168,
2012-05,0.188,
2012-06,0.186,
2012-07,0.189,
2012-08,0.192,
2012-09,0.192,
2012-10,0.192,
2012-11,0.199,
2012-12,0.202,
2013-01,0.202,
2013-02,0.199,
2013-03,0.198,
2013-04,0.192,
2013-05,0.190,
2013-06,0.191,
2013-07,0.173,
2013-08,0.168,
2013-09,0.161,
2013-10,0.153,
2013-11,0.153,
2013-12,0.160,
2014-01,0.162,
2014-02,0.163,
2014-03,0.163,
2014-04,0.159,
2014-05,0.153,
2014-06,0.149,
2014-07,0.151,
2014-08,0.151,
2014-09,0.152,
2014-10,0.157,
2014-11,0.146,
2014-12,0.166,Provisional value
