"",BBK01.SU0008,BBK01.SU0008_FLAGS
"","Lending rates of banks / Bills discounted, bills of less than EUR 50,000 refinanceable at the Bundesbank / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:28:52,
1967-06,3.50,
1967-07,.,No value available
1967-08,.,No value available
1967-09,3.50,
1967-10,.,No value available
1967-11,.,No value available
1967-12,3.50,
1968-01,.,No value available
1968-02,.,No value available
1968-03,3.50,
1968-04,.,No value available
1968-05,.,No value available
1968-06,3.50,
1968-07,.,No value available
1968-08,.,No value available
1968-09,3.25,
1968-10,.,No value available
1968-11,3.25,
1968-12,.,No value available
1969-01,.,No value available
1969-02,3.25,
1969-03,.,No value available
1969-04,.,No value available
1969-05,4.25,
1969-06,.,No value available
1969-07,.,No value available
1969-08,5.25,
1969-09,.,No value available
1969-10,.,No value available
1969-11,6.25,
1969-12,.,No value available
1970-01,.,No value available
1970-02,7.00,
1970-03,.,No value available
1970-04,.,No value available
1970-05,8.50,
1970-06,.,No value available
1970-07,.,No value available
1970-08,8.50,
1970-09,.,No value available
1970-10,.,No value available
1970-11,8.25,
1970-12,.,No value available
1971-01,7.00,
1971-02,6.75,
1971-03,.,No value available
1971-04,.,No value available
1971-05,5.75,
1971-06,.,No value available
1971-07,.,No value available
1971-08,6.00,
1971-09,.,No value available
1971-10,.,No value available
1971-11,5.50,
1971-12,.,No value available
1972-01,.,No value available
1972-02,4.75,
1972-03,.,No value available
1972-04,.,No value available
1972-05,3.75,
1972-06,.,No value available
1972-07,.,No value available
1972-08,4.25,
1972-09,.,No value available
1972-10,.,No value available
1972-11,5.50,
1972-12,.,No value available
1973-01,.,No value available
1973-02,7.00,
1973-03,.,No value available
1973-04,.,No value available
1973-05,8.75,
1973-06,.,No value available
1973-07,10.00,
1973-08,10.50,
1973-09,.,No value available
1973-10,.,No value available
1973-11,11.00,
1973-12,.,No value available
1974-01,.,No value available
1974-02,11.00,
1974-03,.,No value available
1974-04,.,No value available
1974-05,9.75,
1974-06,.,No value available
1974-07,.,No value available
1974-08,9.50,
1974-09,.,No value available
1974-10,.,No value available
1974-11,8.75,
1974-12,.,No value available
1975-01,.,No value available
1975-02,6.75,
1975-03,5.75,
1975-04,5.50,
1975-05,5.25,
1975-06,4.75,
1975-07,4.75,
1975-08,4.25,
1975-09,3.75,
1975-10,3.63,
1975-11,3.63,
1975-12,3.63,
1976-01,3.63,
1976-02,3.63,
1976-03,3.62,
1976-04,3.50,
1976-05,3.50,
1976-06,3.63,
1976-07,3.75,
1976-08,4.00,
1976-09,4.00,
1976-10,4.00,
1976-11,4.00,
1976-12,4.00,
1977-01,4.00,
1977-02,4.00,
1977-03,4.00,
1977-04,4.00,
1977-05,4.00,
1977-06,3.88,
1977-07,3.75,
1977-08,3.75,
1977-09,3.75,
1977-10,3.75,
1977-11,3.75,
1977-12,3.75,
1978-01,3.25,
1978-02,3.25,
1978-03,3.25,
1978-04,3.25,
1978-05,3.25,
1978-06,3.25,
1978-07,3.25,
1978-08,3.25,
1978-09,3.25,
1978-10,3.25,
1978-11,3.25,
1978-12,3.13,
1979-01,3.25,
1979-02,3.25,
1979-03,3.38,
1979-04,4.40,
1979-05,4.50,
1979-06,4.50,
1979-07,5.25,
1979-08,6.00,
1979-09,6.00,
1979-10,6.25,
1979-11,7.00,
1979-12,7.50,
1980-01,7.50,
1980-02,7.50,
1980-03,8.50,
1980-04,8.50,
1980-05,9.00,
1980-06,9.00,
1980-07,8.75,
1980-08,8.50,
1980-09,8.50,
1980-10,8.25,
1980-11,8.00,
1980-12,8.00,
1981-01,8.25,
1981-02,8.25,
1981-03,9.00,
1981-04,9.50,
1981-05,9.75,
1981-06,10.00,
1981-07,10.50,
1981-08,10.50,
1981-09,10.50,
1981-10,10.50,
1981-11,10.50,
1981-12,10.00,
1982-01,9.75,
1982-02,9.50,
1982-03,9.25,
1982-04,8.87,
1982-05,8.50,
1982-06,8.25,
1982-07,8.00,
1982-08,8.00,
1982-09,7.50,
1982-10,7.25,
1982-11,6.50,
1982-12,5.50,
1983-01,5.40,
1983-02,5.25,
1983-03,5.13,
1983-04,4.25,
1983-05,4.25,
1983-06,4.25,
1983-07,4.25,
1983-08,4.25,
1983-09,4.50,
1983-10,4.50,
1983-11,4.50,
1983-12,4.50,
1984-01,4.50,
1984-02,4.62,
1984-03,4.75,
1984-04,4.75,
1984-05,4.75,
1984-06,4.75,
1984-07,5.13,
1984-08,5.13,
1984-09,5.00,
1984-10,5.00,
1984-11,5.00,
1984-12,5.00,
1985-01,5.00,
1985-02,5.00,
1985-03,5.00,
1985-04,5.00,
1985-05,5.00,
1985-06,5.00,
1985-07,5.00,
1985-08,4.50,
1985-09,4.38,
1985-10,4.25,
1985-11,4.25,
1985-12,4.25,
1986-01,4.25,
1986-02,4.25,
1986-03,3.75,
1986-04,3.75,
1986-05,3.75,
1986-06,3.75,
1986-07,3.75,
1986-08,3.75,
1986-09,3.75,
1986-10,3.75,
1986-11,3.75,
1986-12,3.75,
1987-01,3.75,
1987-02,3.50,
1987-03,3.50,
1987-04,3.50,
1987-05,3.50,
1987-06,3.50,
1987-07,3.40,
1987-08,3.50,
1987-09,3.40,
1987-10,3.50,
1987-11,3.50,
1987-12,3.00,
1988-01,3.00,
1988-02,3.00,
1988-03,3.00,
1988-04,3.00,
1988-05,3.00,
1988-06,3.00,
1988-07,3.50,
1988-08,3.70,
1988-09,4.00,
1988-10,4.25,
1988-11,4.25,
1988-12,4.25,
1989-01,4.25,
1989-02,4.75,
1989-03,5.00,
1989-04,5.00,
1989-05,5.50,
1989-06,5.50,
1989-07,6.25,
1989-08,6.25,
1989-09,6.25,
1989-10,7.25,
1989-11,7.30,
1989-12,7.25,
1990-01,7.30,
1990-02,7.50,
1990-03,7.50,
1990-04,7.50,
1990-05,7.50,
1990-06,7.60,
1990-07,7.50,
1990-08,7.50,
1990-09,7.75,
1990-10,7.75,
1990-11,7.75,
1990-12,7.75,
1991-01,7.90,
1991-02,8.25,
1991-03,8.50,
1991-04,8.50,
1991-05,8.50,
1991-06,8.50,
1991-07,8.50,
1991-08,8.50,
1991-09,9.00,
1991-10,9.00,
1991-11,9.00,
1991-12,9.00,
1992-01,9.25,
1992-02,9.25,
1992-03,9.25,
1992-04,9.25,
1992-05,9.37,
1992-06,9.30,
1992-07,9.50,
1992-08,9.90,
1992-09,9.75,
1992-10,9.25,
1992-11,9.00,
1992-12,8.90,
1993-01,8.95,
1993-02,8.60,
1993-03,8.50,
1993-04,8.00,
1993-05,7.75,
1993-06,7.75,
1993-07,7.25,
1993-08,7.25,
1993-09,6.75,
1993-10,6.75,
1993-11,6.25,
1993-12,6.25,
1994-01,6.25,
1994-02,6.13,
1994-03,5.75,
1994-04,5.50,
1994-05,5.25,
