"",BBK01.OUA370,BBK01.OUA370_FLAGS
"",Loans to foreign enterprises and households for over one year and up to and including five years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:19,
1999-01,15.782,
1999-02,16.628,
1999-03,17.554,
1999-04,18.020,
1999-05,18.698,
1999-06,18.995,
1999-07,18.713,
1999-08,19.831,
1999-09,20.271,
1999-10,20.223,
1999-11,21.170,
1999-12,22.282,
2000-01,22.827,
2000-02,22.180,
2000-03,23.413,
2000-04,24.256,
2000-05,24.694,
2000-06,24.812,
2000-07,25.563,
2000-08,27.241,
2000-09,28.466,
2000-10,29.667,
2000-11,30.055,
2000-12,31.396,
2001-01,31.992,
2001-02,32.391,
2001-03,34.035,
2001-04,34.994,
2001-05,36.830,
2001-06,36.416,
2001-07,36.808,
2001-08,36.004,
2001-09,36.476,
2001-10,36.863,
2001-11,37.696,
2001-12,38.826,
2002-01,39.325,
2002-02,39.729,
2002-03,39.730,
2002-04,39.526,
2002-05,39.840,
2002-06,38.167,
2002-07,38.612,
2002-08,38.992,
2002-09,39.283,
2002-10,39.991,
2002-11,40.449,
2002-12,39.144,
2003-01,43.833,
2003-02,44.210,
2003-03,44.954,
2003-04,44.944,
2003-05,43.297,
2003-06,44.006,
2003-07,44.994,
2003-08,45.612,
2003-09,44.087,
2003-10,44.099,
2003-11,43.012,
2003-12,41.931,
2004-01,42.568,
2004-02,42.284,
2004-03,42.867,
2004-04,42.688,
2004-05,42.601,
2004-06,42.152,
2004-07,42.407,
2004-08,42.579,
2004-09,41.283,
2004-10,41.689,
2004-11,41.168,
2004-12,41.314,
2005-01,41.517,
2005-02,41.013,
2005-03,41.990,
2005-04,42.092,
2005-05,42.719,
2005-06,43.792,
2005-07,44.488,
2005-08,44.032,
2005-09,45.493,
2005-10,45.288,
2005-11,47.546,
2005-12,48.818,
2006-01,51.052,
2006-02,53.297,
2006-03,53.447,
2006-04,53.070,
2006-05,53.252,
2006-06,54.818,
2006-07,56.217,
2006-08,56.360,
2006-09,59.160,
2006-10,63.070,
2006-11,64.859,
2006-12,58.922,
2007-01,59.140,
2007-02,58.885,
2007-03,61.145,
2007-04,62.430,
2007-05,65.259,
2007-06,69.520,
2007-07,69.447,
2007-08,73.098,
2007-09,74.508,
2007-10,76.297,
2007-11,77.258,
2007-12,80.276,
2008-01,81.380,
2008-02,82.399,
2008-03,83.010,
2008-04,88.110,
2008-05,90.463,
2008-06,97.651,
2008-07,100.452,
2008-08,106.695,
2008-09,113.891,
2008-10,122.354,
2008-11,123.302,
2008-12,118.830,
2009-01,121.338,
2009-02,120.811,
2009-03,118.273,
2009-04,120.421,
2009-05,117.345,
2009-06,118.156,
2009-07,117.552,
2009-08,115.772,
2009-09,113.732,
2009-10,111.487,
2009-11,109.510,
2009-12,109.363,
2010-01,110.383,
2010-02,111.914,
2010-03,111.386,
2010-04,112.404,
2010-05,113.766,
2010-06,111.363,
2010-07,107.973,
2010-08,108.046,
2010-09,105.824,
2010-10,104.925,
2010-11,106.464,
2010-12,102.982,
2011-01,100.110,
2011-02,99.790,
2011-03,96.743,
2011-04,93.784,
2011-05,94.602,
2011-06,91.940,
2011-07,92.554,
2011-08,91.098,
2011-09,93.173,
2011-10,91.465,
2011-11,91.986,
2011-12,94.559,
2012-01,94.267,
2012-02,93.478,
2012-03,92.568,
2012-04,91.727,
2012-05,93.775,
2012-06,92.008,
2012-07,92.434,
2012-08,90.623,
2012-09,88.894,
2012-10,87.249,
2012-11,87.671,
2012-12,87.076,
2013-01,85.281,
2013-02,85.639,
2013-03,86.396,
2013-04,84.509,
2013-05,82.085,
2013-06,81.167,
2013-07,80.073,
2013-08,79.145,
2013-09,77.607,
2013-10,77.607,
2013-11,76.859,
2013-12,77.174,
2014-01,78.199,
2014-02,78.384,
2014-03,79.131,
2014-04,79.635,
2014-05,80.526,
2014-06,82.928,
2014-07,85.981,
2014-08,86.881,
2014-09,89.440,
2014-10,89.615,
2014-11,90.102,
2014-12,89.827,Provisional value
