"",BBK01.OUD025,BBK01.OUD025_FLAGS
1990-08,0.001,
1990-09,0.001,
1990-10,0.001,
1990-11,0.109,
1990-12,0.111,
1991-01,0.109,
1991-02,0.114,
1991-03,0.124,
1991-04,0.203,
1991-05,0.172,
1991-06,0.182,
1991-07,0.173,
1991-08,0.174,
1991-09,0.168,
1991-10,0.170,
1991-11,0.165,
1991-12,0.150,
1992-01,0.157,
1992-02,0.204,
1992-03,0.203,
1992-04,0.204,
1992-05,0.199,
1992-06,0.146,
1992-07,0.143,
1992-08,0.136,
1992-09,0.130,
1992-10,0.150,
1992-11,0.153,
1992-12,0.155,
1993-01,0.144,
1993-02,0.172,
1993-03,0.155,
1993-04,0.150,
1993-05,0.154,
1993-06,0.019,
1993-07,0.044,
1993-08,0.059,
1993-09,0.038,
1993-10,0.018,
1993-11,0.047,
1993-12,0.016,
1994-01,0.011,
1994-02,0.029,
1994-03,0.024,
1994-04,0.031,
1994-05,0.024,
1994-06,0.025,
1994-07,0.024,
1994-08,0.022,
1994-09,0.132,
1994-10,0.221,
1994-11,0.335,
1994-12,0.240,
1995-01,0.315,
1995-02,0.178,
1995-03,0.148,
1995-04,0.141,
1995-05,0.171,
1995-06,0.280,
1995-07,0.284,
1995-08,0.539,
1995-09,0.361,
1995-10,0.364,
1995-11,0.356,
1995-12,0.662,
1996-01,0.885,
1996-02,0.983,
1996-03,0.999,
1996-04,1.379,
1996-05,1.231,
1996-06,1.222,
1996-07,0.914,
1996-08,0.695,
1996-09,0.985,
1996-10,0.837,
1996-11,2.112,
1996-12,2.244,
1997-01,2.313,
1997-02,2.727,
1997-03,3.049,
1997-04,2.831,
1997-05,3.229,
1997-06,3.466,
1997-07,3.573,
1997-08,3.564,
1997-09,3.833,
1997-10,2.792,
1997-11,2.879,
1997-12,2.471,
1998-01,1.878,
1998-02,2.079,
1998-03,1.895,
1998-04,2.264,
1998-05,1.892,
1998-06,2.007,
1998-07,1.746,
1998-08,1.235,
1998-09,1.128,
1998-10,1.215,
1998-11,1.455,
1998-12,1.433,
1999-01,1.579,
1999-02,1.644,
1999-03,1.950,
1999-04,1.991,
1999-05,1.967,
1999-06,2.445,
1999-07,2.252,
1999-08,2.115,
1999-09,1.879,
1999-10,2.009,
1999-11,2.366,
1999-12,2.471,
2000-01,2.563,
2000-02,2.684,
2000-03,2.663,
2000-04,2.631,
2000-05,2.583,
2000-06,2.599,
2000-07,2.776,
2000-08,2.902,
2000-09,2.655,
2000-10,2.737,
2000-11,2.527,
2000-12,2.366,
2001-01,2.524,
2001-02,2.366,
2001-03,2.177,
2001-04,2.307,
2001-05,2.461,
2001-06,2.405,
2001-07,2.318,
2001-08,2.422,
2001-09,2.127,
2001-10,2.204,
2001-11,2.415,
2001-12,3.042,
2002-01,2.427,
2002-02,2.711,
2002-03,2.861,
2002-04,2.968,
2002-05,2.845,
2002-06,2.584,
2002-07,2.391,
2002-08,2.468,
2002-09,2.244,
2002-10,2.126,
2002-11,2.151,
2002-12,2.345,
2003-01,2.482,
2003-02,2.526,
2003-03,2.520,
2003-04,2.535,
2003-05,2.568,
2003-06,2.579,
2003-07,2.582,
2003-08,2.731,
2003-09,2.656,
2003-10,2.786,
2003-11,2.732,
2003-12,2.631,
2004-01,2.246,
2004-02,2.226,
2004-03,1.988,
2004-04,2.039,
2004-05,1.447,
2004-06,1.140,
2004-07,1.263,
2004-08,1.258,
2004-09,1.233,
2004-10,1.032,
2004-11,1.125,
2004-12,0.791,
2005-01,0.942,
2005-02,0.941,
2005-03,0.989,
2005-04,0.955,
2005-05,0.979,
2005-06,1.037,
2005-07,1.043,
2005-08,1.077,
2005-09,0.791,
2005-10,0.796,
2005-11,1.152,
2005-12,1.309,
2006-01,1.297,
2006-02,1.359,
2006-03,1.399,
2006-04,1.328,
2006-05,1.330,
2006-06,1.308,
2006-07,1.338,
2006-08,1.259,
2006-09,1.278,
2006-10,1.297,
2006-11,1.219,
2006-12,1.893,
2007-01,1.638,
2007-02,1.672,
2007-03,1.426,
2007-04,1.364,
2007-05,1.378,
2007-06,1.681,
2007-07,1.632,
2007-08,1.868,
2007-09,1.826,
2007-10,1.953,
2007-11,1.605,
2007-12,1.875,
2008-01,1.689,
2008-02,1.876,
2008-03,1.642,
2008-04,1.653,
2008-05,1.688,
2008-06,1.922,
2008-07,1.833,
2008-08,1.962,
2008-09,1.200,
2008-10,0.747,
2008-11,0.545,
2008-12,0.370,
2009-01,0.491,
2009-02,0.271,
2009-03,0.274,
2009-04,0.258,
2009-05,0.295,
2009-06,0.293,
2009-07,0.238,
2009-08,0.243,
2009-09,0.242,
2009-10,0.242,
2009-11,0.580,
2009-12,0.584,
2010-01,0.296,
2010-02,0.303,
2010-03,0.302,
2010-04,0.276,
2010-05,0.279,
2010-06,0.421,
2010-07,0.684,
2010-08,1.017,
2010-09,1.019,
2010-10,0.965,
2010-11,0.972,
2010-12,0.811,
2011-01,0.509,
2011-02,0.510,
2011-03,0.636,
2011-04,0.574,
2011-05,0.507,
2011-06,0.429,
2011-07,0.361,
2011-08,0.274,
2011-09,0.471,
2011-10,0.468,
2011-11,0.508,
2011-12,0.285,
2012-01,0.351,
2012-02,0.263,
2012-03,0.191,
2012-04,0.177,
2012-05,0.226,
2012-06,0.303,
2012-07,0.357,
2012-08,0.431,
2012-09,0.483,
2012-10,0.695,
2012-11,0.681,
2012-12,0.415,
2013-01,0.483,
2013-02,0.538,
2013-03,0.450,
2013-04,0.517,
2013-05,0.532,
2013-06,0.576,
2013-07,0.257,
2013-08,0.253,
2013-09,0.162,
2013-10,0.144,
2013-11,0.112,
2013-12,0.045,
2014-01,0.155,
2014-02,0.157,
2014-03,0.156,
2014-04,0.136,
2014-05,0.151,
2014-06,0.367,
2014-07,0.373,
2014-08,0.373,
2014-09,0.324,
2014-10,0.324,
2014-11,0.302,
2014-12,0.439,Provisional value
