"",BBK01.QUV444,BBK01.QUV444_FLAGS
"","Banks in Germany: Claims on non-residents, total / Uzbekistan / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:32,
2001-12,0.404,
2002-01,0.395,
2002-02,0.406,
2002-03,0.402,
2002-04,0.390,
2002-05,0.373,
2002-06,0.377,
2002-07,0.383,
2002-08,0.378,
2002-09,0.385,
2002-10,0.391,
2002-11,0.393,
2002-12,0.419,
2003-01,0.402,
2003-02,0.364,
2003-03,0.380,
2003-04,0.391,
2003-05,0.400,
2003-06,0.398,
2003-07,0.403,
2003-08,0.399,
2003-09,0.395,
2003-10,0.408,
2003-11,0.415,
2003-12,0.415,
2004-01,0.406,
2004-02,0.409,
2004-03,0.406,
2004-04,0.408,
2004-05,0.417,
2004-06,0.414,
2004-07,0.416,
2004-08,0.408,
2004-09,0.399,
2004-10,0.405,
2004-11,0.395,
2004-12,0.416,
2005-01,0.421,
2005-02,0.425,
2005-03,0.412,
2005-04,0.415,
2005-05,0.418,
2005-06,0.428,
2005-07,0.434,
2005-08,0.429,
2005-09,0.416,
2005-10,0.411,
2005-11,0.409,
2005-12,0.400,
2006-01,0.385,
2006-02,0.384,
2006-03,0.375,
2006-04,0.387,
2006-05,0.395,
2006-06,0.382,
2006-07,0.358,
2006-08,0.355,
2006-09,0.352,
2006-10,0.339,
2006-11,0.337,
2006-12,0.333,
2007-01,0.322,
2007-02,0.318,
2007-03,0.308,
2007-04,0.300,
2007-05,0.298,
2007-06,0.297,
2007-07,0.286,
2007-08,0.281,
2007-09,0.275,
2007-10,0.263,
2007-11,0.258,
2007-12,0.256,
2008-01,0.243,
2008-02,0.239,
2008-03,0.231,
2008-04,0.222,
2008-05,0.220,
2008-06,0.214,
2008-07,0.204,
2008-08,0.201,
2008-09,0.196,
2008-10,0.195,
2008-11,0.190,
2008-12,0.193,
2009-01,0.190,
2009-02,0.184,
2009-03,0.206,
2009-04,0.171,
2009-05,0.169,
2009-06,0.166,
2009-07,0.159,
2009-08,0.157,
2009-09,0.150,
2009-10,0.152,
2009-11,0.156,
2009-12,0.153,
2010-01,0.150,
2010-02,0.141,
2010-03,0.134,
2010-04,0.127,
2010-05,0.125,
2010-06,0.120,
2010-07,0.116,
2010-08,0.110,
2010-09,0.100,
2010-10,0.103,
2010-11,0.103,
2010-12,0.099,
2011-01,0.105,
2011-02,0.098,
2011-03,0.096,
2011-04,0.093,
2011-05,0.093,
2011-06,0.093,
2011-07,0.093,
2011-08,0.093,
2011-09,0.100,
2011-10,0.100,
2011-11,0.102,
2011-12,0.099,
2012-01,0.098,
2012-02,0.103,
2012-03,0.101,
2012-04,0.089,
2012-05,0.091,
2012-06,0.091,
2012-07,0.104,
2012-08,0.103,
2012-09,0.107,
2012-10,0.104,
2012-11,0.100,
2012-12,0.094,
2013-01,0.093,
2013-02,0.087,
2013-03,0.084,
2013-04,0.081,
2013-05,0.078,
2013-06,0.077,
2013-07,0.081,
2013-08,0.092,
2013-09,0.125,
2013-10,0.097,
2013-11,0.091,
2013-12,0.131,
2014-01,0.128,
2014-02,0.125,
2014-03,0.125,
2014-04,0.128,
2014-05,0.132,
2014-06,0.128,
2014-07,0.135,
2014-08,0.144,
2014-09,0.155,
2014-10,0.154,
2014-11,0.150,
2014-12,0.150,
