"",BBK01.OUZ110,BBK01.OUZ110_FLAGS
"","Subordinated liabilities, Regional banks and other commercial banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:49,
1999-01,6.153,
1999-02,6.378,
1999-03,6.814,
1999-04,6.946,
1999-05,7.001,
1999-06,7.017,
1999-07,7.026,
1999-08,7.066,
1999-09,8.058,
1999-10,8.242,
1999-11,8.346,
1999-12,8.352,
2000-01,8.347,
2000-02,8.340,
2000-03,8.409,
2000-04,8.453,
2000-05,8.932,
2000-06,8.934,
2000-07,8.943,
2000-08,9.040,
2000-09,9.147,
2000-10,9.299,
2000-11,9.283,
2000-12,9.107,
2001-01,9.100,
2001-02,9.086,
2001-03,8.967,
2001-04,9.035,
2001-05,9.137,
2001-06,9.105,
2001-07,9.120,
2001-08,9.165,
2001-09,9.200,
2001-10,9.198,
2001-11,9.383,
2001-12,9.878,
2002-01,9.981,
2002-02,9.880,
2002-03,10.046,
2002-04,9.999,
2002-05,9.959,
2002-06,9.942,
2002-07,9.899,
2002-08,9.746,
2002-09,10.186,
2002-10,9.962,
2002-11,10.044,
2002-12,10.043,
2003-01,10.062,
2003-02,10.043,
2003-03,9.965,
2003-04,9.989,
2003-05,9.897,
2003-06,9.836,
2003-07,9.343,
2003-08,9.453,
2003-09,9.496,
2003-10,9.677,
2003-11,9.722,
2003-12,9.705,
2004-01,9.818,
2004-02,9.847,
2004-03,9.932,
2004-04,9.840,
2004-05,9.812,
2004-06,9.707,
2004-07,9.723,
2004-08,9.836,
2004-09,9.858,
2004-10,9.830,
2004-11,9.920,
2004-12,8.478,
2005-01,8.655,
2005-02,8.626,
2005-03,8.294,
2005-04,8.292,
2005-05,8.271,
2005-06,8.352,
2005-07,8.522,
2005-08,8.103,
2005-09,7.919,
2005-10,7.854,
2005-11,7.865,
2005-12,8.029,
2006-01,8.023,
2006-02,8.061,
2006-03,8.256,
2006-04,8.244,
2006-05,8.279,
2006-06,8.260,
2006-07,8.212,
2006-08,8.196,
2006-09,6.565,
2006-10,6.621,
2006-11,6.648,
2006-12,6.670,
2007-01,6.747,
2007-02,6.735,
2007-03,6.790,
2007-04,6.781,
2007-05,6.758,
2007-06,6.884,
2007-07,6.869,
2007-08,6.933,
2007-09,7.050,
2007-10,7.042,
2007-11,7.029,
2007-12,7.005,
2008-01,7.017,
2008-02,7.018,
2008-03,6.999,
2008-04,7.022,
2008-05,7.019,
2008-06,7.003,
2008-07,6.937,
2008-08,6.856,
2008-09,6.755,
2008-10,6.796,
2008-11,6.489,
2008-12,6.512,
2009-01,6.527,
2009-02,6.530,
2009-03,6.514,
2009-04,6.533,
2009-05,6.497,
2009-06,6.496,
2009-07,6.518,
2009-08,6.613,
2009-09,5.712,
2009-10,5.724,
2009-11,5.742,
2009-12,5.188,
2010-01,5.193,
2010-02,5.179,
2010-03,5.305,
2010-04,5.321,
2010-05,5.372,
2010-06,5.395,
2010-07,5.350,
2010-08,5.364,
2010-09,5.525,
2010-10,5.532,
2010-11,5.562,
2010-12,5.372,
2011-01,5.312,
2011-02,5.407,
2011-03,5.216,
2011-04,5.201,
2011-05,5.118,
2011-06,5.119,
2011-07,5.124,
2011-08,5.022,
2011-09,5.019,
2011-10,4.996,
2011-11,4.935,
2011-12,4.915,
2012-01,4.945,
2012-02,4.920,
2012-03,4.910,
2012-04,4.892,
2012-05,5.270,
2012-06,5.182,
2012-07,5.187,
2012-08,5.165,
2012-09,5.165,
2012-10,5.163,
2012-11,5.126,
2012-12,7.417,
2013-01,7.301,
2013-02,7.329,
2013-03,7.325,
2013-04,7.333,
2013-05,7.124,
2013-06,7.101,
2013-07,7.044,
2013-08,7.018,
2013-09,6.902,
2013-10,6.831,
2013-11,6.878,
2013-12,6.839,
2014-01,6.797,
2014-02,6.844,
2014-03,7.254,
2014-04,7.249,
2014-05,7.305,
2014-06,7.341,
2014-07,7.008,
2014-08,6.888,
2014-09,7.014,
2014-10,7.175,
2014-11,7.471,
