"",BBK01.OUL357,BBK01.OUL357_FLAGS
"",Loans to local government and local government associations for up to and including one year / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:32,
1999-01,0.654,
1999-02,0.578,
1999-03,0.569,
1999-04,0.605,
1999-05,0.481,
1999-06,0.649,
1999-07,0.696,
1999-08,0.559,
1999-09,0.653,
1999-10,0.658,
1999-11,0.578,
1999-12,0.599,
2000-01,0.573,
2000-02,0.546,
2000-03,0.673,
2000-04,0.690,
2000-05,0.544,
2000-06,0.657,
2000-07,0.677,
2000-08,0.574,
2000-09,0.643,
2000-10,0.649,
2000-11,0.635,
2000-12,0.700,
2001-01,0.674,
2001-02,0.705,
2001-03,0.732,
2001-04,0.720,
2001-05,0.668,
2001-06,0.781,
2001-07,0.793,
2001-08,0.752,
2001-09,0.844,
2001-10,0.846,
2001-11,0.867,
2001-12,0.878,
2002-01,0.877,
2002-02,0.853,
2002-03,0.896,
2002-04,0.853,
2002-05,0.886,
2002-06,0.987,
2002-07,0.978,
2002-08,0.970,
2002-09,1.170,
2002-10,1.014,
2002-11,0.963,
2002-12,1.006,
2003-01,0.992,
2003-02,1.003,
2003-03,1.079,
2003-04,1.077,
2003-05,0.976,
2003-06,1.151,
2003-07,1.013,
2003-08,0.934,
2003-09,1.050,
2003-10,0.888,
2003-11,0.872,
2003-12,0.858,
2004-01,0.819,
2004-02,0.891,
2004-03,1.068,
2004-04,1.062,
2004-05,0.952,
2004-06,1.194,
2004-07,1.083,
2004-08,0.880,
2004-09,0.911,
2004-10,1.008,
2004-11,0.900,
2004-12,0.923,
2005-01,0.877,
2005-02,0.805,
2005-03,0.890,
2005-04,1.001,
2005-05,0.836,
2005-06,0.954,
2005-07,0.996,
2005-08,0.784,
2005-09,0.915,
2005-10,1.036,
2005-11,0.849,
2005-12,0.852,
2006-01,0.942,
2006-02,0.854,
2006-03,0.898,
2006-04,0.938,
2006-05,0.768,
2006-06,0.917,
2006-07,0.873,
2006-08,0.725,
2006-09,0.781,
2006-10,0.967,
2006-11,0.816,
2006-12,0.850,
2007-01,0.919,
2007-02,0.817,
2007-03,0.856,
2007-04,0.896,
2007-05,0.712,
2007-06,0.777,
2007-07,0.795,
2007-08,0.613,
2007-09,0.738,
2007-10,0.803,
2007-11,0.665,
2007-12,0.730,
2008-01,0.729,
2008-02,0.699,
2008-03,0.712,
2008-04,0.756,
2008-05,0.594,
2008-06,0.719,
2008-07,0.687,
2008-08,0.557,
2008-09,0.618,
2008-10,0.698,
2008-11,0.573,
2008-12,0.630,
2009-01,0.625,
2009-02,0.571,
2009-03,0.627,
2009-04,0.664,
2009-05,0.588,
2009-06,0.723,
2009-07,0.742,
2009-08,0.602,
2009-09,0.683,
2009-10,0.753,
2009-11,0.654,
2009-12,0.752,
2010-01,0.758,
2010-02,0.696,
2010-03,0.752,
2010-04,0.806,
2010-05,0.650,
2010-06,0.771,
2010-07,0.780,
2010-08,0.673,
2010-09,0.750,
2010-10,0.824,
2010-11,0.763,
2010-12,0.742,
2011-01,0.766,
2011-02,0.671,
2011-03,0.719,
2011-04,0.771,
2011-05,0.627,
2011-06,0.738,
2011-07,0.718,
2011-08,0.576,
2011-09,0.716,
2011-10,0.794,
2011-11,0.689,
2011-12,0.734,
2012-01,0.703,
2012-02,0.647,
2012-03,0.755,
2012-04,0.776,
2012-05,0.609,
2012-06,0.649,
2012-07,0.710,
2012-08,0.624,
2012-09,0.701,
2012-10,0.773,
2012-11,0.682,
2012-12,0.719,
2013-01,0.740,
2013-02,0.673,
2013-03,0.713,
2013-04,0.764,
2013-05,0.624,
2013-06,0.726,
2013-07,0.791,
2013-08,0.650,
2013-09,0.721,
2013-10,0.800,
2013-11,0.686,
2013-12,0.750,
2014-01,0.809,
2014-02,0.747,
2014-03,0.795,
2014-04,0.857,
2014-05,0.690,
2014-06,0.796,
2014-07,0.825,
2014-08,0.677,
2014-09,0.744,
2014-10,0.808,
2014-11,0.716,
2014-12,0.763,Provisional value
