"",BBK01.OUP234,BBK01.OUP234_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for up to and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:08,
1985-12,0.334,
1986-01,0.335,
1986-02,0.337,
1986-03,0.330,
1986-04,0.339,
1986-05,0.338,
1986-06,0.343,
1986-07,0.361,
1986-08,0.364,
1986-09,0.356,
1986-10,0.335,
1986-11,0.329,
1986-12,0.322,
1987-01,0.323,
1987-02,0.333,
1987-03,0.305,
1987-04,0.319,
1987-05,0.326,
1987-06,0.323,
1987-07,0.328,
1987-08,0.323,
1987-09,0.324,
1987-10,0.347,
1987-11,0.337,
1987-12,0.328,
1988-01,0.328,
1988-02,0.310,
1988-03,0.307,
1988-04,0.302,
1988-05,0.308,
1988-06,0.308,
1988-07,0.330,
1988-08,0.361,
1988-09,0.353,
1988-10,0.344,
1988-11,0.328,
1988-12,0.319,
1989-01,0.323,
1989-02,0.319,
1989-03,0.358,
1989-04,0.359,
1989-05,0.389,
1989-06,0.389,
1989-07,0.400,
1989-08,0.423,
1989-09,0.445,
1989-10,0.484,
1989-11,0.532,
1989-12,0.570,
1990-01,0.650,
1990-02,0.659,
1990-03,0.674,
1990-04,0.708,
1990-05,0.723,
1990-06,0.717,
1990-07,0.756,
1990-08,0.779,
1990-09,0.784,
1990-10,0.789,
1990-11,0.799,
1990-12,0.862,
1991-01,0.950,
1991-02,0.948,
1991-03,0.952,
1991-04,0.959,
1991-05,0.962,
1991-06,0.966,
1991-07,1.000,
1991-08,1.051,
1991-09,1.090,
1991-10,1.090,
1991-11,1.137,
1991-12,1.163,
1992-01,1.191,
1992-02,1.228,
1992-03,1.216,
1992-04,1.263,
1992-05,1.281,
1992-06,1.288,
1992-07,1.318,
1992-08,1.373,
1992-09,1.407,
1992-10,1.491,
1992-11,1.486,
1992-12,1.923,
1993-01,1.946,
1993-02,1.937,
1993-03,1.978,
1993-04,2.002,
1993-05,2.027,
1993-06,2.050,
1993-07,2.118,
1993-08,2.162,
1993-09,2.135,
1993-10,2.183,
1993-11,2.161,
1993-12,2.258,
1994-01,2.287,
1994-02,2.317,
1994-03,2.367,
1994-04,2.361,
1994-05,2.344,
1994-06,2.282,
1994-07,2.421,
1994-08,2.284,
1994-09,2.121,
1994-10,2.001,
1994-11,1.921,
1994-12,1.771,
1995-01,1.719,
1995-02,1.658,
1995-03,1.611,
1995-04,1.546,
1995-05,1.505,
1995-06,1.463,
1995-07,1.440,
1995-08,1.410,
1995-09,1.391,
1995-10,1.331,
1995-11,1.304,
1995-12,1.231,
1996-01,1.239,
1996-02,1.173,
1996-03,1.144,
1996-04,1.108,
1996-05,1.080,
1996-06,1.065,
1996-07,1.070,
1996-08,1.060,
1996-09,1.013,
1996-10,0.967,
1996-11,0.925,
1996-12,0.869,
1997-01,0.873,
1997-02,0.885,
1997-03,0.857,
1997-04,0.839,
1997-05,0.821,
1997-06,0.827,
1997-07,0.808,
1997-08,0.801,
1997-09,0.793,
1997-10,0.785,
1997-11,0.837,
1997-12,0.821,
1998-01,0.840,
1998-02,0.811,
1998-03,0.758,
1998-04,0.739,
1998-05,0.748,
1998-06,0.732,
1998-07,0.744,
1998-08,0.772,
1998-09,0.821,
1998-10,0.901,
1998-11,1.025,
1998-12,1.133,
1999-01,1.455,
1999-02,1.593,
1999-03,1.606,
1999-04,1.458,
1999-05,1.160,
1999-06,1.075,
1999-07,1.060,
1999-08,1.058,
1999-09,1.040,
1999-10,1.154,
1999-11,1.185,
1999-12,1.223,
2000-01,1.269,
2000-02,1.361,
2000-03,1.505,
2000-04,1.479,
2000-05,1.507,
2000-06,1.628,
2000-07,1.698,
2000-08,1.852,
2000-09,1.994,
2000-10,2.151,
2000-11,2.272,
2000-12,2.390,
2001-01,2.589,
2001-02,2.733,
2001-03,2.925,
2001-04,3.017,
2001-05,3.106,
2001-06,3.160,
2001-07,3.253,
2001-08,3.350,
2001-09,3.435,
2001-10,3.488,
2001-11,3.377,
2001-12,3.200,
2002-01,3.042,
2002-02,2.879,
2002-03,2.796,
2002-04,2.650,
2002-05,2.560,
2002-06,2.476,
2002-07,2.452,
2002-08,2.422,
2002-09,2.429,
2002-10,2.430,
2002-11,2.410,
2002-12,2.421,
2003-01,2.363,
2003-02,2.255,
2003-03,2.208,
2003-04,2.243,
2003-05,2.273,
2003-06,2.238,
2003-07,2.247,
2003-08,2.193,
2003-09,2.084,
2003-10,1.986,
2003-11,1.914,
2003-12,1.834,
2004-01,1.735,
2004-02,1.691,
2004-03,1.816,
2004-04,1.767,
2004-05,1.718,
2004-06,1.343,
2004-07,1.345,
2004-08,1.361,
2004-09,1.302,
2004-10,1.297,
2004-11,1.304,
2004-12,1.347,
2005-01,1.341,
2005-02,1.372,
2005-03,1.397,
2005-04,1.395,
2005-05,1.411,
2005-06,1.432,
2005-07,1.410,
2005-08,1.401,
2005-09,1.359,
2005-10,1.374,
2005-11,1.359,
2005-12,2.530,
2006-01,2.564,
2006-02,3.141,
2006-03,3.521,
2006-04,3.630,
2006-05,3.783,
2006-06,4.156,
2006-07,6.206,
2006-08,7.568,
2006-09,8.592,
2006-10,9.289,
2006-11,9.857,
2006-12,10.600,
2007-01,12.020,
2007-02,11.827,
2007-03,12.850,
2007-04,13.359,
2007-05,13.884,
2007-06,14.367,
2007-07,15.046,
2007-08,15.927,
2007-09,17.378,
2007-10,18.258,
2007-11,18.913,
2007-12,20.194,
2008-01,21.580,
2008-02,22.444,
2008-03,23.167,
2008-04,24.428,
2008-05,25.583,
2008-06,26.281,
2008-07,26.437,
2008-08,27.663,
2008-09,27.988,
2008-10,28.002,
2008-11,27.485,
2008-12,27.489,
2009-01,24.933,
2009-02,23.049,
2009-03,21.497,
2009-04,19.825,
2009-05,20.398,
2009-06,20.702,
2009-07,21.316,
2009-08,19.921,
2009-09,17.880,
2009-10,16.430,
2009-11,15.660,
2009-12,15.004,
2010-01,13.930,
2010-02,14.187,
2010-03,15.638,
2010-04,15.343,
2010-05,14.841,
2010-06,15.227,
2010-07,15.437,
2010-08,15.378,
2010-09,14.222,
2010-10,14.230,
2010-11,14.360,
2010-12,14.322,
2011-01,14.373,
2011-02,13.873,
2011-03,13.733,
2011-04,14.433,
2011-05,14.543,
2011-06,14.795,
2011-07,15.281,
2011-08,15.717,
2011-09,15.755,
2011-10,15.621,
2011-11,16.295,
2011-12,16.554,
2012-01,16.917,
2012-02,17.130,
2012-03,17.981,
2012-04,18.520,
2012-05,18.752,
2012-06,19.197,
2012-07,19.304,
2012-08,19.127,
2012-09,18.598,
