"",BBK01.OUH178,BBK01.OUH178_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:18:05,
1968-12,1.283,
1969-01,1.221,
1969-02,1.230,
1969-03,1.225,
1969-04,1.200,
1969-05,1.214,
1969-06,1.215,
1969-07,1.206,
1969-08,1.217,
1969-09,1.208,
1969-10,1.192,
1969-11,1.186,
1969-12,1.217,
1970-01,1.237,
1970-02,1.214,
1970-03,1.190,
1970-04,1.175,
1970-05,1.165,
1970-06,1.157,
1970-07,1.117,
1970-08,1.121,
1970-09,1.115,
1970-10,1.103,
1970-11,1.084,
1970-12,1.078,
1971-01,1.062,
1971-02,1.067,
1971-03,1.050,
1971-04,1.058,
1971-05,1.055,
1971-06,1.050,
1971-07,1.038,
1971-08,1.050,
1971-09,1.066,
1971-10,1.082,
1971-11,1.092,
1971-12,1.132,
1972-01,1.164,
1972-02,1.181,
1972-03,1.182,
1972-04,1.174,
1972-05,1.176,
1972-06,1.171,
1972-07,1.196,
1972-08,1.204,
1972-09,1.199,
1972-10,1.185,
1972-11,1.195,
1972-12,1.225,
1973-01,1.270,
1973-02,1.255,
1973-03,1.246,
1973-04,1.254,
1973-05,1.270,
1973-06,1.277,
1973-07,1.298,
1973-08,1.297,
1973-09,1.317,
1973-10,1.304,
1973-11,1.299,
1973-12,1.305,
1974-01,1.300,
1974-02,1.286,
1974-03,1.287,
1974-04,1.276,
1974-05,1.273,
1974-06,1.266,
1974-07,1.274,
1974-08,1.278,
1974-09,1.272,
1974-10,1.279,
1974-11,1.286,
1974-12,1.293,
1975-01,1.296,
1975-02,1.298,
1975-03,1.300,
1975-04,1.297,
1975-05,1.285,
1975-06,1.294,
1975-07,1.283,
1975-08,1.279,
1975-09,1.284,
1975-10,1.287,
1975-11,1.294,
1975-12,1.317,
1976-01,1.310,
1976-02,1.318,
1976-03,1.324,
1976-04,1.324,
1976-05,1.329,
1976-06,1.338,
1976-07,1.329,
1976-08,1.330,
1976-09,1.316,
1976-10,1.302,
1976-11,1.305,
1976-12,1.314,
1977-01,1.318,
1977-02,1.332,
1977-03,1.306,
1977-04,1.312,
1977-05,1.327,
1977-06,1.318,
1977-07,1.331,
1977-08,1.343,
1977-09,1.326,
1977-10,1.338,
1977-11,1.345,
1977-12,1.309,
1978-01,1.325,
1978-02,1.344,
1978-03,1.372,
1978-04,1.412,
1978-05,1.425,
1978-06,1.438,
1978-07,1.452,
1978-08,1.489,
1978-09,1.517,
1978-10,1.526,
1978-11,1.532,
1978-12,1.534,
1979-01,1.563,
1979-02,1.569,
1979-03,1.599,
1979-04,1.615,
1979-05,1.624,
1979-06,1.643,
1979-07,1.659,
1979-08,1.679,
1979-09,1.661,
1979-10,1.779,
1979-11,1.651,
1979-12,1.668,
1980-01,1.659,
1980-02,1.644,
1980-03,1.635,
1980-04,1.635,
1980-05,1.671,
1980-06,1.650,
1980-07,1.640,
1980-08,1.643,
1980-09,1.676,
1980-10,1.698,
1980-11,1.728,
1980-12,1.749,
1981-01,1.746,
1981-02,1.746,
1981-03,1.758,
1981-04,1.782,
1981-05,1.807,
1981-06,1.835,
1981-07,1.817,
1981-08,1.839,
1981-09,1.857,
1981-10,1.855,
1981-11,1.705,
1981-12,1.566,
1982-01,1.554,
1982-02,1.570,
1982-03,1.553,
1982-04,1.556,
1982-05,1.553,
1982-06,1.543,
1982-07,1.527,
1982-08,1.544,
1982-09,1.542,
1982-10,1.552,
1982-11,1.555,
1982-12,1.574,
1983-01,1.549,
1983-02,1.543,
1983-03,1.547,
1983-04,1.564,
1983-05,1.577,
1983-06,1.570,
1983-07,1.580,
1983-08,1.596,
1983-09,1.611,
1983-10,1.615,
1983-11,1.631,
1983-12,1.635,
1984-01,1.644,
1984-02,1.649,
1984-03,1.651,
1984-04,1.663,
1984-05,1.671,
1984-06,1.670,
1984-07,1.656,
1984-08,1.669,
1984-09,1.664,
1984-10,1.666,
1984-11,1.688,
1984-12,1.739,
1985-01,1.730,
1985-02,1.763,
1985-03,1.771,
1985-04,1.788,
1985-05,1.787,
1985-06,1.794,
1985-07,1.824,
1985-08,1.846,
1985-09,1.862,
1985-10,1.881,
1985-11,1.906,
1985-12,1.932,
1986-01,1.976,
1986-02,2.013,
1986-03,2.011,
1986-04,2.053,
1986-05,2.057,
1986-06,2.114,
1986-07,2.122,
1986-08,2.150,
1986-09,2.160,
1986-10,2.200,
1986-11,2.238,
1986-12,2.233,
1987-01,2.263,
1987-02,2.318,
1987-03,2.347,
1987-04,2.424,
1987-05,2.461,
1987-06,2.467,
1987-07,2.516,
1987-08,2.551,
1987-09,2.567,
1987-10,2.611,
1987-11,2.641,
1987-12,2.664,
1988-01,2.681,
1988-02,2.728,
1988-03,2.743,
1988-04,2.764,
1988-05,2.795,
1988-06,2.780,
1988-07,2.814,
1988-08,2.839,
1988-09,2.861,
1988-10,2.896,
1988-11,2.929,
1988-12,2.919,
1989-01,2.954,
1989-02,2.989,
1989-03,3.050,
1989-04,3.090,
1989-05,3.113,
1989-06,3.156,
1989-07,3.203,
1989-08,3.271,
1989-09,3.310,
1989-10,3.363,
1989-11,3.421,
1989-12,3.488,
1990-01,3.544,
1990-02,3.556,
1990-03,3.611,
1990-04,3.677,
1990-05,3.721,
1990-06,3.782,
1990-07,3.831,
1990-08,3.898,
1990-09,3.937,
1990-10,3.974,
1990-11,4.026,
1990-12,4.032,
1991-01,4.058,
1991-02,4.050,
1991-03,4.059,
1991-04,4.087,
1991-05,4.064,
1991-06,4.055,
1991-07,4.098,
1991-08,4.107,
1991-09,4.165,
1991-10,4.193,
1991-11,4.241,
1991-12,4.294,
1992-01,4.280,
1992-02,4.300,
1992-03,4.259,
1992-04,4.297,
1992-05,4.349,
1992-06,4.336,
1992-07,4.356,
1992-08,4.432,
1992-09,4.467,
1992-10,4.548,
1992-11,4.665,
1992-12,4.825,
1993-01,4.858,
1993-02,4.917,
1993-03,4.999,
1993-04,5.160,
1993-05,5.250,
1993-06,5.405,
1993-07,5.481,
1993-08,5.529,
1993-09,5.582,
1993-10,5.646,
1993-11,5.702,
1993-12,8.307,
1994-01,8.505,
1994-02,8.645,
1994-03,8.788,
1994-04,8.947,
1994-05,9.075,
1994-06,9.211,
1994-07,9.407,
1994-08,9.618,
1994-09,9.792,
1994-10,10.084,
1994-11,10.385,
1994-12,10.763,
1995-01,7.062,
1995-02,6.922,
1995-03,6.939,
1995-04,6.941,
1995-05,6.845,
1995-06,6.845,
1995-07,6.885,
1995-08,6.946,
1995-09,6.971,
1995-10,7.003,
1995-11,7.078,
1995-12,7.073,
1996-01,7.066,
1996-02,7.117,
1996-03,7.137,
1996-04,7.159,
1996-05,7.234,
1996-06,7.300,
1996-07,7.258,
1996-08,7.270,
1996-09,7.223,
1996-10,7.201,
1996-11,7.220,
1996-12,7.182,
1997-01,7.134,
1997-02,7.163,
1997-03,7.182,
1997-04,7.209,
1997-05,7.298,
1997-06,7.410,
1997-07,7.443,
1997-08,7.398,
1997-09,7.365,
1997-10,7.373,
1997-11,7.435,
1997-12,7.438,
1998-01,7.470,
1998-02,7.528,
1998-03,7.566,
1998-04,7.596,
1998-05,7.604,
1998-06,7.697,
1998-07,7.740,
1998-08,7.721,
1998-09,7.712,
1998-10,7.719,
1998-11,7.725,
1998-12,7.732,
1999-01,6.744,
1999-02,6.829,
1999-03,6.794,
1999-04,6.826,
1999-05,6.811,
1999-06,6.842,
1999-07,6.993,
1999-08,7.029,
1999-09,7.107,
1999-10,7.090,
1999-11,7.045,
1999-12,7.012,
2000-01,7.080,
2000-02,7.184,
2000-03,7.172,
2000-04,7.251,
2000-05,7.252,
2000-06,7.246,
2000-07,7.903,
2000-08,8.013,
2000-09,7.734,
2000-10,7.874,
2000-11,7.908,
2000-12,7.923,
2001-01,8.057,
2001-02,8.113,
2001-03,8.327,
2001-04,8.469,
2001-05,8.675,
2001-06,8.718,
2001-07,8.755,
2001-08,8.832,
2001-09,9.114,
2001-10,9.275,
2001-11,9.346,
2001-12,10.108,
2002-01,10.208,
2002-02,10.292,
2002-03,10.375,
2002-04,10.172,
2002-05,10.222,
2002-06,10.289,
2002-07,10.318,
2002-08,10.337,
2002-09,10.199,
2002-10,10.193,
2002-11,10.221,
2002-12,10.378,
2003-01,10.477,
2003-02,10.383,
2003-03,10.359,
2003-04,10.245,
2003-05,10.265,
2003-06,10.555,
2003-07,10.427,
2003-08,10.420,
2003-09,10.377,
2003-10,10.415,
2003-11,10.484,
2003-12,10.655,
2004-01,10.670,
2004-02,10.751,
2004-03,10.639,
2004-04,10.808,
2004-05,10.902,
2004-06,10.935,
2004-07,11.068,
2004-08,11.069,
2004-09,11.262,
2004-10,11.192,
2004-11,11.438,
2004-12,11.497,
2005-01,11.679,
2005-02,11.804,
2005-03,11.486,
2005-04,11.538,
2005-05,11.480,
2005-06,11.752,
2005-07,12.049,
2005-08,12.094,
2005-09,12.040,
2005-10,12.220,
2005-11,12.312,
2005-12,12.286,
2006-01,12.405,
2006-02,12.476,
2006-03,12.542,
2006-04,12.662,
2006-05,12.673,
2006-06,12.764,
2006-07,12.816,
2006-08,12.909,
2006-09,12.924,
2006-10,12.997,
2006-11,12.980,
2006-12,12.944,
2007-01,12.953,
2007-02,12.961,
2007-03,12.954,
2007-04,13.035,
2007-05,13.069,
2007-06,13.006,
2007-07,13.087,
2007-08,13.095,
2007-09,13.140,
2007-10,13.215,
2007-11,13.363,
2007-12,13.774,
2008-01,13.892,
2008-02,13.971,
2008-03,13.946,
2008-04,13.916,
2008-05,14.035,
2008-06,14.104,
2008-07,14.250,
2008-08,14.447,
2008-09,14.707,
2008-10,14.770,
2008-11,14.878,
2008-12,15.290,
2009-01,14.586,
2009-02,14.462,
2009-03,14.297,
2009-04,14.434,
2009-05,14.473,
2009-06,14.694,
2009-07,14.784,
2009-08,14.759,
2009-09,14.824,
2009-10,15.123,
2009-11,15.179,
2009-12,15.710,
2010-01,15.526,
2010-02,15.759,
2010-03,15.894,
2010-04,15.960,
2010-05,15.947,
2010-06,15.875,
2010-07,15.199,
2010-08,15.131,
2010-09,15.055,
2010-10,14.978,
2010-11,14.916,
2010-12,15.125,
2011-01,15.131,
2011-02,14.965,
2011-03,15.352,
2011-04,15.547,
2011-05,15.626,
2011-06,15.542,
2011-07,15.710,
2011-08,15.588,
2011-09,15.583,
2011-10,15.702,
2011-11,15.693,
2011-12,15.722,
2012-01,15.224,
2012-02,15.295,
2012-03,15.283,
2012-04,15.300,
2012-05,15.344,
2012-06,15.245,
2012-07,15.250,
2012-08,15.200,
2012-09,15.107,
2012-10,15.140,
2012-11,15.129,
2012-12,15.127,
2013-01,15.266,
2013-02,15.451,
2013-03,15.651,
2013-04,15.631,
2013-05,15.712,
2013-06,15.697,
2013-07,15.717,
2013-08,15.746,
2013-09,15.779,
2013-10,15.726,
2013-11,15.712,
2013-12,15.599,
2014-01,15.503,
2014-02,15.496,
2014-03,15.353,
2014-04,15.224,
2014-05,15.216,
2014-06,15.019,
2014-07,15.077,
2014-08,14.969,
2014-09,13.636,
2014-10,13.613,
2014-11,14.978,
2014-12,14.982,Provisional value
"","General: Up to 1998, including liabilities arising from fiduciary loans as well as liabilities vis-à-vis domestic building and loan associations and money market funds. Since the inclusion of building and loan associations in 1999, including deposits under savings and loan contracts. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
