"",BBEX3.A.KHR.USD.CA.AB.A04,BBEX3.A.KHR.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Cambodia / USD 1 = KHR ... (selling),
unit,KHR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:45,
1986,30.30,
1987,53.87,
1988,112.67,
1989,180.05,
1990,460.67,
1991,724.20,
1992,1297.10,
1993,2766.69,
1994,2600.93,
1995,2503.59,
1996,2669.37,
1997,3044.79,
1998,3848.80,
1999,3819.58,
2000,3872.92,
2001,3929.17,
2002,3925.42,
2003,3985.33,
2004,4026.92,
2005,4111.50,
2006,4114.08,
2007,4064.50,
2008,4064.00,
2009,4152.33,
2010,4192.33,
2011,4069.25,
"",General: Only middle rates have been available since January 2012.,
"","Source: Since March 2002: National Bank of Cambodia, Phnom Penh January 1999 - February 2002: Standard Chartered Bank, Phnom Penh 1986 - December 1998: Foreign Trade Bank of Cambodia, Phnom Penh (until the end of 1989: Foreign Trade Bank of Kampuchea)",
"",Methodology: Calculated on the basis of month-end rates.,
