"",BBK01.QX7121,BBK01.QX7121_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Netherlands / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:45:35,
1995-01,2.070,
1995-02,2.064,
1995-03,2.299,
1995-04,2.138,
1995-05,2.550,
1995-06,2.258,
1995-07,2.579,
1995-08,2.285,
1995-09,2.456,
1995-10,2.791,
1995-11,2.665,
1995-12,2.499,
1996-01,2.016,
1996-02,2.082,
1996-03,3.512,
1996-04,2.498,
1996-05,2.917,
1996-06,3.486,
1996-07,3.158,
1996-08,3.386,
1996-09,2.463,
1996-10,2.704,
1996-11,2.780,
1996-12,1.981,
1997-01,2.765,
1997-02,2.208,
1997-03,2.338,
1997-04,2.605,
1997-05,1.691,
1997-06,1.621,
1997-07,1.567,
1997-08,2.136,
1997-09,2.151,
1997-10,1.213,
1997-11,1.050,
1997-12,1.385,
1998-01,2.919,
1998-02,3.385,
1998-03,4.444,
1998-04,1.039,
1998-05,2.028,
1998-06,0.688,
1998-07,1.427,
1998-08,1.271,
1998-09,0.914,
1998-10,1.322,
1998-11,2.684,
1998-12,0.893,
1999-01,2.291,
1999-02,2.925,
1999-03,2.841,
1999-04,2.764,
1999-05,4.352,
1999-06,3.827,
1999-07,4.782,
1999-08,3.219,
1999-09,2.781,
1999-10,3.857,
1999-11,3.507,
1999-12,3.548,
2000-01,3.713,
2000-02,5.083,
2000-03,4.056,
2000-04,5.520,
2000-05,5.107,
2000-06,4.091,
2000-07,4.775,
2000-08,4.123,
2000-09,4.602,
2000-10,5.865,
2000-11,5.315,
2000-12,5.293,
2001-01,5.116,
2001-02,6.237,
2001-03,7.763,
2001-04,7.010,
2001-05,7.769,
2001-06,8.422,
2001-07,7.324,
2001-08,7.095,
2001-09,6.470,
2001-10,7.620,
2001-11,8.256,
2001-12,6.424,
2002-01,6.489,
2002-02,6.449,
2002-03,6.676,
2002-04,7.056,
2002-05,7.201,
2002-06,7.462,
2002-07,7.051,
2002-08,4.498,
2002-09,3.176,
2002-10,3.863,
2002-11,4.386,
2002-12,4.498,
2003-01,4.305,
2003-02,4.320,
2003-03,4.125,
2003-04,4.051,
2003-05,4.829,
2003-06,5.476,
2003-07,5.796,
2003-08,6.004,
2003-09,5.486,
2003-10,5.616,
2003-11,4.584,
2003-12,4.294,
2004-01,4.623,
2004-02,4.514,
2004-03,7.081,
2004-04,8.585,
2004-05,6.735,
2004-06,7.181,
2004-07,5.655,
2004-08,6.580,
2004-09,7.766,
2004-10,7.445,
2004-11,9.036,
2004-12,7.091,
2005-01,9.902,
2005-02,8.380,
2005-03,8.267,
2005-04,8.740,
2005-05,9.575,
2005-06,9.167,
2005-07,8.549,
2005-08,8.758,
2005-09,8.821,
2005-10,8.945,
2005-11,8.809,
2005-12,4.171,
2006-01,4.555,
2006-02,5.678,
2006-03,4.954,
2006-04,4.967,
2006-05,4.968,
2006-06,4.290,
2006-07,3.970,
2006-08,4.288,
2006-09,6.516,
2006-10,4.961,
2006-11,5.421,
2006-12,5.819,
2007-01,6.176,
2007-02,5.313,
2007-03,7.238,
2007-04,8.347,
2007-05,6.334,
2007-06,8.264,
2007-07,8.640,
2007-08,7.485,
2007-09,8.271,
2007-10,8.179,
2007-11,8.631,
2007-12,6.550,
2008-01,6.717,
2008-02,7.450,
2008-03,8.283,
2008-04,6.947,
2008-05,8.828,
2008-06,8.473,
2008-07,8.172,
2008-08,7.865,
2008-09,9.514,
2008-10,10.611,
2008-11,8.253,
2008-12,7.478,
2009-01,7.775,
2009-02,7.937,
2009-03,7.963,
2009-04,9.526,
2009-05,8.984,
2009-06,8.437,
2009-07,8.671,
2009-08,9.161,
2009-09,10.059,
2009-10,9.940,
2009-11,9.634,
2009-12,9.362,
2010-01,9.592,
2010-02,9.951,
2010-03,8.920,
2010-04,11.510,
2010-05,12.154,
2010-06,8.852,
2010-07,12.193,
2010-08,13.978,
2010-09,13.816,
2010-10,13.509,
2010-11,14.681,
2010-12,10.301,
2011-01,9.581,
2011-02,10.973,
2011-03,11.876,
2011-04,11.434,
2011-05,11.834,
2011-06,11.448,
2011-07,11.207,
2011-08,10.513,
2011-09,11.591,
2011-10,12.218,
2011-11,13.154,
2011-12,11.340,
2012-01,11.041,
2012-02,12.130,
2012-03,11.835,
2012-04,13.488,
2012-05,14.249,
2012-06,14.925,
2012-07,12.482,
2012-08,12.878,
2012-09,13.967,
2012-10,12.808,
2012-11,13.592,
2012-12,13.833,
2013-01,14.437,
2013-02,14.392,
2013-03,15.184,
2013-04,16.315,
2013-05,16.346,
2013-06,16.708,
2013-07,17.481,
2013-08,13.812,
2013-09,13.223,
2013-10,13.296,
2013-11,12.083,
2013-12,11.032,
2014-01,10.951,
2014-02,10.223,
2014-03,10.531,
2014-04,11.103,
2014-05,10.384,
2014-06,11.392,
2014-07,11.112,
2014-08,6.624,
2014-09,11.620,
2014-10,12.973,
2014-11,11.684,
