"",BBK01.SU0005,BBK01.SU0005_FLAGS
"","Lending rates of banks / Current account credit of EUR 500,000 and more but less than EUR 2.5 million / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:28:50,
1967-06,4.00,
1967-07,.,No value available
1967-08,.,No value available
1967-09,5.00,
1967-10,.,No value available
1967-11,.,No value available
1967-12,3.50,
1968-01,.,No value available
1968-02,.,No value available
1968-03,6.00,
1968-04,.,No value available
1968-05,.,No value available
1968-06,6.00,
1968-07,.,No value available
1968-08,.,No value available
1968-09,5.75,
1968-10,.,No value available
1968-11,6.00,
1968-12,.,No value available
1969-01,.,No value available
1969-02,6.00,
1969-03,.,No value available
1969-04,.,No value available
1969-05,6.50,
1969-06,.,No value available
1969-07,.,No value available
1969-08,7.25,
1969-09,.,No value available
1969-10,.,No value available
1969-11,7.75,
1969-12,.,No value available
1970-01,.,No value available
1970-02,8.50,
1970-03,.,No value available
1970-04,.,No value available
1970-05,9.75,
1970-06,.,No value available
1970-07,.,No value available
1970-08,9.50,
1970-09,.,No value available
1970-10,.,No value available
1970-11,10.00,
1970-12,.,No value available
1971-01,9.00,
1971-02,9.00,
1971-03,.,No value available
1971-04,.,No value available
1971-05,8.00,
1971-06,.,No value available
1971-07,.,No value available
1971-08,8.13,
1971-09,.,No value available
1971-10,.,No value available
1971-11,8.00,
1971-12,.,No value available
1972-01,.,No value available
1972-02,7.50,
1972-03,.,No value available
1972-04,.,No value available
1972-05,6.50,
1972-06,.,No value available
1972-07,.,No value available
1972-08,6.50,
1972-09,.,No value available
1972-10,.,No value available
1972-11,7.50,
1972-12,.,No value available
1973-01,.,No value available
1973-02,8.50,
1973-03,.,No value available
1973-04,.,No value available
1973-05,10.00,
1973-06,.,No value available
1973-07,11.00,
1973-08,11.50,
1973-09,.,No value available
1973-10,.,No value available
1973-11,12.50,
1973-12,.,No value available
1974-01,.,No value available
1974-02,12.50,
1974-03,.,No value available
1974-04,.,No value available
1974-05,11.50,
1974-06,.,No value available
1974-07,.,No value available
1974-08,11.50,
1974-09,.,No value available
1974-10,.,No value available
1974-11,11.25,
1974-12,.,No value available
1975-01,.,No value available
1975-02,10.00,
1975-03,9.25,
1975-04,9.00,
1975-05,8.75,
1975-06,8.25,
1975-07,8.00,
1975-08,7.50,
1975-09,7.00,
1975-10,7.00,
1975-11,7.00,
1975-12,7.00,
1976-01,7.00,
1976-02,7.00,
1976-03,6.75,
1976-04,6.75,
1976-05,6.75,
1976-06,6.50,
1976-07,6.50,
1976-08,6.50,
1976-09,6.50,
1976-10,6.50,
1976-11,6.50,
1976-12,6.50,
1977-01,6.50,
1977-02,6.50,
1977-03,6.50,
1977-04,6.25,
1977-05,6.37,
1977-06,6.25,
1977-07,6.25,
1977-08,6.00,
1977-09,6.00,
1977-10,6.00,
1977-11,6.00,
1977-12,6.00,
1978-01,5.50,
1978-02,5.50,
1978-03,5.75,
1978-04,5.50,
1978-05,5.50,
1978-06,5.25,
1978-07,5.50,
1978-08,5.50,
1978-09,5.50,
1978-10,5.63,
1978-11,5.50,
1978-12,5.75,
1979-01,5.50,
1979-02,5.75,
1979-03,5.75,
1979-04,6.25,
1979-05,6.25,
1979-06,6.50,
1979-07,7.00,
1979-08,7.50,
1979-09,7.75,
1979-10,8.00,
1979-11,8.25,
1979-12,8.75,
1980-01,9.00,
1980-02,9.00,
1980-03,10.00,
1980-04,10.25,
1980-05,10.75,
1980-06,10.50,
1980-07,10.75,
1980-08,10.75,
1980-09,10.75,
1980-10,10.50,
1980-11,10.50,
1980-12,10.75,
1981-01,10.50,
1981-02,10.75,
1981-03,12.00,
1981-04,12.50,
1981-05,13.50,
1981-06,13.75,
1981-07,13.75,
1981-08,13.75,
1981-09,13.82,
1981-10,13.75,
1981-11,13.50,
1981-12,13.25,
1982-01,13.25,
1982-02,13.00,
1982-03,12.50,
1982-04,12.00,
1982-05,11.75,
1982-06,11.50,
1982-07,11.25,
1982-08,11.25,
1982-09,11.00,
1982-10,10.50,
1982-11,9.75,
1982-12,8.75,
1983-01,8.75,
1983-02,8.50,
1983-03,8.00,
1983-04,7.50,
1983-05,7.25,
1983-06,7.50,
1983-07,7.50,
1983-08,7.50,
1983-09,7.50,
1983-10,7.25,
1983-11,7.50,
1983-12,7.37,
1984-01,7.50,
1984-02,7.50,
1984-03,7.50,
1984-04,7.50,
1984-05,7.50,
1984-06,7.50,
1984-07,7.50,
1984-08,7.50,
1984-09,7.25,
1984-10,7.50,
1984-11,7.50,
1984-12,7.50,
1985-01,7.50,
1985-02,7.50,
1985-03,7.50,
1985-04,7.50,
1985-05,7.50,
1985-06,7.50,
1985-07,7.25,
1985-08,7.00,
1985-09,7.00,
1985-10,6.50,
1985-11,6.88,
1985-12,7.00,
1986-01,7.00,
1986-02,6.75,
1986-03,6.50,
1986-04,6.25,
1986-05,6.25,
1986-06,6.50,
1986-07,6.50,
1986-08,6.25,
1986-09,6.25,
1986-10,6.50,
1986-11,6.25,
1986-12,6.25,
1987-01,6.25,
1987-02,6.00,
1987-03,6.00,
1987-04,6.00,
1987-05,5.80,
1987-06,5.75,
1987-07,5.75,
1987-08,5.75,
1987-09,5.75,
1987-10,6.00,
1987-11,5.75,
1987-12,5.50,
1988-01,5.50,
1988-02,5.50,
1988-03,5.50,
1988-04,5.50,
1988-05,5.25,
1988-06,5.50,
1988-07,5.75,
1988-08,6.00,
1988-09,6.25,
1988-10,6.25,
1988-11,6.00,
1988-12,6.00,
1989-01,6.00,
1989-02,6.50,
1989-03,6.75,
1989-04,6.75,
1989-05,7.25,
1989-06,7.10,
1989-07,7.50,
1989-08,7.50,
1989-09,7.50,
1989-10,8.00,
1989-11,8.50,
1989-12,8.50,
1990-01,8.50,
1990-02,8.75,
1990-03,9.00,
1990-04,9.00,
1990-05,9.00,
1990-06,9.25,
1990-07,9.25,
1990-08,9.25,
1990-09,9.25,
1990-10,9.25,
1990-11,9.25,
1990-12,9.25,
1991-01,9.30,
1991-02,9.50,
1991-03,9.50,
1991-04,9.50,
1991-05,9.50,
1991-06,9.50,
1991-07,9.30,
1991-08,9.50,
