"",BBK01.OUG113,BBK01.OUG113_FLAGS
"",Time deposits of domestic banks (MFIs) (excluding the Bundesbank) / short-therm / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:25,
1958-12,2.098,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,2.270,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.826,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,2.055,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,2.229,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,3.220,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,3.115,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,3.157,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,3.024,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,3.085,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,3.573,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,3.430,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,3.604,
1965-01,3.831,Estimated value
1965-02,4.083,Estimated value
1965-03,4.045,
1965-04,3.897,Estimated value
1965-05,4.036,Estimated value
1965-06,3.802,
1965-07,4.026,Estimated value
1965-08,4.248,Estimated value
1965-09,4.068,
1965-10,4.166,Estimated value
1965-11,4.471,Estimated value
1965-12,4.460,
1966-01,4.451,Estimated value
1966-02,4.715,Estimated value
1966-03,4.010,
1966-04,4.121,Estimated value
1966-05,4.182,Estimated value
1966-06,3.952,
1966-07,4.241,Estimated value
1966-08,4.674,Estimated value
1966-09,4.876,
1966-10,5.016,Estimated value
1966-11,5.353,Estimated value
1966-12,4.976,
1967-01,5.328,Estimated value
1967-02,5.787,Estimated value
1967-03,6.131,
1967-04,6.349,Estimated value
1967-05,6.792,Estimated value
1967-06,6.185,
1967-07,7.036,Estimated value
1967-08,7.747,Estimated value
1967-09,7.916,
1967-10,8.436,Estimated value
1967-11,8.458,Estimated value
1967-12,7.740,
1968-01,8.005,Estimated value
1968-02,8.546,Estimated value
1968-03,8.308,
1968-04,8.643,Estimated value
1968-05,9.292,Estimated value
1968-06,9.019,
1968-07,9.965,Estimated value
1968-08,9.920,Estimated value
1968-09,8.926,
1968-10,9.221,Estimated value
1968-11,10.104,Estimated value
1968-12,10.536,
1969-01,9.477,
1969-02,9.908,
1969-03,8.740,
1969-04,10.448,
1969-05,11.181,
1969-06,9.050,
1969-07,9.042,
1969-08,9.033,
1969-09,9.167,
1969-10,8.483,
1969-11,8.173,
1969-12,8.419,
1970-01,7.547,
1970-02,8.350,
1970-03,6.613,
1970-04,7.150,
1970-05,7.670,
1970-06,7.694,
1970-07,8.542,
1970-08,8.678,
1970-09,7.917,
1970-10,10.358,
1970-11,10.874,
1970-12,11.284,
1971-01,10.114,
1971-02,9.834,
1971-03,9.634,
1971-04,10.424,
1971-05,11.184,
1971-06,8.942,
1971-07,10.397,
1971-08,10.733,
1971-09,10.362,
1971-10,10.703,
1971-11,12.346,
1971-12,13.327,
1972-01,13.362,
1972-02,12.851,
1972-03,12.749,
1972-04,13.551,
1972-05,14.142,
1972-06,13.608,
1972-07,14.056,
1972-08,13.681,
1972-09,13.097,
1972-10,11.589,
1972-11,12.679,
1972-12,13.313,
1973-01,12.342,
1973-02,12.834,
1973-03,9.420,
1973-04,7.945,
1973-05,8.594,
1973-06,8.592,
1973-07,8.357,
1973-08,10.700,
1973-09,10.338,
1973-10,11.237,
1973-11,12.020,
1973-12,14.554,
1974-01,14.302,
1974-02,14.930,
1974-03,14.124,
1974-04,15.764,
1974-05,15.211,
1974-06,14.596,
1974-07,14.763,
1974-08,15.818,
1974-09,15.699,
1974-10,16.241,
1974-11,17.331,
1974-12,18.159,
1975-01,16.953,
1975-02,16.968,
1975-03,15.773,
1975-04,14.930,
1975-05,14.541,
1975-06,14.346,
1975-07,15.707,
1975-08,16.830,
1975-09,15.724,
1975-10,17.126,
1975-11,18.222,
1975-12,18.508,
1976-01,17.088,
1976-02,16.602,
1976-03,15.105,
1976-04,15.160,
1976-05,14.395,
1976-06,12.762,
1976-07,12.557,
1976-08,14.115,
1976-09,14.137,
1976-10,15.190,
1976-11,15.364,
1976-12,16.245,
1977-01,14.583,
1977-02,14.612,
1977-03,14.781,
1977-04,14.296,
1977-05,14.501,
1977-06,14.493,
1977-07,14.423,
1977-08,15.347,
1977-09,15.268,
1977-10,16.063,
1977-11,18.492,
1977-12,19.222,
1978-01,15.577,
1978-02,16.199,
1978-03,14.709,
1978-04,15.401,
1978-05,16.067,
1978-06,15.076,
1978-07,17.063,
1978-08,17.858,
1978-09,18.142,
1978-10,19.991,
1978-11,21.552,
1978-12,20.979,
1979-01,18.605,
1979-02,18.962,
1979-03,16.310,
1979-04,15.964,
1979-05,16.585,
1979-06,15.576,
1979-07,16.456,
1979-08,15.541,
1979-09,15.928,
1979-10,15.164,
1979-11,18.924,
1979-12,19.564,
1980-01,18.023,
1980-02,17.293,
1980-03,16.598,
1980-04,15.644,
1980-05,17.179,
1980-06,16.479,
1980-07,17.214,
1980-08,18.241,
1980-09,16.700,
1980-10,18.125,
1980-11,20.410,
1980-12,20.438,
1981-01,17.891,
1981-02,18.487,
1981-03,18.563,
1981-04,18.554,
1981-05,18.685,
1981-06,19.066,
1981-07,18.958,
1981-08,19.644,
1981-09,18.470,
1981-10,18.727,
1981-11,19.904,
1981-12,21.799,
1982-01,19.416,
1982-02,19.950,
1982-03,20.600,
1982-04,20.752,
1982-05,22.284,
1982-06,22.568,
1982-07,22.128,
1982-08,22.544,
1982-09,22.484,
1982-10,22.291,
1982-11,22.904,
1982-12,23.418,
1983-01,20.537,
1983-02,19.803,
1983-03,20.446,
1983-04,20.855,
1983-05,21.995,
1983-06,21.285,
1983-07,22.289,
1983-08,22.213,
1983-09,21.596,
1983-10,21.888,
1983-11,21.317,
1983-12,22.542,
1984-01,19.008,
1984-02,19.500,
1984-03,17.858,
1984-04,17.700,
1984-05,16.824,
1984-06,17.110,
1984-07,18.258,
1984-08,19.616,
1984-09,19.979,
1984-10,19.596,
1984-11,21.625,
1984-12,20.969,
1985-01,17.720,
1985-02,17.710,
1985-03,17.196,
1985-04,17.638,
1985-05,17.464,
1985-06,17.293,
1985-07,16.945,
1985-08,18.487,
1985-09,18.320,
1985-10,18.590,
1985-11,19.452,
1985-12,19.318,
1986-01,17.210,
1986-02,17.019,
1986-03,17.409,
1986-04,16.786,
1986-05,19.003,
1986-06,18.754,
1986-07,16.892,
1986-08,19.085,
1986-09,19.106,
1986-10,19.073,
1986-11,20.067,
1986-12,20.797,
1987-01,18.460,
1987-02,19.291,
1987-03,20.052,
1987-04,19.970,
1987-05,20.438,
1987-06,20.094,
1987-07,19.474,
1987-08,20.608,
1987-09,20.921,
1987-10,20.719,
1987-11,22.634,
1987-12,23.524,
1988-01,21.332,
1988-02,21.214,
1988-03,20.757,
1988-04,20.051,
1988-05,20.807,
1988-06,20.466,
1988-07,21.403,
1988-08,24.398,
1988-09,24.475,
1988-10,24.938,
1988-11,27.148,
1988-12,27.832,
1989-01,24.554,
1989-02,23.634,
1989-03,24.465,
1989-04,24.301,
1989-05,23.604,
1989-06,24.051,
1989-07,24.505,
1989-08,24.340,
1989-09,25.769,
1989-10,24.238,
1989-11,29.216,
1989-12,29.320,
1990-01,28.293,
1990-02,28.056,
1990-03,28.071,
1990-04,26.614,
1990-05,28.128,
1990-06,28.020,
1990-07,27.858,
1990-08,31.614,
1990-09,32.441,
1990-10,44.300,
1990-11,47.789,
1990-12,48.031,
1991-01,42.805,
1991-02,43.084,
1991-03,43.172,
1991-04,40.869,
1991-05,41.829,
1991-06,37.713,
1991-07,37.602,
1991-08,39.891,
1991-09,38.034,
1991-10,40.336,
1991-11,44.572,
1991-12,46.232,
1992-01,39.441,
1992-02,38.623,
1992-03,37.495,
1992-04,40.459,
1992-05,38.117,
1992-06,36.435,
1992-07,40.263,
1992-08,39.371,
1992-09,40.141,
1992-10,41.244,
1992-11,43.615,
1992-12,48.649,
1993-01,45.117,
1993-02,45.665,
1993-03,47.154,
1993-04,51.832,
1993-05,50.881,
1993-06,50.703,
1993-07,53.203,
1993-08,54.656,
1993-09,48.505,
1993-10,50.190,
1993-11,54.034,
1993-12,58.769,
1994-01,52.482,
1994-02,47.523,
1994-03,47.042,
1994-04,44.858,
1994-05,44.644,
1994-06,43.978,
1994-07,41.701,
1994-08,40.572,
1994-09,40.630,
1994-10,40.781,
1994-11,43.561,
1994-12,49.710,
1995-01,44.259,
1995-02,42.354,
1995-03,40.839,
1995-04,39.735,
1995-05,41.364,
