"",BBK01.QUK857,BBK01.QUK857_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Other European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:51,
2002-03,73.885,
2002-04,73.198,
2002-05,72.536,
2002-06,71.458,
2002-07,72.046,
2002-08,71.827,
2002-09,71.645,
2002-10,70.928,
2002-11,70.084,
2002-12,68.246,
2003-01,73.112,
2003-02,73.609,
2003-03,73.733,
2003-04,73.695,
2003-05,73.028,
2003-06,73.128,
2003-07,72.912,
2003-08,73.970,
2003-09,73.865,
2003-10,73.347,
2003-11,72.710,
2003-12,70.745,
2004-01,71.823,
2004-02,73.518,
2004-03,75.926,
2004-04,77.953,
2004-05,44.544,
2004-06,44.971,
2004-07,45.863,
2004-08,45.186,
2004-09,45.196,
2004-10,47.770,
2004-11,46.883,
2004-12,47.499,
2005-01,48.883,
2005-02,49.517,
2005-03,48.926,
2005-04,49.230,
2005-05,53.231,
2005-06,53.972,
2005-07,54.099,
2005-08,57.036,
2005-09,56.463,
2005-10,58.880,
2005-11,61.445,
2005-12,45.143,
2006-01,48.512,
2006-02,48.637,
2006-03,48.195,
2006-04,50.859,
2006-05,50.443,
2006-06,51.834,
2006-07,53.910,
2006-08,63.623,
2006-09,60.484,
2006-10,56.674,
2006-11,70.395,
2006-12,71.896,
2007-01,62.188,
2007-02,59.580,
2007-03,61.211,
2007-04,58.224,
2007-05,63.661,
2007-06,63.018,
2007-07,59.623,
2007-08,69.121,
2007-09,73.049,
2007-10,76.044,
2007-11,76.128,
2007-12,86.972,
2008-01,87.095,
2008-02,87.114,
2008-03,83.185,
2008-04,81.048,
2008-05,82.396,
2008-06,82.384,
2008-07,83.582,
2008-08,85.798,
2008-09,88.659,
2008-10,91.076,
2008-11,89.245,
2008-12,83.215,
2009-01,85.657,
2009-02,87.126,
2009-03,82.700,
2009-04,83.139,
2009-05,81.236,
2009-06,79.658,
2009-07,81.892,
2009-08,79.489,
2009-09,77.960,
2009-10,77.371,
2009-11,77.563,
2009-12,66.026,
2010-01,67.158,
2010-02,66.659,
2010-03,66.777,
2010-04,65.932,
2010-05,67.540,
2010-06,66.655,
2010-07,64.513,
2010-08,65.218,
2010-09,62.098,
2010-10,61.210,
2010-11,62.616,
2010-12,62.164,
2011-01,60.908,
2011-02,60.742,
2011-03,60.821,
2011-04,60.376,
2011-05,60.993,
2011-06,60.195,
2011-07,60.163,
2011-08,59.349,
2011-09,61.286,
2011-10,60.222,
2011-11,61.565,
2011-12,62.450,
2012-01,62.091,
2012-02,61.359,
2012-03,61.055,
2012-04,62.769,
2012-05,63.895,
2012-06,62.854,
2012-07,63.985,
2012-08,63.609,
2012-09,62.828,
2012-10,59.349,
2012-11,57.373,
2012-12,56.376,
2013-01,56.143,
2013-02,55.853,
2013-03,56.162,
2013-04,56.297,
2013-05,56.166,
2013-06,54.908,
2013-07,51.781,
2013-08,51.839,
2013-09,49.736,
2013-10,49.045,
2013-11,48.772,
2013-12,47.087,
2014-01,47.843,
2014-02,47.785,
2014-03,47.992,
2014-04,48.359,
2014-05,48.464,
2014-06,48.591,
2014-07,50.949,
2014-08,51.139,
2014-09,51.760,
2014-10,52.367,
