"",BBK01.OUC247,BBK01.OUC247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:21,
1999-01,0.274,
1999-02,0.275,
1999-03,0.272,
1999-04,0.204,
1999-05,0.203,
1999-06,0.204,
1999-07,0.178,
1999-08,0.180,
1999-09,0.274,
1999-10,0.272,
1999-11,0.272,
1999-12,0.260,
2000-01,0.193,
2000-02,0.190,
2000-03,0.186,
2000-04,0.173,
2000-05,0.174,
2000-06,0.183,
2000-07,0.193,
2000-08,0.195,
2000-09,0.197,
2000-10,0.194,
2000-11,0.196,
2000-12,0.195,
2001-01,0.196,
2001-02,0.196,
2001-03,0.193,
2001-04,0.198,
2001-05,0.197,
2001-06,0.199,
2001-07,0.198,
2001-08,0.192,
2001-09,0.191,
2001-10,0.198,
2001-11,0.203,
2001-12,0.203,
2002-01,0.210,
2002-02,0.193,
2002-03,0.190,
2002-04,0.199,
2002-05,0.199,
2002-06,0.196,
2002-07,0.191,
2002-08,0.188,
2002-09,0.168,
2002-10,0.174,
2002-11,0.174,
2002-12,0.180,
2003-01,0.186,
2003-02,0.182,
2003-03,0.184,
2003-04,0.189,
2003-05,0.195,
2003-06,0.213,
2003-07,0.220,
2003-08,0.220,
2003-09,0.228,
2003-10,0.246,
2003-11,0.242,
2003-12,0.244,
2004-01,0.246,
2004-02,0.256,
2004-03,0.254,
2004-04,0.247,
2004-05,0.253,
2004-06,0.241,
2004-07,0.240,
2004-08,0.239,
2004-09,0.239,
2004-10,0.239,
2004-11,0.222,
2004-12,0.328,
2005-01,0.338,
2005-02,0.324,
2005-03,0.341,
2005-04,0.356,
2005-05,0.351,
2005-06,0.341,
2005-07,0.337,
2005-08,0.327,
2005-09,0.324,
2005-10,0.321,
2005-11,0.309,
2005-12,0.318,
2006-01,0.317,
2006-02,0.317,
2006-03,0.315,
2006-04,0.303,
2006-05,0.285,
2006-06,0.288,
2006-07,0.297,
2006-08,0.289,
2006-09,0.291,
2006-10,0.282,
2006-11,0.283,
2006-12,0.274,
2007-01,0.329,
2007-02,0.337,
2007-03,0.375,
2007-04,0.347,
2007-05,0.331,
2007-06,0.333,
2007-07,0.335,
2007-08,0.327,
2007-09,0.347,
2007-10,0.390,
2007-11,0.401,
2007-12,0.396,
2008-01,0.419,
2008-02,0.444,
2008-03,0.458,
2008-04,0.528,
2008-05,0.541,
2008-06,0.563,
2008-07,0.596,
2008-08,0.596,
2008-09,0.592,
2008-10,0.623,
2008-11,0.631,
2008-12,0.636,
2009-01,0.650,
2009-02,0.690,
2009-03,0.722,
2009-04,0.828,
2009-05,0.931,
2009-06,0.976,
2009-07,0.993,
2009-08,1.032,
2009-09,1.086,
2009-10,1.079,
2009-11,0.857,
2009-12,0.838,
2010-01,0.841,
2010-02,0.850,
2010-03,0.841,
2010-04,0.850,
2010-05,0.859,
2010-06,0.881,
2010-07,0.949,
2010-08,1.008,
2010-09,1.047,
2010-10,1.060,
2010-11,1.076,
2010-12,1.081,
2011-01,1.078,
2011-02,1.133,
2011-03,1.159,
2011-04,1.149,
2011-05,1.121,
2011-06,1.115,
2011-07,1.132,
2011-08,1.147,
2011-09,1.195,
2011-10,1.163,
2011-11,1.180,
2011-12,1.190,
2012-01,1.338,
2012-02,1.391,
2012-03,1.358,
2012-04,1.308,
2012-05,1.324,
2012-06,1.353,
2012-07,1.412,
2012-08,1.486,
2012-09,1.504,
2012-10,1.485,
2012-11,1.478,
2012-12,1.487,
2013-01,1.476,
2013-02,1.476,
2013-03,1.450,
2013-04,1.451,
2013-05,1.475,
2013-06,1.499,
2013-07,1.501,
2013-08,1.475,
2013-09,1.498,
2013-10,1.405,
2013-11,1.407,
2013-12,1.402,
2014-01,1.400,
2014-02,1.372,
2014-03,1.347,
2014-04,1.318,
2014-05,1.291,
2014-06,1.287,
2014-07,1.253,
2014-08,1.217,
2014-09,1.188,
2014-10,1.197,
2014-11,1.190,
2014-12,1.152,Provisional value
