"",BBK01.QX6988,BBK01.QX6988_FLAGS
"","Foreign branches: Claims on non-residents, total / Italy / US Dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:44:56,
1995-01,2.606,
1995-02,2.504,
1995-03,2.264,
1995-04,2.413,
1995-05,2.285,
1995-06,2.249,
1995-07,2.260,
1995-08,2.285,
1995-09,2.225,
1995-10,2.189,
1995-11,2.639,
1995-12,2.430,
1996-01,2.396,
1996-02,2.347,
1996-03,3.510,
1996-04,3.978,
1996-05,3.663,
1996-06,3.900,
1996-07,4.018,
1996-08,4.132,
1996-09,3.709,
1996-10,3.297,
1996-11,3.552,
1996-12,3.822,
1997-01,4.097,
1997-02,4.114,
1997-03,4.320,
1997-04,4.945,
1997-05,4.104,
1997-06,4.276,
1997-07,4.780,
1997-08,3.822,
1997-09,5.698,
1997-10,5.098,
1997-11,5.355,
1997-12,5.059,
1998-01,4.025,
1998-02,4.003,
1998-03,4.708,
1998-04,5.300,
1998-05,4.018,
1998-06,4.081,
1998-07,3.069,
1998-08,3.094,
1998-09,2.808,
1998-10,4.346,
1998-11,4.055,
1998-12,3.635,
1999-01,2.923,
1999-02,2.703,
1999-03,2.829,
1999-04,3.247,
1999-05,2.824,
1999-06,3.104,
1999-07,2.598,
1999-08,3.377,
1999-09,3.317,
1999-10,3.494,
1999-11,2.854,
1999-12,2.688,
2000-01,3.975,
2000-02,3.646,
2000-03,3.108,
2000-04,2.611,
2000-05,3.255,
2000-06,2.452,
2000-07,2.213,
2000-08,1.860,
2000-09,2.182,
2000-10,2.592,
2000-11,2.143,
2000-12,3.459,
2001-01,3.353,
2001-02,3.690,
2001-03,3.199,
2001-04,3.294,
2001-05,3.393,
2001-06,2.813,
2001-07,2.366,
2001-08,2.127,
2001-09,3.208,
2001-10,3.160,
2001-11,2.853,
2001-12,2.534,
2002-01,2.893,
2002-02,3.611,
2002-03,3.685,
2002-04,2.838,
2002-05,2.669,
2002-06,1.851,
2002-07,1.547,
2002-08,1.461,
2002-09,1.558,
2002-10,1.324,
2002-11,1.265,
2002-12,1.283,
2003-01,1.411,
2003-02,1.139,
2003-03,1.257,
2003-04,1.070,
2003-05,1.032,
2003-06,1.453,
2003-07,1.622,
2003-08,1.970,
2003-09,1.937,
2003-10,2.082,
2003-11,1.211,
2003-12,1.265,
2004-01,1.274,
2004-02,1.406,
2004-03,1.071,
2004-04,1.061,
2004-05,1.461,
2004-06,1.102,
2004-07,1.256,
2004-08,1.314,
2004-09,1.191,
2004-10,1.051,
2004-11,1.231,
2004-12,0.887,
2005-01,0.946,
2005-02,1.023,
2005-03,0.640,
2005-04,0.763,
2005-05,0.971,
2005-06,1.665,
2005-07,1.802,
2005-08,0.648,
2005-09,1.063,
2005-10,1.530,
2005-11,1.536,
2005-12,1.713,
2006-01,1.934,
2006-02,2.481,
2006-03,0.887,
2006-04,0.918,
2006-05,0.933,
2006-06,0.915,
2006-07,1.226,
2006-08,0.633,
2006-09,0.924,
2006-10,1.023,
2006-11,1.328,
2006-12,0.815,
2007-01,1.788,
2007-02,1.881,
2007-03,1.340,
2007-04,1.481,
2007-05,1.146,
2007-06,1.536,
2007-07,1.077,
2007-08,0.805,
2007-09,0.738,
2007-10,0.717,
2007-11,0.680,
2007-12,0.602,
2008-01,0.641,
2008-02,0.620,
2008-03,0.740,
2008-04,0.690,
2008-05,0.962,
2008-06,0.920,
2008-07,0.675,
2008-08,0.987,
2008-09,1.112,
2008-10,1.037,
2008-11,0.888,
2008-12,0.764,
2009-01,0.798,
2009-02,1.614,
2009-03,0.911,
2009-04,0.791,
2009-05,0.674,
2009-06,0.767,
2009-07,0.766,
2009-08,0.682,
2009-09,0.668,
2009-10,0.605,
2009-11,0.668,
2009-12,1.352,
2010-01,0.650,
2010-02,0.707,
2010-03,0.737,
2010-04,0.636,
2010-05,0.690,
2010-06,0.911,
2010-07,0.662,
2010-08,0.739,
2010-09,0.959,
2010-10,0.658,
2010-11,0.675,
2010-12,0.593,
2011-01,0.780,
2011-02,0.671,
2011-03,0.659,
2011-04,0.535,
2011-05,0.510,
2011-06,0.503,
2011-07,0.502,
2011-08,0.594,
2011-09,0.542,
2011-10,0.562,
2011-11,0.481,
2011-12,0.508,
2012-01,0.587,
2012-02,0.577,
2012-03,0.625,
2012-04,0.620,
2012-05,0.564,
2012-06,0.660,
2012-07,0.534,
2012-08,0.598,
2012-09,0.621,
2012-10,0.523,
2012-11,0.543,
2012-12,0.500,
2013-01,0.705,
2013-02,0.487,
2013-03,0.441,
2013-04,0.463,
2013-05,0.486,
2013-06,0.457,
2013-07,0.384,
2013-08,0.398,
2013-09,0.399,
2013-10,0.432,
2013-11,0.374,
2013-12,0.371,
2014-01,0.556,
2014-02,0.402,
2014-03,0.420,
2014-04,0.305,
2014-05,0.299,
2014-06,0.523,
2014-07,0.394,
2014-08,0.583,
2014-09,0.757,
2014-10,0.370,
2014-11,0.351,
