"",BBK01.QUY398,BBK01.QUY398_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Latvia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:02,
2002-03,0.168,
2002-04,0.165,
2002-05,0.164,
2002-06,0.154,
2002-07,0.153,
2002-08,0.166,
2002-09,0.155,
2002-10,0.152,
2002-11,0.151,
2002-12,0.159,
2003-01,0.162,
2003-02,0.161,
2003-03,0.157,
2003-04,0.160,
2003-05,0.155,
2003-06,0.158,
2003-07,0.167,
2003-08,0.189,
2003-09,0.172,
2003-10,0.172,
2003-11,0.173,
2003-12,0.168,
2004-01,0.168,
2004-02,0.161,
2004-03,0.170,
2004-04,0.329,
2004-05,0.264,
2004-06,0.265,
2004-07,0.264,
2004-08,0.260,
2004-09,0.270,
2004-10,0.283,
2004-11,0.297,
2004-12,0.286,
2005-01,0.290,
2005-02,0.294,
2005-03,0.287,
2005-04,0.293,
2005-05,0.292,
2005-06,0.297,
2005-07,0.302,
2005-08,0.307,
2005-09,0.338,
2005-10,0.326,
2005-11,0.355,
2005-12,0.303,
2006-01,0.312,
2006-02,0.303,
2006-03,0.300,
2006-04,0.299,
2006-05,0.280,
2006-06,0.281,
2006-07,0.281,
2006-08,0.280,
2006-09,0.280,
2006-10,0.283,
2006-11,0.284,
2006-12,0.284,
2007-01,0.280,
2007-02,0.306,
2007-03,0.317,
2007-04,0.320,
2007-05,0.324,
2007-06,0.320,
2007-07,0.322,
2007-08,0.343,
2007-09,0.354,
2007-10,0.346,
2007-11,0.355,
2007-12,0.359,
2008-01,0.355,
2008-02,0.351,
2008-03,0.520,
2008-04,0.512,
2008-05,0.483,
2008-06,0.493,
2008-07,0.502,
2008-08,0.496,
2008-09,0.492,
2008-10,0.489,
2008-11,0.442,
2008-12,0.442,
2009-01,0.431,
2009-02,0.423,
2009-03,0.418,
2009-04,0.416,
2009-05,0.410,
2009-06,0.408,
2009-07,0.407,
2009-08,0.414,
2009-09,0.414,
2009-10,0.409,
2009-11,0.407,
2009-12,0.404,
2010-01,0.395,
2010-02,0.389,
2010-03,0.391,
2010-04,0.387,
2010-05,0.366,
2010-06,0.370,
2010-07,0.366,
2010-08,0.366,
2010-09,0.366,
2010-10,0.365,
2010-11,0.361,
2010-12,0.270,
2011-01,0.270,
2011-02,0.267,
2011-03,0.263,
2011-04,0.260,
2011-05,0.260,
2011-06,0.263,
2011-07,0.266,
2011-08,0.263,
2011-09,0.265,
2011-10,0.260,
2011-11,0.256,
2011-12,0.253,
2012-01,0.256,
2012-02,0.262,
2012-03,0.264,
2012-04,0.273,
2012-05,0.267,
2012-06,0.241,
2012-07,0.243,
2012-08,0.240,
2012-09,0.220,
2012-10,0.214,
2012-11,0.214,
2012-12,0.220,
2013-01,0.193,
2013-02,0.182,
2013-03,0.186,
2013-04,0.186,
2013-05,0.162,
2013-06,0.154,
2013-07,0.154,
2013-08,0.144,
2013-09,0.149,
2013-10,0.139,
2013-11,0.128,
2013-12,0.134,
2014-01,0.181,
2014-02,0.208,
2014-03,0.215,
2014-04,0.131,
2014-05,0.130,
2014-06,0.143,
2014-07,0.154,
2014-08,0.140,
2014-09,0.161,
2014-10,0.172,
