"",BBK01.WU0121,BBK01.WU0121_FLAGS
"",Gross sales of domestic debt securities at nominal value / Maturities of more than four years / Debt securities issued by special purpose credit institutions,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:28,
1967-01,9,
1967-02,8,
1967-03,5,
1967-04,2,
1967-05,37,
1967-06,16,
1967-07,12,
1967-08,25,
1967-09,8,
1967-10,132,
1967-11,65,
1967-12,64,
1968-01,20,
1968-02,20,
1968-03,4,
1968-04,13,
1968-05,30,
1968-06,72,
1968-07,31,
1968-08,19,
1968-09,1,
1968-10,84,
1968-11,19,
1968-12,35,
1969-01,10,
1969-02,98,
1969-03,21,
1969-04,11,
1969-05,48,
1969-06,51,
1969-07,3,
1969-08,112,
1969-09,59,
1969-10,56,
1969-11,8,
1969-12,1,
1970-01,5,
1970-02,120,
1970-03,71,
1970-04,70,
1970-05,58,
1970-06,25,
1970-07,56,
1970-08,3,
1970-09,41,
1970-10,154,
1970-11,44,
1970-12,104,
1971-01,21,
1971-02,21,
1971-03,34,
1971-04,32,
1971-05,43,
1971-06,33,
1971-07,143,
1971-08,63,
1971-09,21,
1971-10,29,
1971-11,129,
1971-12,30,
1972-01,35,
1972-02,44,
1972-03,205,
1972-04,54,
1972-05,157,
1972-06,126,
1972-07,67,
1972-08,132,
1972-09,46,
1972-10,56,
1972-11,66,
1972-12,133,
1973-01,81,
1973-02,261,
1973-03,39,
1973-04,94,
1973-05,45,
1973-06,87,
1973-07,49,
1973-08,56,
1973-09,24,
1973-10,210,
1973-11,17,
1973-12,73,
1974-01,80,
1974-02,27,
1974-03,92,
1974-04,39,
1974-05,97,
1974-06,51,
1974-07,28,
1974-08,164,
1974-09,7,
1974-10,49,
1974-11,61,
1974-12,7,
1975-01,104,
1975-02,256,
1975-03,186,
1975-04,77,
1975-05,164,
1975-06,64,
1975-07,115,
1975-08,66,
1975-09,79,
1975-10,50,
1975-11,55,
1975-12,71,
1976-01,83,
1976-02,287,
1976-03,162,
1976-04,182,
1976-05,88,
1976-06,127,
1976-07,149,
1976-08,86,
1976-09,117,
1976-10,153,
1976-11,50,
1976-12,46,
1977-01,115,
1977-02,83,
1977-03,167,
1977-04,33,
1977-05,69,
1977-06,159,
1977-07,303,
1977-08,126,
1977-09,41,
1977-10,86,
1977-11,206,
1977-12,109,
1978-01,194,
1978-02,197,
1978-03,360,
1978-04,73,
1978-05,178,
1978-06,246,
1978-07,186,
1978-08,129,
1978-09,125,
1978-10,56,
1978-11,168,
1978-12,282,
1979-01,68,
1979-02,78,
1979-03,349,
1979-04,331,
1979-05,95,
1979-06,126,
1979-07,87,
1979-08,20,
1979-09,53,
1979-10,117,
1979-11,121,
1979-12,175,
1980-01,28,
1980-02,76,
1980-03,257,
1980-04,429,
1980-05,185,
1980-06,94,
1980-07,133,
1980-08,48,
1980-09,107,
1980-10,177,
1980-11,207,
1980-12,161,
1981-01,146,
1981-02,180,
1981-03,356,
1981-04,297,
1981-05,193,
1981-06,123,
1981-07,224,
1981-08,125,
1981-09,161,
1981-10,235,
1981-11,155,
1981-12,164,
1982-01,142,
1982-02,229,
1982-03,236,
1982-04,275,
1982-05,253,
1982-06,169,
1982-07,271,
1982-08,221,
1982-09,193,
1982-10,572,
1982-11,313,
1982-12,208,
1983-01,252,
1983-02,170,
1983-03,665,
1983-04,971,
1983-05,1575,
1983-06,635,
1983-07,151,
1983-08,209,
1983-09,308,
1983-10,223,
1983-11,216,
1983-12,455,
1984-01,287,
1984-02,242,
1984-03,378,
1984-04,513,
1984-05,189,
1984-06,257,
1984-07,207,
1984-08,385,
1984-09,347,
1984-10,443,
1984-11,500,
1984-12,611,
1985-01,186,
1985-02,251,
1985-03,694,
1985-04,373,
1985-05,456,
1985-06,343,
1985-07,677,
1985-08,718,
1985-09,699,
1985-10,616,
1985-11,732,
1985-12,386,
1986-01,862,
1986-02,588,
1986-03,431,
1986-04,1075,
1986-05,398,
1986-06,592,
1986-07,687,
1986-08,334,
1986-09,693,
1986-10,440,
1986-11,576,
1986-12,973,
1987-01,1333,
1987-02,537,
1987-03,376,
1987-04,734,
1987-05,830,
1987-06,457,
1987-07,300,
1987-08,267,
1987-09,333,
1987-10,169,
1987-11,297,
1987-12,718,
1988-01,323,
1988-02,490,
1988-03,777,
1988-04,208,
1988-05,281,
1988-06,194,
1988-07,184,
1988-08,310,
1988-09,296,
1988-10,370,
1988-11,268,
1988-12,769,
1989-01,501,
1989-02,303,
1989-03,924,
1989-04,169,
1989-05,208,
1989-06,957,
1989-07,493,
1989-08,602,
1989-09,931,
1989-10,2020,
1989-11,1124,
1989-12,2082,
1990-01,1020,
1990-02,1420,
1990-03,1334,
1990-04,897,
1990-05,804,
1990-06,427,
1990-07,1218,
1990-08,974,
1990-09,3267,
1990-10,926,
1990-11,705,
1990-12,693,
1991-01,1684,
1991-02,1123,
1991-03,2285,
1991-04,3754,
1991-05,2488,
1991-06,1070,
1991-07,1792,
1991-08,2156,
1991-09,1003,
1991-10,5071,
1991-11,3974,
1991-12,1660,
1992-01,1742,
1992-02,1733,
1992-03,1669,
1992-04,3252,
1992-05,1597,
1992-06,2053,
1992-07,2283,
1992-08,2076,
1992-09,1785,
1992-10,992,
1992-11,627,
1992-12,778,
1993-01,1616,
1993-02,1064,
1993-03,1385,
1993-04,645,
1993-05,938,
1993-06,1324,
1993-07,1145,
1993-08,1224,
1993-09,1205,
1993-10,1052,
1993-11,867,
1993-12,1050,
1994-01,851,
1994-02,1303,
1994-03,1213,
1994-04,1124,
1994-05,1696,
1994-06,1626,
1994-07,1259,
1994-08,1262,
1994-09,1275,
1994-10,931,
1994-11,1199,
1994-12,1171,
1995-01,651,
1995-02,1167,
1995-03,1511,
1995-04,925,
1995-05,1389,
1995-06,998,
1995-07,1585,
1995-08,621,
1995-09,1091,
1995-10,1597,
1995-11,2045,
1995-12,1100,
1996-01,1162,
1996-02,3085,
1996-03,1304,
1996-04,2122,
1996-05,2102,
1996-06,1373,
1996-07,949,
1996-08,710,
1996-09,1366,
1996-10,1677,
1996-11,1594,
1996-12,718,
1997-01,814,
1997-02,3150,
1997-03,3559,
1997-04,750,
1997-05,1527,
1997-06,1005,
1997-07,2302,
1997-08,2454,
1997-09,2484,
1997-10,1278,
1997-11,659,
1997-12,1009,
1998-01,2409,
1998-02,2456,
1998-03,1456,
1998-04,3854,
1998-05,2082,
1998-06,1427,
1998-07,3654,
1998-08,2096,
1998-09,4221,
1998-10,1517,
1998-11,684,
1998-12,1952,
1999-01,3242,
1999-02,3024,
1999-03,1872,
1999-04,7753,
1999-05,2111,
1999-06,4482,
1999-07,1506,
1999-08,2600,
1999-09,5148,
1999-10,1574,
1999-11,1244,
1999-12,3222,
2000-01,2322,
2000-02,1218,
2000-03,2838,
2000-04,3433,
2000-05,2312,
2000-06,3090,
2000-07,1047,
2000-08,497,
2000-09,3555,
2000-10,2290,
2000-11,391,
2000-12,2760,
2001-01,3522,
2001-02,890,
2001-03,6342,
2001-04,1931,
2001-05,536,
2001-06,1691,
2001-07,6277,
2001-08,1120,
2001-09,480,
2001-10,2224,
2001-11,15766,
2001-12,1498,
2002-01,2118,
2002-02,436,
2002-03,7741,
2002-04,1520,
2002-05,752,
2002-06,5551,
2002-07,3490,
2002-08,1468,
2002-09,2610,
2002-10,3218,
2002-11,3539,
2002-12,2352,
2003-01,6007,
2003-02,7842,
2003-03,2119,
2003-04,2342,
2003-05,3104,
2003-06,2835,
2003-07,9622,
2003-08,6108,
2003-09,3387,
2003-10,1758,
2003-11,3019,
2003-12,1375,
2004-01,3823,
2004-02,7072,
2004-03,5132,
2004-04,6604,
2004-05,2931,
2004-06,3566,
2004-07,2377,
2004-08,3024,
2004-09,6070,
2004-10,5903,
2004-11,5941,
2004-12,1632,
2005-01,8607,
2005-02,5170,
2005-03,5619,
2005-04,4126,
2005-05,2609,
2005-06,6736,
2005-07,4779,
2005-08,3550,
2005-09,1847,
2005-10,2780,
2005-11,2644,
2005-12,1375,
2006-01,10698,
2006-02,4381,
2006-03,6331,
2006-04,2869,
2006-05,3950,
2006-06,3423,
2006-07,1986,
2006-08,2093,
2006-09,4408,
2006-10,1566,
2006-11,3501,
2006-12,1794,
2007-01,12179,
2007-02,3444,
2007-03,5246,
2007-04,3392,
2007-05,3251,
2007-06,3276,
2007-07,7218,
2007-08,2268,
2007-09,1931,
