"",BBK01.QUK825,BBK01.QUK825_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / All countires / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:48,
2002-03,987.019,
2002-04,1003.980,
2002-05,1006.835,
2002-06,927.733,
2002-07,939.786,
2002-08,961.976,
2002-09,962.733,
2002-10,957.218,
2002-11,966.074,
2002-12,865.133,
2003-01,872.406,
2003-02,898.856,
2003-03,894.815,
2003-04,934.903,
2003-05,925.701,
2003-06,919.972,
2003-07,877.420,
2003-08,892.317,
2003-09,868.634,
2003-10,855.141,
2003-11,858.484,
2003-12,818.263,
2004-01,848.434,
2004-02,865.568,
2004-03,904.709,
2004-04,916.673,
2004-05,900.671,
2004-06,886.461,
2004-07,904.171,
2004-08,903.434,
2004-09,902.482,
2004-10,908.512,
2004-11,922.920,
2004-12,883.101,
2005-01,923.270,
2005-02,931.562,
2005-03,913.251,
2005-04,965.622,
2005-05,985.911,
2005-06,973.792,
2005-07,980.826,
2005-08,1001.202,
2005-09,1016.448,
2005-10,1037.048,
2005-11,1045.512,
2005-12,901.151,
2006-01,953.325,
2006-02,974.233,
2006-03,995.262,
2006-04,1032.825,
2006-05,1027.406,
2006-06,1018.081,
2006-07,1006.039,
2006-08,1014.446,
2006-09,1052.466,
2006-10,1046.219,
2006-11,1053.903,
2006-12,1019.663,
2007-01,1106.547,
2007-02,1142.376,
2007-03,1171.544,
2007-04,1172.290,
2007-05,1198.228,
2007-06,1211.044,
2007-07,1241.789,
2007-08,1203.263,
2007-09,1211.185,
2007-10,1202.942,
2007-11,1235.230,
2007-12,1238.042,
2008-01,1273.191,
2008-02,1239.858,
2008-03,1229.468,
2008-04,1231.177,
2008-05,1241.127,
2008-06,1176.165,
2008-07,1186.187,
2008-08,1227.341,
2008-09,1295.239,
2008-10,1312.152,
2008-11,1273.538,
2008-12,1112.648,
2009-01,1175.054,
2009-02,1142.609,
2009-03,1087.795,
2009-04,1117.918,
2009-05,1080.304,
2009-06,1066.870,
2009-07,1048.532,
2009-08,1028.199,
2009-09,1026.950,
2009-10,1019.757,
2009-11,1005.448,
2009-12,966.360,
2010-01,990.666,
2010-02,994.518,
2010-03,1004.248,
2010-04,1099.764,
2010-05,1101.356,
2010-06,1070.214,
2010-07,1025.396,
2010-08,1037.717,
2010-09,1007.104,
2010-10,983.955,
2010-11,1009.525,
2010-12,960.030,
2011-01,968.299,
2011-02,965.812,
2011-03,934.969,
2011-04,941.549,
2011-05,959.101,
2011-06,925.108,
2011-07,943.229,
2011-08,946.496,
2011-09,970.782,
2011-10,961.840,
2011-11,961.472,
2011-12,917.772,
2012-01,949.066,
2012-02,931.331,
2012-03,931.264,
2012-04,939.239,
2012-05,975.392,
2012-06,920.424,
2012-07,942.244,
2012-08,920.149,
2012-09,932.769,
2012-10,891.440,
2012-11,896.114,
2012-12,846.871,
2013-01,849.722,
2013-02,872.077,
2013-03,885.200,
2013-04,885.798,
2013-05,890.294,
2013-06,858.727,
2013-07,835.093,
2013-08,825.018,
2013-09,844.880,
2013-10,836.221,
2013-11,828.410,
2013-12,803.774,
2014-01,835.937,
2014-02,840.195,
2014-03,849.458,
2014-04,858.995,
2014-05,852.919,
2014-06,872.345,
2014-07,889.088,
2014-08,853.807,
2014-09,898.098,
2014-10,893.352,
