"",BBK01.WX0083,BBK01.WX0083_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 11.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:26,
2002-01,5.288,
2002-02,5.334,
2002-03,5.622,
2002-04,5.508,
2002-05,5.535,
2002-06,5.340,
2002-07,5.165,
2002-08,4.964,
2002-09,4.729,
2002-10,4.909,
2002-11,4.887,
2002-12,4.611,
2003-01,4.480,
2003-02,4.339,
2003-03,4.458,
2003-04,4.469,
2003-05,4.092,
2003-06,4.180,
2003-07,4.554,
2003-08,4.501,
2003-09,4.373,
2003-10,4.627,
2003-11,4.758,
2003-12,4.616,
2004-01,4.602,
2004-02,4.424,
2004-03,4.315,
2004-04,4.540,
2004-05,4.714,
2004-06,4.633,
2004-07,4.530,
2004-08,4.335,
2004-09,4.292,
2004-10,4.173,
2004-11,4.025,
2004-12,3.904,
2005-01,3.752,
2005-02,3.950,
2005-03,3.856,
2005-04,3.689,
2005-05,3.526,
2005-06,3.345,
2005-07,3.482,
2005-08,3.324,
2005-09,3.372,
2005-10,3.609,
2005-11,3.645,
2005-12,3.507,
2006-01,3.717,
2006-02,3.727,
2006-03,4.051,
2006-04,4.234,
2006-05,4.275,
2006-06,4.358,
2006-07,4.235,
2006-08,4.057,
2006-09,4.001,
2006-10,3.980,
2006-11,3.935,
2006-12,4.210,
2007-01,4.356,
2007-02,4.213,
2007-03,4.333,
2007-04,4.422,
2007-05,4.693,
2007-06,4.892,
2007-07,4.745,
2007-08,4.684,
2007-09,4.757,
2007-10,4.700,
2007-11,4.679,
2007-12,4.775,
2008-01,4.470,
2008-02,4.426,
2008-03,4.494,
2008-04,4.667,
2008-05,4.881,
2008-06,5.043,
2008-07,4.860,
2008-08,4.682,
2008-09,4.691,
2008-10,4.606,
2008-11,4.077,
2008-12,3.843,
2009-01,3.905,
2009-02,3.636,
2009-03,3.559,
2009-04,3.611,
2009-05,3.912,
2009-06,3.811,
2009-07,3.717,
2009-08,3.633,
2009-09,3.651,
2009-10,3.688,
2009-11,3.631,
2009-12,3.800,
2010-01,3.612,
2010-02,3.539,
2010-03,3.495,
2010-04,3.384,
2010-05,3.120,
2010-06,3.077,
2010-07,3.142,
2010-08,2.450,
2010-09,2.709,
2010-10,2.945,
2010-11,3.225,
2010-12,3.511,
2011-01,3.617,
2011-02,3.591,
2011-03,3.797,
2011-04,3.691,
2011-05,3.515,
2011-06,3.594,
2011-07,3.320,
2011-08,3.040,
2011-09,2.652,
2011-10,2.712,
2011-11,2.871,
2011-12,2.513,
2012-01,2.384,
2012-02,2.391,
2012-03,2.433,
2012-04,2.333,
2012-05,1.774,
2012-06,2.108,
2012-07,1.917,
2012-08,1.855,
2012-09,1.908,
2012-10,1.927,
2012-11,1.830,
2012-12,1.717,
2013-01,2.055,
2013-02,1.902,
2013-03,1.827,
2013-04,1.620,
2013-05,1.915,
2013-06,2.179,
2013-07,2.124,
2013-08,2.366,
2013-09,2.233,
2013-10,2.147,
2013-11,2.169,
2013-12,2.352,
2014-01,2.059,
2014-02,2.040,
2014-03,1.954,
2014-04,1.871,
2014-05,1.728,
2014-06,1.605,
2014-07,1.526,
2014-08,1.210,
2014-09,1.286,
2014-10,1.199,
2014-11,1.020,
2014-12,0.913,
2015-01,0.737,
