"",BBK01.OUM013,BBK01.OUM013_FLAGS
"",Lending to foreign banks (MFIs) / total / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:37,
1958-12,-,Nothing exists
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,-,Nothing exists
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,-,Nothing exists
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,-,Nothing exists
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,-,Nothing exists
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.001,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.001,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.001,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.002,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.003,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.002,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.002,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.002,
1965-01,0.002,
1965-02,0.002,
1965-03,0.002,
1965-04,0.002,
1965-05,0.002,
1965-06,0.002,
1965-07,0.002,
1965-08,0.002,
1965-09,0.002,
1965-10,0.002,
1965-11,0.002,
1965-12,0.002,
1966-01,0.002,
1966-02,0.002,
1966-03,0.002,
1966-04,0.002,
1966-05,0.002,
1966-06,0.002,
1966-07,0.001,
1966-08,0.001,
1966-09,0.001,
1966-10,0.002,
1966-11,0.002,
1966-12,0.002,
1967-01,0.002,
1967-02,0.002,
1967-03,0.002,
1967-04,0.002,
1967-05,0.002,
1967-06,0.002,
1967-07,0.002,
1967-08,0.002,
1967-09,0.002,
1967-10,0.002,
1967-11,0.002,
1967-12,0.004,
1968-01,0.004,
1968-02,0.004,
1968-03,0.003,
1968-04,0.005,
1968-05,0.005,
1968-06,0.004,
1968-07,0.019,
1968-08,0.023,
1968-09,0.023,
1968-10,0.033,
1968-11,0.032,
1968-12,0.049,
1969-01,0.050,
1969-02,0.052,
1969-03,0.062,
1969-04,0.066,
1969-05,0.072,
1969-06,0.100,
1969-07,0.099,
1969-08,0.099,
1969-09,0.100,
1969-10,0.099,
1969-11,0.102,
1969-12,0.102,
1970-01,0.107,
1970-02,0.105,
1970-03,0.102,
1970-04,0.100,
1970-05,0.100,
1970-06,0.100,
1970-07,0.103,
1970-08,0.114,
1970-09,0.111,
1970-10,0.112,
1970-11,0.109,
1970-12,0.124,
1971-01,0.124,
1971-02,0.121,
1971-03,0.122,
1971-04,0.121,
1971-05,0.121,
1971-06,0.120,
1971-07,0.120,
1971-08,0.125,
1971-09,0.125,
1971-10,0.125,
1971-11,0.125,
1971-12,0.120,
1972-01,0.120,
1972-02,0.120,
1972-03,0.120,
1972-04,0.120,
1972-05,0.120,
1972-06,0.120,
1972-07,0.119,
1972-08,0.119,
1972-09,0.118,
1972-10,0.118,
1972-11,0.118,
1972-12,0.118,
1973-01,0.117,
1973-02,0.117,
1973-03,0.115,
1973-04,0.109,
1973-05,0.109,
1973-06,0.101,
1973-07,0.083,
1973-08,0.083,
1973-09,0.076,
1973-10,0.076,
1973-11,0.075,
1973-12,0.075,
1974-01,0.076,
1974-02,0.076,
1974-03,0.075,
1974-04,0.076,
1974-05,0.076,
1974-06,0.076,
1974-07,0.075,
1974-08,0.075,
1974-09,0.077,
1974-10,0.078,
1974-11,0.080,
1974-12,0.077,
1975-01,0.130,
1975-02,0.253,
1975-03,0.293,
1975-04,0.252,
1975-05,0.259,
1975-06,0.287,
1975-07,0.292,
1975-08,0.295,
1975-09,0.295,
1975-10,0.294,
1975-11,0.292,
1975-12,0.343,
1976-01,0.345,
1976-02,0.350,
1976-03,0.349,
1976-04,0.400,
1976-05,0.400,
1976-06,0.397,
1976-07,0.395,
1976-08,0.396,
1976-09,0.395,
1976-10,0.404,
1976-11,0.408,
1976-12,0.410,
1977-01,0.408,
1977-02,0.431,
1977-03,0.444,
1977-04,0.459,
1977-05,0.502,
1977-06,0.603,
1977-07,0.603,
1977-08,0.623,
1977-09,0.600,
1977-10,0.600,
1977-11,0.605,
1977-12,0.629,
1978-01,0.632,
1978-02,0.701,
1978-03,0.742,
1978-04,0.708,
1978-05,0.706,
1978-06,0.705,
1978-07,0.712,
1978-08,0.717,
1978-09,0.722,
1978-10,0.728,
1978-11,0.743,
1978-12,0.750,
1979-01,0.723,
1979-02,0.748,
1979-03,0.811,
1979-04,0.807,
1979-05,0.803,
1979-06,0.827,
1979-07,0.845,
1979-08,0.846,
1979-09,0.873,
1979-10,0.875,
1979-11,0.922,
1979-12,0.893,
1980-01,0.955,
1980-02,0.946,
1980-03,1.030,
1980-04,1.128,
1980-05,1.145,
1980-06,1.217,
1980-07,1.249,
1980-08,1.294,
1980-09,1.352,
1980-10,1.402,
1980-11,1.574,
1980-12,1.454,
1981-01,1.453,
1981-02,1.546,
1981-03,1.510,
1981-04,1.354,
1981-05,1.457,
1981-06,1.485,
1981-07,1.502,
1981-08,1.580,
1981-09,1.731,
1981-10,1.778,
1981-11,1.729,
1981-12,1.753,
1982-01,1.792,
1982-02,1.820,
1982-03,2.022,
1982-04,1.950,
1982-05,2.065,
1982-06,2.119,
1982-07,2.072,
1982-08,2.078,
1982-09,2.065,
1982-10,2.027,
1982-11,2.126,
1982-12,2.218,
1983-01,2.153,
1983-02,2.123,
1983-03,2.174,
1983-04,2.036,
1983-05,2.007,
1983-06,1.989,
1983-07,2.054,
1983-08,2.032,
1983-09,2.123,
1983-10,2.137,
1983-11,2.203,
1983-12,2.313,
1984-01,2.184,
1984-02,2.136,
1984-03,2.149,
1984-04,2.105,
1984-05,2.093,
1984-06,2.090,
1984-07,2.097,
1984-08,2.096,
1984-09,2.145,
1984-10,2.122,
1984-11,2.140,
1984-12,2.263,
1985-01,2.243,
1985-02,2.255,
1985-03,2.280,
1985-04,2.293,
1985-05,2.286,
1985-06,2.300,
1985-07,2.299,
1985-08,2.491,
1985-09,2.499,
1985-10,2.479,
1985-11,2.504,
1985-12,2.515,
1986-01,2.584,
1986-02,2.618,
1986-03,2.341,
1986-04,2.730,
1986-05,2.791,
1986-06,2.707,
1986-07,2.844,
1986-08,2.778,
1986-09,2.754,
1986-10,2.773,
1986-11,2.845,
1986-12,3.260,
1987-01,3.233,
1987-02,3.252,
1987-03,3.197,
1987-04,2.915,
1987-05,2.921,
1987-06,2.816,
1987-07,2.931,
1987-08,3.080,
1987-09,3.120,
1987-10,3.140,
1987-11,3.128,
1987-12,3.107,
1988-01,2.829,
1988-02,2.958,
1988-03,2.698,
1988-04,2.686,
1988-05,2.701,
1988-06,2.751,
1988-07,2.817,
1988-08,2.812,
1988-09,2.756,
1988-10,2.512,
1988-11,2.676,
1988-12,2.710,
1989-01,2.604,
1989-02,2.555,
1989-03,2.571,
1989-04,2.448,
1989-05,2.610,
1989-06,2.411,
1989-07,2.441,
1989-08,2.485,
1989-09,2.549,
1989-10,2.515,
1989-11,2.729,
1989-12,3.164,
1990-01,3.591,
1990-02,3.985,
1990-03,4.354,
1990-04,4.396,
1990-05,4.359,
1990-06,4.342,
1990-07,4.445,
1990-08,4.439,
1990-09,4.729,
1990-10,4.576,
1990-11,4.872,
1990-12,5.016,
1991-01,5.124,
1991-02,5.109,
1991-03,5.218,
1991-04,5.362,
1991-05,5.129,
1991-06,5.131,
1991-07,5.414,
1991-08,5.546,
1991-09,5.681,
1991-10,5.724,
1991-11,5.482,
1991-12,5.639,
1992-01,5.048,
1992-02,4.962,
1992-03,5.037,
1992-04,4.597,
1992-05,4.594,
1992-06,4.520,
1992-07,4.334,
1992-08,4.381,
1992-09,4.185,
1992-10,4.089,
1992-11,4.308,
1992-12,4.272,
1993-01,4.087,
1993-02,4.198,
1993-03,4.604,
1993-04,4.678,
1993-05,4.924,
1993-06,5.403,
1993-07,4.812,
1993-08,4.316,
1993-09,4.746,
1993-10,4.527,
1993-11,4.783,
1993-12,5.113,
1994-01,5.043,
1994-02,5.196,
1994-03,4.714,
1994-04,4.959,
1994-05,4.818,
1994-06,4.881,
1994-07,4.604,
1994-08,4.450,
1994-09,4.690,
1994-10,4.559,
1994-11,5.004,
1994-12,5.071,
1995-01,4.560,
1995-02,4.280,
1995-03,4.067,
1995-04,4.011,
1995-05,4.110,
1995-06,4.163,
1995-07,4.027,
1995-08,4.397,
1995-09,4.595,
1995-10,4.293,
1995-11,4.247,
1995-12,4.026,
1996-01,4.193,
1996-02,4.023,
1996-03,3.862,
1996-04,3.861,
1996-05,4.600,
1996-06,4.515,
1996-07,4.743,
1996-08,4.739,
1996-09,4.383,
1996-10,4.283,
1996-11,4.352,
1996-12,4.624,
1997-01,4.126,
1997-02,4.680,
1997-03,4.964,
1997-04,4.699,
1997-05,4.714,
1997-06,5.525,
1997-07,5.472,
1997-08,5.330,
1997-09,5.201,
1997-10,4.919,
1997-11,5.744,
1997-12,7.119,
1998-01,6.710,
1998-02,6.885,
1998-03,6.105,
1998-04,7.735,
1998-05,7.956,
1998-06,7.666,
1998-07,9.118,
1998-08,9.254,
1998-09,10.148,
1998-10,11.567,
1998-11,11.485,
1998-12,10.477,
1999-01,6.077,
1999-02,7.265,
1999-03,8.185,
1999-04,7.964,
1999-05,8.001,
1999-06,8.848,
1999-07,8.265,
1999-08,8.325,
1999-09,9.312,
1999-10,9.213,
1999-11,8.856,
1999-12,10.802,
2000-01,11.719,
2000-02,12.500,
2000-03,14.329,
2000-04,17.046,
2000-05,17.432,
