"",BBK01.QX7491,BBK01.QX7491_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Portugal / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:16:11,
1995-01,0.229,
1995-02,0.222,
1995-03,0.137,
1995-04,0.134,
1995-05,0.123,
1995-06,.,No value available
1995-07,0.109,
1995-08,0.109,
1995-09,0.095,
1995-10,0.088,
1995-11,0.077,
1995-12,0.177,
1996-01,0.093,
1996-02,0.089,
1996-03,0.098,
1996-04,0.119,
1996-05,0.112,
1996-06,0.117,
1996-07,0.118,
1996-08,0.156,
1996-09,0.157,
1996-10,0.197,
1996-11,0.177,
1996-12,0.175,
1997-01,0.195,
1997-02,0.306,
1997-03,0.071,
1997-04,0.093,
1997-05,0.083,
1997-06,0.112,
1997-07,0.216,
1997-08,0.192,
1997-09,0.179,
1997-10,0.222,
1997-11,0.250,
1997-12,0.229,
1998-01,0.137,
1998-02,0.144,
1998-03,0.129,
1998-04,0.134,
1998-05,0.141,
1998-06,0.110,
1998-07,0.105,
1998-08,0.128,
1998-09,0.141,
1998-10,0.175,
1998-11,0.173,
1998-12,0.184,
1999-01,0.151,
1999-02,0.143,
1999-03,0.156,
1999-04,0.134,
1999-05,0.127,
1999-06,0.187,
1999-07,0.199,
1999-08,0.199,
1999-09,0.198,
1999-10,0.219,
1999-11,0.201,
1999-12,0.215,
2000-01,0.236,
2000-02,0.231,
2000-03,0.196,
2000-04,0.198,
2000-05,0.231,
2000-06,0.359,
2000-07,0.349,
2000-08,0.367,
2000-09,0.381,
2000-10,0.530,
2000-11,0.412,
2000-12,0.605,
2001-01,0.307,
2001-02,0.430,
2001-03,0.361,
2001-04,0.360,
2001-05,0.363,
2001-06,0.379,
2001-07,0.488,
2001-08,0.394,
2001-09,0.431,
2001-10,0.431,
2001-11,0.389,
2001-12,0.405,
2002-01,0.363,
2002-02,0.332,
2002-03,0.364,
2002-04,0.304,
2002-05,0.290,
2002-06,0.256,
2002-07,0.245,
2002-08,0.214,
2002-09,0.181,
2002-10,0.193,
2002-11,0.212,
2002-12,0.157,
2003-01,0.176,
2003-02,0.137,
2003-03,0.141,
2003-04,0.135,
2003-05,0.164,
2003-06,0.168,
2003-07,0.108,
2003-08,0.121,
2003-09,0.088,
2003-10,0.109,
2003-11,0.106,
2003-12,0.078,
2004-01,0.104,
2004-02,0.103,
2004-03,0.104,
2004-04,0.115,
2004-05,0.088,
2004-06,0.120,
2004-07,0.109,
2004-08,0.106,
2004-09,0.118,
2004-10,0.100,
2004-11,0.114,
2004-12,0.119,
2005-01,0.086,
2005-02,0.142,
2005-03,0.129,
2005-04,0.174,
2005-05,0.201,
2005-06,0.221,
2005-07,0.221,
2005-08,0.170,
2005-09,0.144,
2005-10,0.164,
2005-11,0.119,
2005-12,0.145,
2006-01,0.088,
2006-02,0.087,
2006-03,0.062,
2006-04,0.059,
2006-05,0.058,
2006-06,0.057,
2006-07,0.058,
2006-08,0.011,
2006-09,0.027,
2006-10,0.052,
2006-11,0.051,
2006-12,0.096,
2007-01,0.093,
2007-02,0.088,
2007-03,0.089,
2007-04,0.078,
2007-05,0.079,
2007-06,0.064,
2007-07,0.153,
2007-08,0.138,
2007-09,0.133,
2007-10,0.124,
2007-11,0.050,
2007-12,0.023,
2008-01,0.148,
2008-02,0.144,
2008-03,0.146,
2008-04,0.025,
2008-05,0.024,
2008-06,0.025,
2008-07,0.025,
2008-08,0.033,
2008-09,0.043,
2008-10,0.047,
2008-11,0.046,
2008-12,0.077,
2009-01,0.083,
2009-02,0.088,
2009-03,0.077,
2009-04,0.068,
2009-05,0.094,
2009-06,0.079,
2009-07,0.071,
2009-08,0.076,
2009-09,0.043,
2009-10,0.039,
2009-11,0.045,
2009-12,0.055,
2010-01,0.057,
2010-02,0.062,
2010-03,0.067,
2010-04,0.060,
2010-05,0.061,
2010-06,0.062,
2010-07,0.060,
2010-08,0.062,
2010-09,0.055,
2010-10,0.058,
2010-11,0.066,
2010-12,0.055,
2011-01,0.065,
2011-02,0.076,
2011-03,0.040,
2011-04,0.040,
2011-05,0.033,
2011-06,0.038,
2011-07,0.038,
2011-08,0.039,
2011-09,0.032,
2011-10,0.030,
2011-11,0.046,
2011-12,0.022,
2012-01,.,No value available
2012-02,.,No value available
2012-03,.,No value available
2012-04,.,No value available
2012-05,.,No value available
2012-06,.,No value available
2012-07,.,No value available
2012-08,.,No value available
2012-09,.,No value available
2012-10,0.014,
2012-11,0.005,
2012-12,0.008,
2013-01,.,No value available
2013-02,.,No value available
2013-03,.,No value available
2013-04,0.011,
2013-05,.,No value available
2013-06,.,No value available
2013-07,.,No value available
2013-08,0.016,
2013-09,.,No value available
2013-10,.,No value available
2013-11,.,No value available
2013-12,.,No value available
2014-01,.,No value available
2014-02,.,No value available
2014-03,0.004,
2014-04,.,No value available
2014-05,0.003,
2014-06,0.003,
2014-07,0.003,
2014-08,0.003,
2014-09,0.000,
2014-10,0.000,
2014-11,.,No value available
