"",BBK01.OUE246,BBK01.OUE246_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for more than 2 years / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:05,
1999-01,0.002,
1999-02,0.002,
1999-03,0.002,
1999-04,0.002,
1999-05,0.002,
1999-06,0.001,
1999-07,0.001,
1999-08,0.001,
1999-09,-,Nothing exists
1999-10,0.001,
1999-11,0.001,
1999-12,0.002,
2000-01,0.001,
2000-02,0.002,
2000-03,0.001,
2000-04,0.002,
2000-05,0.003,
2000-06,0.005,
2000-07,0.005,
2000-08,0.006,
2000-09,0.007,
2000-10,0.007,
2000-11,0.009,
2000-12,0.012,
2001-01,0.003,
2001-02,0.004,
2001-03,0.005,
2001-04,0.005,
2001-05,0.006,
2001-06,0.006,
2001-07,0.006,
2001-08,0.007,
2001-09,0.007,
2001-10,0.009,
2001-11,0.009,
2001-12,0.010,
2002-01,0.010,
2002-02,0.010,
2002-03,0.010,
2002-04,0.011,
2002-05,0.013,
2002-06,0.013,
2002-07,0.014,
2002-08,0.014,
2002-09,0.015,
2002-10,0.017,
2002-11,0.018,
2002-12,0.019,
2003-01,0.021,
2003-02,0.022,
2003-03,0.024,
2003-04,0.026,
2003-05,0.028,
2003-06,0.029,
2003-07,0.031,
2003-08,0.031,
2003-09,0.032,
2003-10,0.035,
2003-11,0.035,
2003-12,0.035,
2004-01,0.037,
2004-02,0.038,
2004-03,0.039,
2004-04,0.040,
2004-05,0.040,
2004-06,0.004,
2004-07,0.042,
2004-08,0.042,
2004-09,0.042,
2004-10,0.042,
2004-11,0.035,
2004-12,0.033,
2005-01,0.033,
2005-02,0.033,
2005-03,0.030,
2005-04,0.028,
2005-05,0.026,
2005-06,0.027,
2005-07,0.029,
2005-08,0.033,
2005-09,0.037,
2005-10,0.042,
2005-11,0.044,
2005-12,0.046,
2006-01,0.047,
2006-02,0.049,
2006-03,0.050,
2006-04,0.051,
2006-05,0.052,
2006-06,0.052,
2006-07,0.053,
2006-08,0.053,
2006-09,0.054,
2006-10,0.056,
2006-11,0.057,
2006-12,0.060,
2007-01,0.062,
2007-02,0.062,
2007-03,0.063,
2007-04,0.074,
2007-05,0.071,
2007-06,0.069,
2007-07,0.070,
2007-08,0.069,
2007-09,0.070,
2007-10,0.071,
2007-11,0.071,
2007-12,0.071,
2008-01,0.072,
2008-02,0.080,
2008-03,0.095,
2008-04,0.094,
2008-05,0.093,
2008-06,0.095,
2008-07,0.096,
2008-08,0.099,
2008-09,0.101,
2008-10,0.108,
2008-11,0.103,
2008-12,0.105,
2009-01,0.105,
2009-02,0.105,
2009-03,0.110,
2009-04,0.119,
2009-05,0.134,
2009-06,0.142,
2009-07,0.150,
2009-08,0.155,
2009-09,0.165,
2009-10,0.170,
2009-11,0.179,
2009-12,0.206,
2010-01,0.215,
2010-02,0.221,
2010-03,0.245,
2010-04,0.266,
2010-05,0.278,
2010-06,0.289,
2010-07,0.305,
2010-08,0.329,
2010-09,0.280,
2010-10,0.298,
2010-11,0.324,
2010-12,0.356,
2011-01,0.411,
2011-02,0.494,
2011-03,0.520,
2011-04,0.562,
2011-05,0.602,
2011-06,0.621,
2011-07,0.639,
2011-08,0.656,
2011-09,0.673,
2011-10,0.725,
2011-11,0.810,
2011-12,1.003,
2012-01,1.098,
2012-02,1.157,
2012-03,1.228,
2012-04,1.277,
2012-05,1.313,
2012-06,0.924,
2012-07,0.951,
2012-08,0.985,
2012-09,1.009,
2012-10,1.030,
2012-11,1.054,
2012-12,1.091,
2013-01,1.109,
2013-02,1.143,
2013-03,1.165,
2013-04,1.191,
2013-05,1.216,
2013-06,1.155,
2013-07,1.152,
2013-08,1.153,
2013-09,1.155,
2013-10,1.158,
2013-11,1.165,
2013-12,1.171,
2014-01,1.186,
2014-02,1.205,
2014-03,1.217,
2014-04,1.308,
2014-05,1.318,
2014-06,1.336,
2014-07,1.343,
2014-08,1.352,
2014-09,1.362,
2014-10,1.371,
2014-11,1.368,
2014-12,1.347,Provisional value
