"",BBK01.OUZ003,BBK01.OUZ003_FLAGS
"","Cash in hand, total, All categories of banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:55:46,
1999-01,13.304,
1999-02,12.957,
1999-03,12.784,
1999-04,12.687,
1999-05,13.454,
1999-06,13.480,
1999-07,13.110,
1999-08,13.228,
1999-09,13.363,
1999-10,13.500,
1999-11,13.233,
1999-12,17.258,
2000-01,13.543,
2000-02,13.516,
2000-03,13.156,
2000-04,14.220,
2000-05,13.943,
2000-06,13.354,
2000-07,13.397,
2000-08,13.556,
2000-09,13.657,
2000-10,14.003,
2000-11,13.415,
2000-12,16.080,
2001-01,13.452,
2001-02,13.597,
2001-03,13.105,
2001-04,13.752,
2001-05,13.875,
2001-06,13.808,
2001-07,13.780,
2001-08,13.475,
2001-09,13.736,
2001-10,14.176,
2001-11,13.713,
2001-12,14.664,
2002-01,27.692,
2002-02,19.506,
2002-03,16.955,
2002-04,14.937,
2002-05,14.770,
2002-06,14.321,
2002-07,13.791,
2002-08,13.581,
2002-09,13.365,
2002-10,14.215,
2002-11,13.250,
2002-12,17.908,
2003-01,13.207,
2003-02,13.254,
2003-03,12.887,
2003-04,13.837,
2003-05,14.016,
2003-06,13.355,
2003-07,13.283,
2003-08,14.178,
2003-09,13.350,
2003-10,13.653,
2003-11,13.134,
2003-12,17.300,
2004-01,13.207,
2004-02,13.216,
2004-03,12.733,
2004-04,12.893,
2004-05,13.871,
2004-06,13.168,
2004-07,13.673,
2004-08,13.201,
2004-09,13.215,
2004-10,13.863,
2004-11,13.280,
2004-12,15.154,
2005-01,13.197,
2005-02,12.811,
2005-03,13.625,
2005-04,13.112,
2005-05,13.793,
2005-06,13.597,
2005-07,14.002,
2005-08,13.499,
2005-09,13.975,
2005-10,14.116,
2005-11,13.359,
2005-12,15.337,
2006-01,13.286,
2006-02,14.110,
2006-03,13.314,
2006-04,14.535,
2006-05,14.069,
2006-06,13.816,
2006-07,13.697,
2006-08,13.646,
2006-09,14.221,
2006-10,14.408,
2006-11,13.643,
2006-12,16.416,
2007-01,13.362,
2007-02,13.405,
2007-03,13.511,
2007-04,14.407,
2007-05,14.728,
2007-06,14.227,
2007-07,13.911,
2007-08,14.094,
2007-09,14.389,
2007-10,14.537,
2007-11,14.165,
2007-12,17.864,
2008-01,14.166,
2008-02,13.615,
2008-03,14.246,
2008-04,13.924,
2008-05,14.155,
2008-06,13.789,
2008-07,14.204,
2008-08,14.208,
2008-09,13.758,
2008-10,15.468,
2008-11,15.079,
2008-12,17.781,
2009-01,14.006,
2009-02,13.873,
2009-03,13.964,
2009-04,15.343,
2009-05,15.840,
2009-06,15.067,
2009-07,13.975,
2009-08,13.984,
2009-09,13.930,
2009-10,14.221,
2009-11,13.849,
2009-12,17.266,
2010-01,14.392,
2010-02,14.239,
2010-03,14.501,
2010-04,14.033,
2010-05,14.803,
2010-06,14.224,
2010-07,14.751,
2010-08,14.521,
2010-09,14.914,
2010-10,15.287,
2010-11,14.839,
2010-12,16.572,
2011-01,14.202,
2011-02,14.523,
2011-03,14.518,
2011-04,15.650,
2011-05,15.551,
2011-06,15.301,
2011-07,15.308,
2011-08,14.758,
2011-09,15.469,
2011-10,15.437,
2011-11,14.839,
2011-12,16.466,
2012-01,14.575,
2012-02,14.495,
2012-03,15.417,
2012-04,15.336,
2012-05,15.595,
2012-06,15.545,
2012-07,14.867,
2012-08,15.741,
2012-09,16.015,
2012-10,15.938,
2012-11,15.643,
2012-12,19.289,
2013-01,15.057,
2013-02,15.079,
2013-03,16.999,
2013-04,15.724,
2013-05,16.008,
2013-06,15.833,
2013-07,15.200,
2013-08,16.429,
2013-09,15.379,
2013-10,15.996,
2013-11,15.373,
2013-12,18.825,
2014-01,14.990,
2014-02,15.190,
2014-03,14.624,
2014-04,15.592,
2014-05,15.501,
2014-06,14.961,
2014-07,15.016,
2014-08,15.524,
2014-09,15.315,
2014-10,15.446,
2014-11,15.643,
