"",BBK01.OUK355,BBK01.OUK355_FLAGS
"",Lending to local government and local government associations / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:20,
1999-01,0.086,
1999-02,0.106,
1999-03,0.173,
1999-04,0.107,
1999-05,0.149,
1999-06,0.092,
1999-07,0.095,
1999-08,0.094,
1999-09,0.101,
1999-10,0.126,
1999-11,0.094,
1999-12,0.106,
2000-01,0.153,
2000-02,0.111,
2000-03,0.111,
2000-04,0.116,
2000-05,0.127,
2000-06,0.123,
2000-07,0.130,
2000-08,0.167,
2000-09,0.158,
2000-10,0.156,
2000-11,0.125,
2000-12,0.115,
2001-01,0.107,
2001-02,0.113,
2001-03,0.097,
2001-04,0.141,
2001-05,0.083,
2001-06,0.125,
2001-07,0.087,
2001-08,0.086,
2001-09,0.085,
2001-10,0.083,
2001-11,0.207,
2001-12,0.090,
2002-01,0.209,
2002-02,0.207,
2002-03,0.196,
2002-04,0.211,
2002-05,0.182,
2002-06,0.207,
2002-07,0.141,
2002-08,0.093,
2002-09,0.165,
2002-10,0.201,
2002-11,0.193,
2002-12,0.191,
2003-01,0.280,
2003-02,0.138,
2003-03,0.199,
2003-04,0.213,
2003-05,0.201,
2003-06,0.204,
2003-07,0.161,
2003-08,0.154,
2003-09,0.160,
2003-10,0.280,
2003-11,0.208,
2003-12,0.190,
2004-01,0.484,
2004-02,0.416,
2004-03,0.423,
2004-04,0.401,
2004-05,0.571,
2004-06,0.605,
2004-07,0.513,
2004-08,0.460,
2004-09,0.466,
2004-10,0.462,
2004-11,0.418,
2004-12,0.459,
2005-01,0.525,
2005-02,0.538,
2005-03,0.545,
2005-04,0.464,
2005-05,0.546,
2005-06,0.520,
2005-07,0.491,
2005-08,0.430,
2005-09,0.397,
2005-10,0.572,
2005-11,0.536,
2005-12,0.549,
2006-01,0.558,
2006-02,0.520,
2006-03,0.517,
2006-04,0.678,
2006-05,0.668,
2006-06,0.594,
2006-07,0.560,
2006-08,0.542,
2006-09,0.532,
2006-10,0.625,
2006-11,0.498,
2006-12,0.547,
2007-01,0.540,
2007-02,0.566,
2007-03,0.495,
2007-04,0.539,
2007-05,0.552,
2007-06,0.371,
2007-07,0.532,
2007-08,0.589,
2007-09,0.447,
2007-10,0.625,
2007-11,0.545,
2007-12,0.558,
2008-01,0.447,
2008-02,0.508,
2008-03,0.543,
2008-04,0.462,
2008-05,0.508,
2008-06,0.540,
2008-07,0.542,
2008-08,0.621,
2008-09,0.585,
2008-10,0.619,
2008-11,0.738,
2008-12,0.563,
2009-01,0.454,
2009-02,0.507,
2009-03,0.528,
2009-04,0.688,
2009-05,0.649,
2009-06,0.654,
2009-07,0.580,
2009-08,0.631,
2009-09,0.640,
2009-10,0.564,
2009-11,0.660,
2009-12,0.648,
2010-01,0.827,
2010-02,0.625,
2010-03,0.800,
2010-04,0.709,
2010-05,0.818,
2010-06,0.710,
2010-07,0.540,
2010-08,0.530,
2010-09,0.708,
2010-10,0.679,
2010-11,0.610,
2010-12,0.565,
2011-01,0.684,
2011-02,0.605,
2011-03,0.724,
2011-04,0.688,
2011-05,0.650,
2011-06,0.747,
2011-07,0.398,
2011-08,0.403,
2011-09,0.264,
2011-10,0.225,
2011-11,0.253,
2011-12,0.300,
2012-01,0.244,
2012-02,0.174,
2012-03,0.174,
2012-04,0.168,
2012-05,0.168,
2012-06,0.245,
2012-07,0.220,
2012-08,0.166,
2012-09,0.167,
2012-10,0.166,
2012-11,0.166,
2012-12,0.237,
2013-01,0.178,
2013-02,0.213,
2013-03,0.212,
2013-04,0.160,
2013-05,0.159,
2013-06,0.209,
2013-07,0.210,
2013-08,0.207,
2013-09,0.205,
2013-10,0.155,
2013-11,0.195,
2013-12,0.125,
2014-01,0.175,
2014-02,0.125,
2014-03,0.125,
2014-04,0.126,
2014-05,0.181,
2014-06,0.135,
2014-07,0.151,
2014-08,0.147,
2014-09,0.137,
2014-10,0.160,
2014-11,0.137,
2014-12,0.137,Provisional value
