"",BBK01.RU5811,BBK01.RU5811_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Tunisia / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:26,
1982-06,0.038,
1982-07,0.041,
1982-08,0.061,
1982-09,0.073,
1982-10,0.101,
1982-11,0.059,
1982-12,0.046,
1983-01,0.071,
1983-02,0.056,
1983-03,0.041,
1983-04,0.026,
1983-05,0.027,
1983-06,0.028,
1983-07,0.026,
1983-08,0.027,
1983-09,0.029,
1983-10,0.039,
1983-11,0.048,
1983-12,0.040,
1984-01,0.046,
1984-02,0.044,
1984-03,0.042,
1984-04,0.040,
1984-05,0.030,
1984-06,0.030,
1984-07,0.023,
1984-08,0.026,
1984-09,0.044,
1984-10,0.036,
1984-11,0.027,
1984-12,0.023,
1985-01,0.025,
1985-02,0.026,
1985-03,0.029,
1985-04,0.022,
1985-05,0.031,
1985-06,0.027,
1985-07,0.025,
1985-08,0.047,
1985-09,0.047,
1985-10,0.050,
1985-11,0.039,
1985-12,0.044,
1986-01,0.045,
1986-02,0.039,
1986-03,0.041,
1986-04,0.044,
1986-05,0.030,
1986-06,0.030,
1986-07,0.025,
1986-08,0.033,
1986-09,0.032,
1986-10,0.027,
1986-11,0.032,
1986-12,0.032,
1987-01,0.034,
1987-02,0.025,
1987-03,0.019,
1987-04,0.016,
1987-05,0.026,
1987-06,0.031,
1987-07,0.021,
1987-08,0.026,
1987-09,0.055,
1987-10,0.049,
1987-11,0.031,
1987-12,0.020,
1988-01,0.053,
1988-02,0.044,
1988-03,0.037,
1988-04,0.038,
1988-05,0.051,
1988-06,0.059,
1988-07,0.065,
1988-08,0.071,
1988-09,0.076,
1988-10,0.074,
1988-11,0.060,
1988-12,0.063,
1989-01,0.065,
1989-02,0.070,
1989-03,0.084,
1989-04,0.046,
1989-05,0.073,
1989-06,0.070,
1989-07,0.073,
1989-08,0.069,
1989-09,0.074,
1989-10,0.092,
1989-11,0.092,
1989-12,0.100,
1990-01,0.100,
1990-02,0.090,
1990-03,0.083,
1990-04,0.055,
1990-05,0.077,
1990-06,0.075,
1990-07,0.070,
1990-08,0.051,
1990-09,0.078,
1990-10,0.057,
1990-11,0.046,
1990-12,0.030,
1991-01,0.049,
1991-02,0.046,
1991-03,0.027,
1991-04,0.029,
1991-05,0.027,
1991-06,0.029,
1991-07,0.035,
1991-08,0.036,
1991-09,0.067,
1991-10,0.053,
1991-11,0.066,
1991-12,0.047,
1992-01,0.081,
1992-02,0.071,
1992-03,0.057,
1992-04,0.059,
1992-05,0.039,
1992-06,0.061,
1992-07,0.072,
1992-08,0.066,
1992-09,0.081,
1992-10,0.102,
1992-11,0.123,
1992-12,0.103,
1993-01,0.072,
1993-02,0.076,
1993-03,0.073,
1993-04,0.063,
1993-05,0.051,
1993-06,0.052,
1993-07,0.052,
1993-08,0.083,
1993-09,0.070,
1993-10,0.085,
1993-11,0.086,
1993-12,0.101,
1994-01,0.115,
1994-02,0.107,
1994-03,0.175,
1994-04,0.149,
1994-05,0.146,
1994-06,0.137,
1994-07,0.155,
1994-08,0.172,
1994-09,0.214,
1994-10,0.236,
1994-11,0.234,
1994-12,0.199,
1995-01,0.206,
1995-02,0.209,
1995-03,0.182,
1995-04,0.201,
1995-05,0.223,
1995-06,0.214,
1995-07,0.242,
1995-08,0.218,
1995-09,0.228,
1995-10,0.225,
1995-11,0.269,
1995-12,0.245,
1996-01,0.216,
1996-02,0.203,
1996-03,0.205,
1996-04,0.253,
1996-05,0.191,
1996-06,0.202,
1996-07,0.195,
1996-08,0.238,
1996-09,0.246,
1996-10,0.300,
1996-11,0.262,
1996-12,0.252,
1997-01,0.245,
1997-02,0.260,
1997-03,0.235,
