"",BBK01.QUY856,BBK01.QUY856_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / United Arab Emirates / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:13,
2002-03,0.000,
2002-04,0.000,
2002-05,0.000,
2002-06,0.000,
2002-07,0.000,
2002-08,0.000,
2002-09,0.000,
2002-10,0.000,
2002-11,0.000,
2002-12,0.000,
2003-01,0.000,
2003-02,0.000,
2003-03,0.000,
2003-04,0.000,
2003-05,0.000,
2003-06,0.000,
2003-07,0.000,
2003-08,0.000,
2003-09,0.011,
2003-10,0.011,
2003-11,0.011,
2003-12,0.010,
2004-01,0.010,
2004-02,0.010,
2004-03,0.035,
2004-04,0.036,
2004-05,0.011,
2004-06,0.035,
2004-07,0.036,
2004-08,0.035,
2004-09,0.026,
2004-10,0.014,
2004-11,0.009,
2004-12,0.009,
2005-01,0.010,
2005-02,0.007,
2005-03,0.010,
2005-04,0.010,
2005-05,0.010,
2005-06,0.011,
2005-07,0.011,
2005-08,0.010,
2005-09,0.036,
2005-10,0.039,
2005-11,0.055,
2005-12,0.060,
2006-01,0.080,
2006-02,0.079,
2006-03,0.112,
2006-04,0.109,
2006-05,0.157,
2006-06,0.182,
2006-07,0.134,
2006-08,0.144,
2006-09,0.164,
2006-10,0.272,
2006-11,0.286,
2006-12,0.335,
2007-01,0.421,
2007-02,0.564,
2007-03,0.644,
2007-04,0.701,
2007-05,1.030,
2007-06,1.227,
2007-07,1.299,
2007-08,1.033,
2007-09,1.045,
2007-10,0.951,
2007-11,1.211,
2007-12,2.176,
2008-01,1.443,
2008-02,1.403,
2008-03,1.177,
2008-04,1.165,
2008-05,1.077,
2008-06,0.982,
2008-07,0.901,
2008-08,0.721,
2008-09,0.654,
2008-10,0.544,
2008-11,0.469,
2008-12,0.416,
2009-01,0.418,
2009-02,0.380,
2009-03,0.343,
2009-04,0.333,
2009-05,0.322,
2009-06,0.356,
2009-07,0.365,
2009-08,0.414,
2009-09,0.404,
2009-10,0.384,
2009-11,0.365,
2009-12,0.346,
2010-01,0.333,
2010-02,0.342,
2010-03,0.386,
2010-04,0.393,
2010-05,0.347,
2010-06,0.331,
2010-07,0.293,
2010-08,0.304,
2010-09,0.305,
2010-10,0.345,
2010-11,0.426,
2010-12,0.334,
2011-01,0.380,
2011-02,0.345,
2011-03,0.338,
2011-04,0.315,
2011-05,0.357,
2011-06,0.323,
2011-07,0.282,
2011-08,0.256,
2011-09,0.286,
2011-10,0.290,
2011-11,0.251,
2011-12,0.259,
2012-01,0.253,
2012-02,0.243,
2012-03,0.245,
2012-04,0.234,
2012-05,0.291,
2012-06,0.209,
2012-07,0.207,
2012-08,0.211,
2012-09,0.249,
2012-10,0.210,
2012-11,0.268,
2012-12,0.270,
2013-01,0.270,
2013-02,0.243,
2013-03,0.253,
2013-04,0.259,
2013-05,0.358,
2013-06,0.280,
2013-07,0.290,
2013-08,0.271,
2013-09,0.246,
2013-10,0.199,
2013-11,0.211,
2013-12,0.257,
2014-01,0.212,
2014-02,0.277,
2014-03,0.244,
2014-04,0.294,
2014-05,0.261,
2014-06,0.236,
2014-07,0.248,
2014-08,0.238,
2014-09,0.255,
2014-10,0.217,
