"",BBK01.OUU403,BBK01.OUU403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:46,
1999-01,0.393,
1999-02,0.254,
1999-03,0.406,
1999-04,0.381,
1999-05,0.434,
1999-06,0.398,
1999-07,0.391,
1999-08,0.491,
1999-09,0.572,
1999-10,0.741,
1999-11,0.720,
1999-12,0.628,
2000-01,0.576,
2000-02,0.559,
2000-03,0.502,
2000-04,0.386,
2000-05,0.479,
2000-06,0.411,
2000-07,0.678,
2000-08,0.627,
2000-09,0.713,
2000-10,0.641,
2000-11,0.659,
2000-12,0.585,
2001-01,0.920,
2001-02,1.148,
2001-03,1.127,
2001-04,1.059,
2001-05,0.923,
2001-06,0.831,
2001-07,0.809,
2001-08,0.910,
2001-09,1.194,
2001-10,1.640,
2001-11,1.646,
2001-12,1.481,
2002-01,1.286,
2002-02,1.735,
2002-03,1.653,
2002-04,1.689,
2002-05,1.618,
2002-06,2.066,
2002-07,1.839,
2002-08,1.761,
2002-09,1.889,
2002-10,2.133,
2002-11,2.228,
2002-12,2.080,
2003-01,2.410,
2003-02,2.360,
2003-03,2.853,
2003-04,2.378,
2003-05,2.546,
2003-06,2.742,
2003-07,2.337,
2003-08,2.212,
2003-09,2.627,
2003-10,2.388,
2003-11,2.630,
2003-12,3.025,
2004-01,3.492,
2004-02,3.904,
2004-03,3.847,
2004-04,3.309,
2004-05,2.807,
2004-06,3.451,
2004-07,3.653,
2004-08,3.739,
2004-09,4.546,
2004-10,3.891,
2004-11,4.448,
2004-12,4.010,
2005-01,4.245,
2005-02,4.218,
2005-03,4.823,
2005-04,3.742,
2005-05,4.223,
2005-06,4.327,
2005-07,3.816,
2005-08,4.096,
2005-09,4.317,
2005-10,4.802,
2005-11,4.681,
2005-12,5.571,
2006-01,4.569,
2006-02,4.538,
2006-03,4.393,
2006-04,4.237,
2006-05,4.258,
2006-06,4.097,
2006-07,4.366,
2006-08,3.983,
2006-09,3.594,
2006-10,3.710,
2006-11,3.795,
2006-12,3.690,
2007-01,3.796,
2007-02,3.868,
2007-03,3.744,
2007-04,3.968,
2007-05,4.100,
2007-06,4.283,
2007-07,3.669,
2007-08,3.812,
2007-09,3.770,
2007-10,3.839,
2007-11,4.085,
2007-12,3.984,
2008-01,3.925,
2008-02,3.737,
2008-03,3.745,
2008-04,3.771,
2008-05,3.909,
2008-06,3.959,
2008-07,4.245,
2008-08,4.033,
2008-09,4.030,
2008-10,3.974,
2008-11,4.069,
2008-12,4.031,
2009-01,3.916,
2009-02,3.898,
2009-03,3.909,
2009-04,3.914,
2009-05,3.945,
2009-06,3.956,
2009-07,4.010,
2009-08,4.006,
2009-09,3.961,
2009-10,3.975,
2009-11,3.993,
2009-12,3.985,
2010-01,3.998,
2010-02,4.012,
2010-03,4.006,
2010-04,3.991,
2010-05,4.012,
2010-06,4.013,
2010-07,3.995,
2010-08,4.000,
2010-09,3.965,
2010-10,3.937,
2010-11,3.936,
2010-12,3.934,
2011-01,3.915,
2011-02,3.908,
2011-03,3.964,
2011-04,3.858,
2011-05,3.871,
2011-06,3.887,
2011-07,3.849,
2011-08,3.935,
2011-09,3.931,
2011-10,3.922,
2011-11,3.903,
2011-12,3.929,
2012-01,3.931,
2012-02,3.947,
2012-03,3.812,
2012-04,3.873,
2012-05,3.863,
2012-06,3.815,
2012-07,3.799,
2012-08,3.803,
2012-09,3.803,
2012-10,3.771,
2012-11,3.784,
2012-12,3.775,
2013-01,3.743,
2013-02,3.911,
2013-03,3.937,
2013-04,3.978,
2013-05,4.060,
2013-06,4.065,
2013-07,4.095,
2013-08,4.080,
2013-09,4.114,
2013-10,4.208,
2013-11,4.205,
2013-12,4.192,
2014-01,4.229,
2014-02,4.240,
2014-03,4.199,
2014-04,4.325,
2014-05,4.275,
2014-06,4.281,
2014-07,4.323,
2014-08,4.267,
2014-09,4.301,
2014-10,4.293,
2014-11,4.309,
2014-12,4.407,Provisional value
