"",BBK01.QUW361,BBK01.QUW361_FLAGS
"",Foreign branches in emerging market economies and develop. countries (other than offshore banking centres) Long-term loans and advances to foreign banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:43:05,
2001-12,0.654,
2002-01,0.629,
2002-02,0.617,
2002-03,0.627,
2002-04,0.574,
2002-05,0.532,
2002-06,0.482,
2002-07,0.532,
2002-08,0.534,
2002-09,0.541,
2002-10,0.513,
2002-11,0.499,
2002-12,0.478,
2003-01,0.427,
2003-02,0.441,
2003-03,0.423,
2003-04,0.396,
2003-05,0.376,
2003-06,0.371,
2003-07,0.347,
2003-08,0.372,
2003-09,0.394,
2003-10,0.439,
2003-11,0.418,
2003-12,0.394,
2004-01,0.242,
2004-02,0.211,
2004-03,0.244,
2004-04,0.169,
2004-05,0.162,
2004-06,0.190,
2004-07,0.346,
2004-08,0.318,
2004-09,0.334,
2004-10,0.199,
2004-11,0.236,
2004-12,0.233,
2005-01,0.253,
2005-02,0.230,
2005-03,0.556,
2005-04,0.576,
2005-05,0.647,
2005-06,0.733,
2005-07,0.710,
2005-08,0.577,
2005-09,0.590,
2005-10,0.585,
2005-11,0.553,
2005-12,0.552,
2006-01,0.546,
2006-02,0.463,
2006-03,0.554,
2006-04,0.585,
2006-05,0.618,
2006-06,0.523,
2006-07,0.378,
2006-08,0.411,
2006-09,0.427,
2006-10,0.501,
2006-11,0.475,
2006-12,0.465,
2007-01,0.461,
2007-02,0.486,
2007-03,0.221,
2007-04,0.208,
2007-05,0.210,
2007-06,0.238,
2007-07,0.246,
2007-08,0.253,
2007-09,0.271,
2007-10,0.268,
2007-11,0.275,
2007-12,0.281,
2008-01,0.305,
2008-02,0.274,
2008-03,0.245,
2008-04,0.248,
2008-05,0.276,
2008-06,0.238,
2008-07,0.231,
2008-08,0.238,
2008-09,0.227,
2008-10,0.226,
2008-11,0.217,
2008-12,0.195,
2009-01,0.203,
2009-02,0.198,
2009-03,0.181,
2009-04,0.180,
2009-05,0.171,
2009-06,0.171,
2009-07,0.173,
2009-08,0.120,
2009-09,0.119,
2009-10,0.116,
2009-11,0.102,
2009-12,0.089,
2010-01,0.093,
2010-02,0.093,
2010-03,0.091,
2010-04,0.099,
2010-05,0.122,
2010-06,0.123,
2010-07,0.136,
2010-08,0.139,
2010-09,0.127,
2010-10,0.086,
2010-11,0.074,
2010-12,0.070,
2011-01,0.083,
2011-02,0.083,
2011-03,0.119,
2011-04,0.110,
2011-05,0.109,
2011-06,0.115,
2011-07,0.118,
2011-08,0.119,
2011-09,0.121,
2011-10,0.118,
2011-11,0.153,
2011-12,0.258,
2012-01,0.294,
2012-02,0.293,
2012-03,0.298,
2012-04,0.294,
2012-05,0.307,
2012-06,0.291,
2012-07,0.277,
2012-08,0.272,
2012-09,0.284,
2012-10,0.266,
2012-11,0.238,
2012-12,0.231,
2013-01,0.204,
2013-02,0.203,
2013-03,0.262,
2013-04,0.234,
2013-05,0.256,
2013-06,0.251,
2013-07,0.241,
2013-08,0.249,
2013-09,0.248,
2013-10,0.249,
2013-11,0.248,
2013-12,0.233,
2014-01,0.217,
2014-02,0.208,
2014-03,0.142,
2014-04,0.142,
2014-05,0.121,
2014-06,0.121,
2014-07,0.138,
2014-08,0.140,
2014-09,0.553,
2014-10,0.300,
2014-11,0.142,
