"",BBK01.OUM046,BBK01.OUM046_FLAGS
"",Time deposits of resident households / Total / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:51,
1968-12,0.035,
1969-01,0.037,
1969-02,0.037,
1969-03,0.039,
1969-04,0.040,
1969-05,0.041,
1969-06,0.039,
1969-07,0.039,
1969-08,0.040,
1969-09,0.040,
1969-10,0.040,
1969-11,0.041,
1969-12,0.045,
1970-01,0.047,
1970-02,0.047,
1970-03,0.047,
1970-04,0.048,
1970-05,0.047,
1970-06,0.047,
1970-07,0.049,
1970-08,0.049,
1970-09,0.050,
1970-10,0.050,
1970-11,0.049,
1970-12,0.050,
1971-01,0.043,
1971-02,0.044,
1971-03,0.048,
1971-04,0.049,
1971-05,0.050,
1971-06,0.050,
1971-07,0.058,
1971-08,0.064,
1971-09,0.065,
1971-10,0.067,
1971-11,0.071,
1971-12,0.082,
1972-01,0.095,
1972-02,0.092,
1972-03,0.096,
1972-04,0.098,
1972-05,0.097,
1972-06,0.105,
1972-07,0.104,
1972-08,0.106,
1972-09,0.121,
1972-10,0.127,
1972-11,0.133,
1972-12,0.158,
1973-01,0.163,
1973-02,0.164,
1973-03,0.176,
1973-04,0.178,
1973-05,0.173,
1973-06,0.161,
1973-07,0.159,
1973-08,0.179,
1973-09,0.174,
1973-10,0.172,
1973-11,0.184,
1973-12,0.211,
1974-01,0.198,
1974-02,0.207,
1974-03,0.222,
1974-04,0.239,
1974-05,0.251,
1974-06,0.256,
1974-07,0.262,
1974-08,0.290,
1974-09,0.288,
1974-10,0.299,
1974-11,0.316,
1974-12,0.339,
1975-01,0.334,
1975-02,0.336,
1975-03,0.310,
1975-04,0.301,
1975-05,0.289,
1975-06,0.268,
1975-07,0.236,
1975-08,0.250,
1975-09,0.255,
1975-10,0.251,
1975-11,0.265,
1975-12,0.303,
1976-01,0.356,
1976-02,0.357,
1976-03,0.371,
1976-04,0.383,
1976-05,0.397,
1976-06,0.399,
1976-07,0.414,
1976-08,0.419,
1976-09,0.423,
1976-10,0.427,
1976-11,0.467,
1976-12,0.794,
1977-01,0.965,
1977-02,0.999,
1977-03,1.022,
1977-04,1.025,
1977-05,1.029,
1977-06,1.025,
1977-07,1.040,
1977-08,1.041,
1977-09,1.041,
1977-10,1.033,
1977-11,1.043,
1977-12,1.057,
1978-01,1.100,
1978-02,1.102,
1978-03,1.106,
1978-04,1.100,
1978-05,1.103,
1978-06,1.113,
1978-07,1.116,
1978-08,1.110,
1978-09,1.116,
1978-10,1.116,
1978-11,1.158,
1978-12,1.362,
1979-01,1.390,
1979-02,1.393,
1979-03,1.404,
1979-04,1.388,
1979-05,1.393,
1979-06,1.414,
1979-07,1.416,
1979-08,1.454,
1979-09,1.468,
1979-10,1.520,
1979-11,1.689,
1979-12,1.842,
1980-01,1.947,
1980-02,1.951,
1980-03,1.946,
1980-04,1.987,
1980-05,1.995,
1980-06,1.999,
1980-07,2.064,
1980-08,2.210,
1980-09,2.264,
1980-10,2.236,
1980-11,2.246,
1980-12,2.588,
1981-01,2.573,
1981-02,2.592,
1981-03,2.566,
1981-04,2.565,
1981-05,2.575,
1981-06,2.575,
1981-07,2.581,
1981-08,2.603,
1981-09,2.599,
1981-10,2.592,
1981-11,2.593,
1981-12,2.770,
1982-01,2.797,
1982-02,2.791,
1982-03,2.790,
1982-04,2.749,
1982-05,2.752,
1982-06,2.768,
1982-07,2.823,
1982-08,2.895,
1982-09,2.903,
1982-10,2.903,
1982-11,2.927,
1982-12,3.429,
1983-01,3.601,
1983-02,3.643,
1983-03,3.620,
1983-04,3.597,
1983-05,3.565,
1983-06,3.497,
1983-07,3.535,
1983-08,3.582,
1983-09,3.586,
1983-10,3.550,
1983-11,3.684,
1983-12,4.406,
1984-01,4.398,
1984-02,4.385,
1984-03,4.378,
1984-04,4.352,
1984-05,4.365,
1984-06,4.360,
1984-07,4.344,
1984-08,4.335,
1984-09,4.332,
1984-10,4.299,
1984-11,4.295,
1984-12,4.286,
1985-01,4.290,
1985-02,4.284,
1985-03,4.286,
1985-04,4.252,
1985-05,4.253,
1985-06,4.244,
1985-07,4.243,
1985-08,4.231,
1985-09,4.229,
1985-10,4.219,
1985-11,4.567,
1985-12,4.745,
1986-01,4.766,
1986-02,4.743,
1986-03,4.729,
1986-04,4.693,
1986-05,4.691,
1986-06,4.691,
1986-07,4.701,
1986-08,4.706,
1986-09,4.710,
1986-10,4.721,
1986-11,4.861,
1986-12,5.184,
1987-01,5.220,
1987-02,5.214,
1987-03,5.208,
1987-04,5.168,
1987-05,5.179,
1987-06,5.180,
1987-07,5.180,
1987-08,5.187,
1987-09,5.196,
1987-10,5.180,
1987-11,5.273,
1987-12,5.826,
1988-01,5.897,
1988-02,5.893,
1988-03,5.868,
1988-04,5.803,
1988-05,5.817,
1988-06,5.822,
1988-07,5.824,
1988-08,5.831,
1988-09,5.853,
1988-10,5.818,
1988-11,5.905,
1988-12,6.853,
1989-01,7.062,
1989-02,7.054,
1989-03,7.070,
1989-04,7.058,
1989-05,7.039,
1989-06,7.039,
1989-07,7.072,
1989-08,7.065,
1989-09,7.074,
1989-10,7.022,
1989-11,7.151,
1989-12,7.998,
1990-01,8.172,
1990-02,8.194,
1990-03,8.189,
1990-04,8.181,
1990-05,8.139,
1990-06,8.161,
1990-07,8.207,
1990-08,8.270,
1990-09,8.306,
1990-10,8.393,
1990-11,8.481,
1990-12,9.611,
1991-01,9.866,
1991-02,9.836,
1991-03,9.840,
1991-04,9.675,
1991-05,9.683,
1991-06,9.714,
1991-07,9.753,
1991-08,9.853,
1991-09,9.948,
1991-10,10.060,
1991-11,10.937,
1991-12,11.982,
1992-01,12.488,
1992-02,12.483,
1992-03,12.467,
1992-04,12.520,
1992-05,12.465,
1992-06,12.472,
1992-07,12.478,
1992-08,12.490,
1992-09,12.486,
1992-10,12.447,
1992-11,12.380,
1992-12,12.283,
1993-01,5.425,
1993-02,5.410,
1993-03,5.402,
1993-04,5.347,
1993-05,5.358,
1993-06,5.347,
1993-07,5.352,
1993-08,5.364,
1993-09,5.373,
1993-10,5.334,
1993-11,5.324,
1993-12,5.351,
1994-01,5.416,
1994-02,5.397,
1994-03,5.415,
1994-04,5.376,
1994-05,5.371,
1994-06,5.332,
1994-07,5.332,
1994-08,5.310,
1994-09,5.291,
1994-10,5.223,
1994-11,5.188,
1994-12,5.172,
1995-01,5.173,
1995-02,5.154,
1995-03,5.124,
1995-04,5.052,
1995-05,5.033,
