"",BBK01.OUE243,BBK01.OUE243_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than two years / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:07,
1999-01,0.325,
1999-02,0.330,
1999-03,0.442,
1999-04,0.442,
1999-05,0.433,
1999-06,0.406,
1999-07,0.314,
1999-08,0.304,
1999-09,0.305,
1999-10,0.315,
1999-11,0.420,
1999-12,0.413,
2000-01,0.412,
2000-02,0.416,
2000-03,0.433,
2000-04,0.434,
2000-05,0.437,
2000-06,0.437,
2000-07,0.415,
2000-08,0.411,
2000-09,0.401,
2000-10,0.391,
2000-11,0.395,
2000-12,0.381,
2001-01,0.380,
2001-02,0.378,
2001-03,0.345,
2001-04,0.351,
2001-05,0.379,
2001-06,0.364,
2001-07,0.363,
2001-08,0.364,
2001-09,0.371,
2001-10,0.370,
2001-11,0.362,
2001-12,0.352,
2002-01,0.305,
2002-02,0.294,
2002-03,0.298,
2002-04,0.298,
2002-05,0.297,
2002-06,0.284,
2002-07,0.279,
2002-08,0.275,
2002-09,0.272,
2002-10,0.276,
2002-11,0.269,
2002-12,0.257,
2003-01,0.762,
2003-02,0.766,
2003-03,0.747,
2003-04,0.741,
2003-05,0.742,
2003-06,0.710,
2003-07,0.706,
2003-08,0.706,
2003-09,0.714,
2003-10,0.711,
2003-11,0.721,
2003-12,0.237,
2004-01,0.237,
2004-02,0.214,
2004-03,0.199,
2004-04,0.177,
2004-05,0.177,
2004-06,0.177,
2004-07,0.177,
2004-08,0.177,
2004-09,0.177,
2004-10,0.181,
2004-11,0.180,
2004-12,0.180,
2005-01,0.181,
2005-02,0.185,
2005-03,0.185,
2005-04,0.185,
2005-05,0.185,
2005-06,0.186,
2005-07,0.185,
2005-08,0.180,
2005-09,0.182,
2005-10,0.187,
2005-11,0.190,
2005-12,0.189,
2006-01,0.187,
2006-02,0.198,
2006-03,0.197,
2006-04,0.197,
2006-05,0.206,
2006-06,0.207,
2006-07,0.205,
2006-08,0.203,
2006-09,0.186,
2006-10,0.188,
2006-11,0.995,
2006-12,1.080,
2007-01,1.099,
2007-02,1.107,
2007-03,1.162,
2007-04,1.184,
2007-05,1.174,
2007-06,1.192,
2007-07,1.100,
2007-08,1.043,
2007-09,1.158,
2007-10,1.196,
2007-11,1.158,
2007-12,1.171,
2008-01,1.257,
2008-02,1.256,
2008-03,1.349,
2008-04,1.405,
2008-05,1.462,
2008-06,1.782,
2008-07,1.782,
2008-08,1.666,
2008-09,1.796,
2008-10,1.959,
2008-11,2.014,
2008-12,2.045,
2009-01,1.841,
2009-02,1.780,
2009-03,1.906,
2009-04,2.052,
2009-05,2.114,
2009-06,2.168,
2009-07,2.228,
2009-08,2.268,
2009-09,2.472,
2009-10,2.510,
2009-11,2.614,
2009-12,2.728,
2010-01,2.817,
2010-02,3.129,
2010-03,3.214,
2010-04,3.240,
2010-05,3.354,
2010-06,3.746,
2010-07,3.796,
2010-08,3.803,
2010-09,3.915,
2010-10,3.892,
2010-11,4.052,
2010-12,4.341,
2011-01,4.366,
2011-02,4.469,
2011-03,4.687,
2011-04,4.656,
2011-05,4.764,
2011-06,4.849,
2011-07,4.864,
2011-08,4.861,
2011-09,5.001,
2011-10,5.223,
2011-11,5.512,
2011-12,5.708,
2012-01,5.660,
2012-02,5.680,
2012-03,5.743,
2012-04,5.844,
2012-05,5.872,
2012-06,6.111,
2012-07,5.346,
2012-08,5.405,
2012-09,5.475,
2012-10,5.500,
2012-11,5.510,
2012-12,5.559,
2013-01,5.509,
2013-02,5.553,
2013-03,5.541,
2013-04,5.499,
2013-05,5.501,
2013-06,5.532,
2013-07,5.566,
2013-08,5.610,
2013-09,5.626,
2013-10,5.672,
2013-11,5.768,
2013-12,5.748,
2014-01,5.766,
2014-02,5.773,
2014-03,5.803,
2014-04,5.870,
2014-05,5.993,
2014-06,6.023,
2014-07,5.814,
2014-08,5.845,
2014-09,5.920,
2014-10,5.946,
2014-11,5.934,
2014-12,5.956,Provisional value
