"",BBK01.QUY144,BBK01.QUY144_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Countries not identifiable / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:41:01,
2002-03,0.080,
2002-04,0.074,
2002-05,0.079,
2002-06,0.076,
2002-07,0.070,
2002-08,0.067,
2002-09,0.081,
2002-10,0.070,
2002-11,0.075,
2002-12,0.068,
2003-01,0.055,
2003-02,0.060,
2003-03,0.068,
2003-04,0.039,
2003-05,0.045,
2003-06,0.060,
2003-07,0.030,
2003-08,0.023,
2003-09,0.037,
2003-10,0.035,
2003-11,0.036,
2003-12,0.044,
2004-01,0.032,
2004-02,0.029,
2004-03,0.032,
2004-04,0.029,
2004-05,0.032,
2004-06,0.126,
2004-07,0.035,
2004-08,0.036,
2004-09,0.075,
2004-10,0.090,
2004-11,0.101,
2004-12,0.119,
2005-01,0.116,
2005-02,0.099,
2005-03,0.093,
2005-04,0.092,
2005-05,0.109,
2005-06,0.054,
2005-07,0.041,
2005-08,0.022,
2005-09,0.040,
2005-10,0.032,
2005-11,0.033,
2005-12,0.032,
2006-01,0.016,
2006-02,0.013,
2006-03,0.028,
2006-04,0.015,
2006-05,0.015,
2006-06,0.020,
2006-07,0.021,
2006-08,0.020,
2006-09,0.012,
2006-10,0.016,
2006-11,0.021,
2006-12,0.019,
2007-01,0.022,
2007-02,0.024,
2007-03,0.019,
2007-04,0.017,
2007-05,0.023,
2007-06,0.023,
2007-07,0.037,
2007-08,0.013,
2007-09,0.024,
2007-10,0.016,
2007-11,0.013,
2007-12,0.018,
2008-01,0.015,
2008-02,0.057,
2008-03,0.106,
2008-04,0.074,
2008-05,0.096,
2008-06,0.100,
2008-07,0.065,
2008-08,0.043,
2008-09,0.038,
2008-10,0.018,
2008-11,0.014,
2008-12,0.020,
2009-01,0.011,
2009-02,0.005,
2009-03,0.008,
2009-04,0.006,
2009-05,0.007,
2009-06,0.035,
2009-07,0.039,
2009-08,0.034,
2009-09,0.036,
2009-10,0.036,
2009-11,0.034,
2009-12,0.040,
2010-01,0.049,
2010-02,0.044,
2010-03,0.079,
2010-04,0.053,
2010-05,0.055,
2010-06,0.041,
2010-07,0.049,
2010-08,0.046,
2010-09,0.043,
2010-10,0.045,
2010-11,0.040,
2010-12,0.038,
2011-01,0.037,
2011-02,0.035,
2011-03,0.032,
2011-04,0.038,
2011-05,0.050,
2011-06,0.037,
2011-07,0.068,
2011-08,0.030,
2011-09,0.039,
2011-10,0.026,
2011-11,0.043,
2011-12,0.020,
2012-01,0.025,
2012-02,0.029,
2012-03,0.025,
2012-04,0.066,
2012-05,0.047,
2012-06,0.050,
2012-07,0.042,
2012-08,0.059,
2012-09,0.046,
2012-10,0.028,
2012-11,0.012,
2012-12,0.010,
2013-01,0.010,
2013-02,0.037,
2013-03,0.007,
2013-04,0.010,
2013-05,0.009,
2013-06,0.013,
2013-07,0.010,
2013-08,0.006,
2013-09,0.007,
2013-10,0.004,
2013-11,0.006,
2013-12,0.006,
2014-01,0.005,
2014-02,0.004,
2014-03,0.051,
2014-04,0.006,
2014-05,0.036,
2014-06,0.107,
2014-07,0.016,
2014-08,0.018,
2014-09,0.023,
2014-10,0.018,
