"",BBK01.SU1609,BBK01.SU1609_FLAGS
"",Capital disbursed / Total / All building and loan associati ons,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:41,
1973-12,1.554,
1974-01,1.429,
1974-02,1.536,
1974-03,1.715,
1974-04,1.823,
1974-05,1.860,
1974-06,1.504,
1974-07,1.732,
1974-08,1.903,
1974-09,1.717,
1974-10,1.843,
1974-11,1.803,
1974-12,1.745,
1975-01,1.384,
1975-02,1.569,
1975-03,1.557,
1975-04,1.813,
1975-05,1.655,
1975-06,1.659,
1975-07,1.868,
1975-08,1.745,
1975-09,1.898,
1975-10,1.850,
1975-11,1.803,
1975-12,1.913,
1976-01,1.493,
1976-02,1.736,
1976-03,1.952,
1976-04,1.716,
1976-05,1.912,
1976-06,1.843,
1976-07,1.756,
1976-08,1.908,
1976-09,1.938,
1976-10,1.951,
1976-11,2.053,
1976-12,2.127,
1977-01,1.572,
1977-02,1.771,
1977-03,2.059,
1977-04,1.897,
1977-05,2.034,
1977-06,1.908,
1977-07,1.883,
1977-08,2.139,
1977-09,2.212,
1977-10,2.182,
1977-11,2.241,
1977-12,2.437,
1978-01,1.851,
1978-02,1.965,
1978-03,2.171,
1978-04,2.126,
1978-05,2.233,
1978-06,2.271,
1978-07,2.099,
1978-08,2.508,
1978-09,2.290,
1978-10,2.390,
1978-11,2.524,
1978-12,2.314,
1979-01,2.214,
1979-02,2.141,
1979-03,2.428,
1979-04,2.327,
1979-05,2.726,
1979-06,2.533,
1979-07,2.584,
1979-08,2.741,
1979-09,2.605,
1979-10,2.754,
1979-11,2.755,
1979-12,2.461,
1980-01,2.462,
1980-02,2.352,
1980-03,2.726,
1980-04,2.715,
1980-05,2.644,
1980-06,2.500,
1980-07,2.697,
1980-08,2.468,
1980-09,2.606,
1980-10,2.747,
1980-11,2.497,
1980-12,2.599,
1981-01,2.438,
1981-02,2.118,
1981-03,2.942,
1981-04,2.532,
1981-05,2.900,
1981-06,2.452,
