"",BBDR1.A.DE0007.N.BBK.BRWHTTNK.P.I11.A,BBDR1.A.DE0007.N.BBK.BRWHTTNK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Terraced housing and owner-occupied apartments (first-time occupancy); transaction-based property and regional weighting. / 7 large cities - Bundesbank calculation / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:08:26,
2004,79.9,
2005,80.8,
2006,82.0,
2007,83.2,
2008,83.7,
2009,86.4,
2010,90.8,
2011,100.0,
2012,107.6,
2013,116.0,
2014,122.4,
