"",BBK01.OUC006,BBK01.OUC006_FLAGS
1968-04,1.882,
1968-05,1.831,
1968-06,1.751,
1968-07,1.982,
1968-08,2.062,
1968-09,1.610,
1968-10,1.967,
1968-11,3.120,
1968-12,2.589,
1969-01,1.961,
1969-02,1.623,
1969-03,1.985,
1969-04,2.127,
1969-05,4.729,
1969-06,2.139,
1969-07,2.531,
1969-08,2.683,
1969-09,3.081,
1969-10,2.222,
1969-11,2.190,
1969-12,2.677,
1970-01,1.995,
1970-02,2.125,
1970-03,1.857,
1970-04,2.072,
1970-05,2.250,
1970-06,2.621,
1970-07,2.799,
1970-08,2.888,
1970-09,2.691,
1970-10,2.272,
1970-11,3.337,
1970-12,3.740,
1971-01,3.365,
1971-02,2.919,
1971-03,3.061,
1971-04,3.219,
1971-05,3.497,
1971-06,4.360,
1971-07,3.978,
1971-08,3.895,
1971-09,3.692,
1971-10,3.966,
1971-11,3.630,
1971-12,4.607,
1972-01,3.398,
1972-02,3.665,
1972-03,3.336,
1972-04,2.953,
1972-05,3.954,
1972-06,4.904,
1972-07,4.896,
1972-08,6.225,
1972-09,5.407,
1972-10,5.797,
1972-11,5.636,
1972-12,6.464,
1973-01,5.916,
1973-02,7.823,
1973-03,7.324,
1973-04,7.349,
1973-05,7.536,
1973-06,6.781,
1973-07,7.878,
1973-08,7.201,
1973-09,7.346,
1973-10,7.820,
1973-11,7.557,
1973-12,7.213,
1974-01,6.296,
1974-02,6.043,
1974-03,5.894,
1974-04,5.398,
1974-05,6.371,
1974-06,5.804,
1974-07,6.012,
1974-08,5.758,
1974-09,4.607,
1974-10,5.500,
1974-11,4.926,
1974-12,6.290,
1975-01,5.896,
1975-02,5.046,
1975-03,4.808,
1975-04,5.544,
1975-05,5.274,
1975-06,5.334,
1975-07,5.147,
1975-08,3.641,
1975-09,5.042,
1975-10,5.065,
1975-11,4.417,
1975-12,6.456,
1976-01,4.085,
1976-02,4.545,
1976-03,4.794,
1976-04,4.598,
1976-05,5.178,
1976-06,5.035,
1976-07,4.930,
1976-08,6.041,
1976-09,5.308,
1976-10,5.924,
1976-11,5.148,
1976-12,6.396,
1977-01,5.830,
1977-02,6.461,
1977-03,5.407,
1977-04,5.797,
1977-05,5.335,
1977-06,5.446,
1977-07,5.374,
1977-08,6.182,
1977-09,4.904,
1977-10,6.380,
1977-11,5.089,
1977-12,7.238,
1978-01,6.121,
1978-02,6.316,
1978-03,5.206,
1978-04,6.313,
1978-05,5.256,
1978-06,5.832,
1978-07,4.641,
1978-08,6.048,
1978-09,5.125,
1978-10,6.266,
1978-11,5.506,
1978-12,8.979,
1979-01,5.499,
1979-02,7.070,
1979-03,5.216,
1979-04,6.267,
1979-05,5.338,
1979-06,6.850,
1979-07,6.762,
1979-08,7.722,
1979-09,5.074,
1979-10,8.285,
1979-11,5.768,
1979-12,10.547,
1980-01,6.531,
1980-02,6.467,
1980-03,6.361,
1980-04,5.868,
1980-05,5.584,
1980-06,5.556,
1980-07,4.847,
1980-08,5.791,
1980-09,5.213,
1980-10,6.240,
1980-11,5.790,
1980-12,7.808,
1981-01,6.177,
1981-02,3.658,
1981-03,3.806,
1981-04,5.603,
1981-05,5.251,
1981-06,5.889,
1981-07,6.579,
1981-08,5.738,
1981-09,5.418,
1981-10,5.499,
1981-11,5.929,
1981-12,6.659,
1982-01,5.542,
1982-02,5.429,
1982-03,5.369,
1982-04,5.576,
1982-05,5.490,
1982-06,5.077,
1982-07,5.215,
1982-08,6.511,
1982-09,6.072,
1982-10,5.256,
1982-11,6.127,
1982-12,6.178,
1983-01,6.657,
1983-02,6.731,
1983-03,5.725,
1983-04,5.535,
1983-05,6.004,
1983-06,4.940,
1983-07,5.109,
1983-08,5.454,
1983-09,5.013,
1983-10,6.418,
1983-11,4.860,
1983-12,6.124,
1984-01,4.586,
1984-02,5.310,
1984-03,4.596,
1984-04,4.600,
1984-05,4.529,
1984-06,5.536,
1984-07,5.280,
1984-08,6.119,
1984-09,5.008,
1984-10,5.968,
1984-11,5.092,
1984-12,7.257,
1985-01,5.526,
1985-02,6.073,
1985-03,4.729,
1985-04,5.417,
1985-05,5.560,
1985-06,6.001,
1985-07,5.621,
1985-08,5.481,
1985-09,5.580,
1985-10,5.224,
1985-11,5.029,
1985-12,7.954,
1986-01,5.347,
1986-02,7.350,
1986-03,5.609,
1986-04,5.309,
1986-05,3.969,
1986-06,5.699,
1986-07,5.122,
1986-08,5.202,
1986-09,3.623,
1986-10,6.018,
1986-11,5.311,
1986-12,8.052,
1987-01,4.382,
1987-02,5.163,
1987-03,5.166,
1987-04,6.536,
1987-05,5.687,
1987-06,6.887,
1987-07,4.419,
1987-08,6.197,
1987-09,4.749,
1987-10,5.887,
1987-11,6.968,
1987-12,8.731,
1988-01,5.033,
1988-02,7.069,
1988-03,5.155,
1988-04,5.624,
1988-05,6.304,
1988-06,5.804,
1988-07,5.535,
1988-08,5.999,
1988-09,5.317,
1988-10,5.790,
1988-11,6.473,
1988-12,7.280,
1989-01,6.448,
1989-02,7.171,
1989-03,5.644,
1989-04,6.258,
1989-05,6.270,
1989-06,6.653,
1989-07,7.839,
1989-08,7.139,
1989-09,6.107,
1989-10,6.781,
1989-11,5.535,
1989-12,8.681,
1990-01,6.088,
1990-02,7.480,
1990-03,5.264,
1990-04,6.593,
1990-05,7.102,
1990-06,7.240,
1990-07,6.955,
1990-08,7.531,
1990-09,6.300,
1990-10,7.077,
1990-11,7.559,
1990-12,10.232,
1991-01,9.395,
1991-02,8.214,
1991-03,7.905,
1991-04,8.723,
1991-05,7.477,
1991-06,7.424,
1991-07,9.052,
1991-08,8.392,
1991-09,7.041,
1991-10,9.555,
1991-11,8.388,
1991-12,11.245,
1992-01,9.032,
1992-02,8.891,
1992-03,8.298,
1992-04,7.624,
1992-05,8.412,
1992-06,8.518,
1992-07,8.877,
1992-08,9.861,
1992-09,7.720,
1992-10,9.513,
1992-11,10.853,
1992-12,10.931,
1993-01,10.434,
1993-02,8.768,
1993-03,8.361,
1993-04,7.610,
1993-05,7.730,
1993-06,7.742,
1993-07,8.335,
1993-08,9.310,
1993-09,7.560,
1993-10,7.712,
1993-11,10.298,
1993-12,9.988,
1994-01,8.621,
1994-02,9.884,
1994-03,6.244,
1994-04,7.915,
1994-05,7.978,
1994-06,6.835,
1994-07,5.449,
1994-08,4.703,
1994-09,4.074,
1994-10,7.348,
1994-11,4.363,
1994-12,6.958,
1995-01,5.041,
1995-02,6.265,
1995-03,6.029,
1995-04,5.260,
1995-05,4.701,
1995-06,4.874,
1995-07,6.387,
1995-08,4.744,
1995-09,4.611,
1995-10,5.142,
1995-11,4.385,
1995-12,7.683,
1996-01,4.930,
1996-02,4.894,
1996-03,4.295,
1996-04,4.678,
1996-05,4.690,
1996-06,5.557,
1996-07,4.448,
1996-08,5.330,
1996-09,6.542,
1996-10,4.462,
1996-11,4.784,
1996-12,9.008,
1997-01,5.079,
1997-02,5.485,
1997-03,6.819,
1997-04,5.311,
1997-05,8.892,
1997-06,9.467,
1997-07,8.384,
1997-08,7.044,
1997-09,6.070,
1997-10,6.464,
1997-11,8.929,
1997-12,9.965,
1998-01,7.451,
1998-02,8.242,
1998-03,5.762,
1998-04,7.895,
1998-05,8.737,
1998-06,8.180,
1998-07,8.549,
1998-08,7.473,
1998-09,9.420,
1998-10,7.221,
1998-11,7.864,
1998-12,9.356,
1999-01,6.438,
1999-02,8.559,
1999-03,9.888,
1999-04,9.861,
1999-05,11.303,
1999-06,8.107,
1999-07,9.484,
1999-08,8.229,
1999-09,14.598,
1999-10,14.553,
1999-11,9.596,
1999-12,14.322,
2000-01,9.908,
2000-02,6.205,
2000-03,13.055,
2000-04,7.627,
2000-05,9.000,
2000-06,23.035,
2000-07,12.801,
2000-08,9.311,
2000-09,12.635,
2000-10,6.661,
2000-11,8.886,
2000-12,20.810,
2001-01,11.251,
2001-02,14.280,
2001-03,17.575,
2001-04,11.120,
2001-05,12.467,
2001-06,17.550,
2001-07,19.717,
2001-08,19.851,
2001-09,17.627,
2001-10,20.758,
2001-11,20.470,
2001-12,15.761,
2002-01,18.248,
2002-02,14.895,
2002-03,15.967,
2002-04,11.829,
2002-05,14.383,
2002-06,15.320,
2002-07,12.685,
2002-08,14.317,
2002-09,12.279,
2002-10,13.423,
2002-11,14.100,
2002-12,13.076,
2003-01,11.184,
2003-02,11.761,
2003-03,17.862,
2003-04,8.176,
2003-05,8.818,
2003-06,12.189,
2003-07,8.365,
2003-08,13.412,
2003-09,10.945,
2003-10,12.921,
2003-11,5.106,
2003-12,12.752,
2004-01,8.414,
2004-02,9.780,
2004-03,4.385,
2004-04,8.632,
2004-05,10.282,
2004-06,7.854,
2004-07,9.603,
2004-08,11.070,
2004-09,7.784,
2004-10,9.686,
2004-11,15.194,
2004-12,7.988,
2005-01,11.665,
2005-02,10.039,
2005-03,4.755,
2005-04,10.453,
2005-05,11.155,
2005-06,6.150,
2005-07,10.758,
2005-08,9.275,
2005-09,10.795,
2005-10,8.116,
2005-11,11.794,
2005-12,11.256,
2006-01,9.794,
2006-02,9.621,
2006-03,9.799,
2006-04,10.877,
2006-05,17.179,
2006-06,7.653,
2006-07,19.363,
2006-08,15.355,
2006-09,15.118,
2006-10,15.537,
2006-11,9.049,
2006-12,13.287,
2007-01,8.699,
2007-02,6.991,
2007-03,16.782,
2007-04,11.570,
2007-05,14.910,
2007-06,8.553,
2007-07,8.304,
2007-08,5.265,
2007-09,11.599,
2007-10,11.487,
2007-11,16.415,
2007-12,20.977,
2008-01,10.721,
2008-02,18.948,
2008-03,18.847,
2008-04,17.889,
2008-05,14.419,
2008-06,20.727,
2008-07,9.765,
2008-08,13.647,
2008-09,18.546,
2008-10,12.704,
2008-11,14.541,
2008-12,52.696,
2009-01,13.208,
2009-02,17.205,
2009-03,21.034,
2009-04,13.640,
2009-05,24.442,
2009-06,30.565,
2009-07,18.043,
2009-08,22.170,
2009-09,49.228,
2009-10,21.363,
2009-11,29.999,
2009-12,34.818,
2010-01,19.997,
2010-02,15.866,
2010-03,48.951,
2010-04,22.134,
2010-05,17.353,
2010-06,55.965,
2010-07,22.288,
2010-08,23.687,
2010-09,31.697,
2010-10,19.531,
2010-11,17.545,
2010-12,30.360,
2011-01,10.440,
2011-02,20.454,
2011-03,30.891,
2011-04,9.328,
2011-05,14.670,
2011-06,26.172,
2011-07,16.032,
2011-08,15.805,
2011-09,30.290,
2011-10,25.237,
2011-11,13.699,
2011-12,40.928,
2012-01,22.803,
2012-02,20.557,
2012-03,48.470,
2012-04,25.179,
2012-05,47.081,
2012-06,56.562,
2012-07,29.592,
2012-08,63.521,
2012-09,52.581,
2012-10,40.235,
2012-11,53.345,
2012-12,25.263,
2013-01,37.002,
2013-02,22.236,
2013-03,26.807,
2013-04,25.842,
2013-05,19.961,
2013-06,14.493,
2013-07,25.727,
2013-08,26.775,
2013-09,38.884,
2013-10,11.806,
2013-11,13.521,
2013-12,24.091,
2014-01,15.081,
2014-02,9.083,
2014-03,7.703,
2014-04,17.238,
2014-05,11.890,
2014-06,8.004,
2014-07,4.632,
2014-08,13.033,
2014-09,29.950,
2014-10,9.721,
2014-11,9.126,
2014-12,9.670,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
