"",BBK01.OUZ546,BBK01.OUZ546_FLAGS
"","Subordinated liabilities, Regional institutions of credit cooperatives and Credit cooperatives",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:44,
1999-01,4.748,
1999-02,4.718,
1999-03,4.753,
1999-04,4.911,
1999-05,4.935,
1999-06,4.996,
1999-07,4.958,
1999-08,4.938,
1999-09,4.995,
1999-10,5.152,
1999-11,5.191,
1999-12,5.272,
2000-01,5.420,
2000-02,5.414,
2000-03,5.483,
2000-04,5.568,
2000-05,5.597,
2000-06,5.521,
2000-07,5.548,
2000-08,5.592,
2000-09,5.613,
2000-10,5.662,
2000-11,5.694,
2000-12,5.672,
2001-01,5.700,
2001-02,5.723,
2001-03,5.736,
2001-04,5.791,
2001-05,5.804,
2001-06,5.817,
2001-07,5.823,
2001-08,6.142,
2001-09,6.151,
2001-10,6.208,
2001-11,6.181,
2001-12,6.095,
2002-01,6.105,
2002-02,6.042,
2002-03,6.005,
2002-04,5.989,
2002-05,6.013,
2002-06,6.017,
2002-07,6.031,
2002-08,6.024,
2002-09,5.948,
2002-10,5.837,
2002-11,5.876,
2002-12,5.800,
2003-01,5.743,
2003-02,5.596,
2003-03,5.606,
2003-04,5.620,
2003-05,5.648,
2003-06,5.556,
2003-07,5.648,
2003-08,5.619,
2003-09,5.619,
2003-10,5.479,
2003-11,5.811,
2003-12,5.703,
2004-01,5.681,
2004-02,5.672,
2004-03,5.743,
2004-04,5.687,
2004-05,5.634,
2004-06,5.602,
2004-07,5.611,
2004-08,5.630,
2004-09,5.632,
2004-10,5.634,
2004-11,6.096,
2004-12,5.960,
2005-01,6.016,
2005-02,6.037,
2005-03,6.019,
2005-04,6.020,
2005-05,6.029,
2005-06,6.194,
2005-07,6.288,
2005-08,6.283,
2005-09,6.289,
2005-10,6.258,
2005-11,6.250,
2005-12,6.212,
2006-01,6.217,
2006-02,6.252,
2006-03,6.236,
2006-04,6.222,
2006-05,6.206,
2006-06,6.177,
2006-07,6.170,
2006-08,6.165,
2006-09,6.293,
2006-10,6.188,
2006-11,6.186,
2006-12,6.117,
2007-01,6.035,
2007-02,6.033,
2007-03,5.998,
2007-04,5.967,
2007-05,5.895,
2007-06,5.818,
2007-07,5.900,
2007-08,5.863,
2007-09,5.889,
2007-10,5.778,
2007-11,5.692,
2007-12,5.498,
2008-01,5.434,
2008-02,5.422,
2008-03,5.424,
2008-04,5.881,
2008-05,5.824,
2008-06,5.804,
2008-07,5.770,
2008-08,5.747,
2008-09,5.921,
2008-10,5.901,
2008-11,5.839,
2008-12,6.166,
2009-01,6.168,
2009-02,6.325,
2009-03,6.561,
2009-04,6.546,
2009-05,7.076,
2009-06,7.118,
2009-07,7.277,
2009-08,7.299,
2009-09,7.431,
2009-10,7.467,
2009-11,7.482,
2009-12,7.524,
2010-01,7.504,
2010-02,7.518,
2010-03,7.465,
2010-04,7.415,
2010-05,7.392,
2010-06,7.449,
2010-07,7.515,
2010-08,7.341,
2010-09,7.349,
2010-10,7.347,
2010-11,7.390,
2010-12,7.372,
2011-01,7.326,
2011-02,7.300,
2011-03,7.293,
2011-04,7.291,
2011-05,7.290,
2011-06,7.271,
2011-07,7.316,
2011-08,7.259,
2011-09,7.247,
2011-10,7.185,
2011-11,7.165,
2011-12,7.142,
2012-01,7.127,
2012-02,7.112,
2012-03,7.236,
2012-04,7.313,
2012-05,7.326,
2012-06,7.332,
2012-07,7.309,
2012-08,7.360,
2012-09,7.369,
2012-10,7.410,
2012-11,7.492,
2012-12,7.523,
2013-01,7.473,
2013-02,7.474,
2013-03,7.480,
2013-04,7.385,
2013-05,7.455,
2013-06,7.590,
2013-07,7.845,
2013-08,8.047,
2013-09,8.150,
2013-10,8.184,
2013-11,8.177,
2013-12,7.906,
2014-01,7.866,
2014-02,7.851,
2014-03,7.765,
2014-04,7.536,
2014-05,7.501,
2014-06,7.482,
2014-07,7.419,
2014-08,7.377,
2014-09,7.299,
2014-10,7.247,
2014-11,7.209,
