"",BBK01.QUY616,BBK01.QUY616_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Remaining countries in Oceania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:57,
2002-03,0.124,
2002-04,0.096,
2002-05,0.094,
2002-06,0.083,
2002-07,0.089,
2002-08,0.090,
2002-09,0.104,
2002-10,0.100,
2002-11,0.073,
2002-12,0.075,
2003-01,0.072,
2003-02,0.071,
2003-03,0.068,
2003-04,0.068,
2003-05,0.099,
2003-06,0.065,
2003-07,0.066,
2003-08,0.075,
2003-09,0.069,
2003-10,0.070,
2003-11,0.055,
2003-12,0.056,
2004-01,0.059,
2004-02,0.057,
2004-03,0.060,
2004-04,0.066,
2004-05,0.064,
2004-06,0.063,
2004-07,0.068,
2004-08,0.064,
2004-09,0.059,
2004-10,0.055,
2004-11,0.056,
2004-12,0.053,
2005-01,0.054,
2005-02,0.058,
2005-03,0.063,
2005-04,0.053,
2005-05,0.058,
2005-06,0.044,
2005-07,0.044,
2005-08,0.044,
2005-09,0.002,
2005-10,0.002,
2005-11,0.001,
2005-12,0.002,
2006-01,0.019,
2006-02,0.018,
2006-03,0.023,
2006-04,0.022,
2006-05,0.022,
2006-06,0.022,
2006-07,0.022,
2006-08,0.021,
2006-09,0.022,
2006-10,0.022,
2006-11,0.021,
2006-12,0.021,
2007-01,0.020,
2007-02,0.020,
2007-03,0.019,
2007-04,0.020,
2007-05,0.020,
2007-06,0.017,
2007-07,0.018,
2007-08,0.023,
2007-09,0.038,
2007-10,0.039,
2007-11,0.040,
2007-12,0.043,
2008-01,0.040,
2008-02,0.042,
2008-03,0.045,
2008-04,0.044,
2008-05,0.045,
2008-06,0.049,
2008-07,0.049,
2008-08,0.056,
2008-09,0.055,
2008-10,0.056,
2008-11,0.056,
2008-12,0.058,
2009-01,0.063,
2009-02,0.051,
2009-03,0.046,
2009-04,0.046,
2009-05,0.043,
2009-06,0.046,
2009-07,0.044,
2009-08,0.044,
2009-09,0.045,
2009-10,0.042,
2009-11,0.041,
2009-12,0.053,
2010-01,0.047,
2010-02,0.029,
2010-03,0.034,
2010-04,0.034,
2010-05,0.034,
2010-06,0.034,
2010-07,0.032,
2010-08,0.071,
2010-09,0.067,
2010-10,0.074,
2010-11,0.074,
2010-12,0.063,
2011-01,0.033,
2011-02,0.028,
2011-03,0.020,
2011-04,0.035,
2011-05,0.033,
2011-06,0.039,
2011-07,0.034,
2011-08,0.038,
2011-09,0.035,
2011-10,0.030,
2011-11,0.032,
2011-12,0.050,
2012-01,0.057,
2012-02,0.056,
2012-03,0.059,
2012-04,0.058,
2012-05,0.071,
2012-06,0.071,
2012-07,0.053,
2012-08,0.047,
2012-09,0.046,
2012-10,0.041,
2012-11,0.039,
2012-12,0.031,
2013-01,0.035,
2013-02,0.033,
2013-03,0.032,
2013-04,0.025,
2013-05,0.032,
2013-06,0.049,
2013-07,0.043,
2013-08,0.047,
2013-09,0.041,
2013-10,0.037,
2013-11,0.043,
2013-12,0.049,
2014-01,0.054,
2014-02,0.054,
2014-03,0.059,
2014-04,0.056,
2014-05,0.055,
2014-06,0.055,
2014-07,0.055,
2014-08,0.060,
2014-09,0.078,
2014-10,0.079,
