"",BBK01.TU2004,BBK01.TU2004_FLAGS
"",Foreign branches: Lending to banks (MFIs) / total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:03,
1973-06,2.796,
1973-07,3.522,
1973-08,4.530,
1973-09,4.767,
1973-10,5.335,
1973-11,5.381,
1973-12,6.257,
1974-01,6.342,
1974-02,6.002,
1974-03,6.466,
1974-04,6.293,
1974-05,6.514,
1974-06,6.605,
1974-07,6.870,
1974-08,7.418,
1974-09,7.373,
1974-10,6.945,
1974-11,6.868,
1974-12,6.094,
1975-01,5.796,
1975-02,6.272,
1975-03,5.784,
1975-04,6.183,
1975-05,5.930,
1975-06,6.100,
1975-07,6.530,
1975-08,7.065,
1975-09,7.175,
1975-10,6.264,
1975-11,6.731,
1975-12,7.516,
1976-01,7.321,
1976-02,7.867,
1976-03,7.912,
1976-04,8.235,
1976-05,8.712,
1976-06,8.298,
1976-07,8.487,
1976-08,8.518,
1976-09,9.403,
1976-10,9.649,
1976-11,9.281,
1976-12,10.482,
1977-01,10.879,
1977-02,11.073,
1977-03,11.580,
1977-04,12.118,
1977-05,12.871,
1977-06,13.212,
1977-07,13.918,
1977-08,13.673,
1977-09,14.593,
1977-10,14.776,
1977-11,14.294,
1977-12,14.922,
1978-01,14.133,
1978-02,14.989,
1978-03,16.023,
1978-04,16.046,
1978-05,15.715,
1978-06,16.608,
1978-07,17.589,
1978-08,17.619,
1978-09,18.468,
1978-10,17.845,
1978-11,20.420,
1978-12,20.330,
1979-01,21.664,
1979-02,21.313,
1979-03,23.409,
1979-04,24.802,
1979-05,24.754,
1979-06,23.690,
1979-07,22.641,
1979-08,25.048,
1979-09,25.848,
1979-10,24.820,
1979-11,25.350,
1979-12,25.386,
1980-01,26.013,
1980-02,28.049,
1980-03,31.898,
1980-04,26.968,
1980-05,27.084,
1980-06,27.992,
1980-07,28.039,
1980-08,28.870,
1980-09,28.364,
1980-10,29.591,
1980-11,28.998,
1980-12,27.800,
1981-01,30.237,
1981-02,30.815,
1981-03,33.203,
1981-04,32.259,
1981-05,33.835,
1981-06,34.665,
1981-07,35.653,
1981-08,34.988,
1981-09,34.712,
1981-10,35.149,
1981-11,34.256,
1981-12,34.406,
1982-01,35.187,
1982-02,35.950,
1982-03,38.289,
1982-04,36.093,
1982-05,37.780,
1982-06,38.261,
1982-07,40.154,
1982-08,40.779,
1982-09,40.446,
1982-10,41.387,
1982-11,40.399,
1982-12,39.640,
1983-01,38.114,
1983-02,37.453,
1983-03,40.354,
1983-04,39.196,
1983-05,40.076,
1983-06,42.165,
1983-07,44.222,
1983-08,44.606,
1983-09,45.611,
1983-10,44.326,
1983-11,47.186,
1983-12,44.152,
1984-01,45.983,
1984-02,45.061,
1984-03,46.656,
1984-04,46.531,
1984-05,47.790,
1984-06,49.293,
1984-07,48.310,
1984-08,49.030,
1984-09,51.076,
1984-10,51.861,
1984-11,52.808,
1984-12,53.939,
1985-01,53.119,
1985-02,54.514,
1985-03,55.958,
1985-04,53.267,
1985-05,54.100,
1985-06,59.574,
1985-07,56.868,
1985-08,58.275,
1985-09,56.472,
1985-10,54.879,
1985-11,54.724,
1985-12,56.484,
1986-01,56.199,
1986-02,55.257,
1986-03,61.195,
1986-04,60.998,
1986-05,60.297,
1986-06,60.096,
1986-07,59.665,
1986-08,59.972,
1986-09,63.442,
1986-10,62.011,
1986-11,60.036,
1986-12,61.689,
1987-01,62.675,
1987-02,62.689,
1987-03,65.607,
1987-04,64.899,
1987-05,66.539,
1987-06,67.730,
1987-07,69.424,
1987-08,68.941,
1987-09,72.868,
1987-10,72.987,
1987-11,71.239,
1987-12,69.520,
1988-01,74.034,
1988-02,72.228,
1988-03,71.925,
1988-04,70.454,
1988-05,73.279,
1988-06,78.697,
1988-07,81.556,
1988-08,80.832,
1988-09,83.966,
1988-10,80.121,
1988-11,79.145,
1988-12,80.474,
1989-01,88.233,
1989-02,86.246,
1989-03,93.358,
1989-04,89.453,
1989-05,92.163,
1989-06,90.168,
1989-07,86.422,
1989-08,87.044,
1989-09,86.540,
1989-10,89.224,
1989-11,86.450,
1989-12,84.664,
1990-01,86.713,
1990-02,93.053,
1990-03,92.116,
1990-04,91.808,
1990-05,94.292,
1990-06,92.802,
1990-07,92.895,
1990-08,91.689,
1990-09,93.876,
1990-10,92.197,
1990-11,95.969,
1990-12,95.209,
1991-01,96.964,
1991-02,98.849,
1991-03,103.344,
1991-04,99.439,
1991-05,98.080,
1991-06,100.261,
1991-07,100.080,
1991-08,102.200,
1991-09,101.928,
1991-10,102.812,
1991-11,105.659,
1991-12,101.930,
1992-01,106.833,
1992-02,105.768,
1992-03,108.021,
1992-04,110.252,
1992-05,112.270,
1992-06,109.158,
1992-07,111.081,
1992-08,109.818,
1992-09,121.773,
1992-10,132.272,
1992-11,132.095,
1992-12,127.846,
1993-01,131.802,
1993-02,134.364,
1993-03,143.205,
1993-04,140.281,
1993-05,143.298,
1993-06,146.356,
1993-07,149.374,
1993-08,145.864,
1993-09,146.545,
1993-10,148.586,
1993-11,150.570,
1993-12,224.264,
1994-01,232.689,
1994-02,233.524,
1994-03,238.693,
1994-04,239.407,
1994-05,238.964,
1994-06,236.793,
1994-07,248.731,
1994-08,252.971,
1994-09,252.266,
1994-10,259.583,
1994-11,264.168,
1994-12,281.859,
1995-01,287.583,
1995-02,289.251,
1995-03,291.159,
1995-04,300.102,
1995-05,308.955,
1995-06,323.359,
1995-07,323.083,
1995-08,337.573,
1995-09,339.911,
1995-10,344.585,
1995-11,355.284,
1995-12,353.286,
1996-01,362.120,
1996-02,364.320,
1996-03,377.162,
1996-04,383.155,
1996-05,384.076,
1996-06,389.945,
1996-07,375.816,
1996-08,376.467,
1996-09,382.449,
1996-10,396.194,
1996-11,405.830,
1996-12,401.100,
1997-01,422.744,
1997-02,443.005,
1997-03,456.759,
1997-04,466.122,
1997-05,467.828,
1997-06,472.936,
1997-07,493.296,
1997-08,488.095,
1997-09,481.817,
1997-10,506.888,
1997-11,540.851,
1997-12,546.092,
1998-01,562.756,
1998-02,556.516,
1998-03,592.120,
1998-04,588.807,
1998-05,593.675,
1998-06,602.794,
1998-07,573.643,
1998-08,572.307,
1998-09,582.489,
1998-10,638.643,
1998-11,675.262,
1998-12,628.871,
1999-01,631.924,
1999-02,635.898,
1999-03,667.135,
1999-04,666.486,
1999-05,688.371,
1999-06,696.999,
1999-07,670.739,
1999-08,691.922,
1999-09,704.201,
1999-10,722.139,
1999-11,743.062,
1999-12,714.586,
2000-01,781.812,
2000-02,787.462,
2000-03,805.361,
2000-04,845.876,
2000-05,815.241,
2000-06,784.289,
2000-07,790.925,
2000-08,803.824,
2000-09,816.823,
2000-10,851.315,
2000-11,862.989,
2000-12,829.413,
2001-01,841.663,
2001-02,867.508,
2001-03,915.984,
2001-04,930.900,
2001-05,957.924,
2001-06,921.689,
2001-07,910.047,
2001-08,928.605,
2001-09,917.186,
