"",BBK01.EU8228,BBK01.EU8228_FLAGS
"",External position of the Bundesbank up to 1998 / Loans to and other claims on non-residents / Other claims,
unit,DM (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:17,
1948-12,66.979,
1949-01,-,Nothing exists
1949-02,-,Nothing exists
1949-03,100.725,
1949-04,-,Nothing exists
1949-05,-,Nothing exists
1949-06,121.176,
1949-07,-,Nothing exists
1949-08,-,Nothing exists
1949-09,68.002,
1949-10,-,Nothing exists
1949-11,-,Nothing exists
1949-12,60.844,
1950-01,-,Nothing exists
1950-02,-,Nothing exists
1950-03,72.603,
1950-04,-,Nothing exists
1950-05,-,Nothing exists
1950-06,141.117,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,174.351,
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,180.486,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,164.636,
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,143.162,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,149.809,
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,137.538,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,339.498,
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,622.754,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,899.874,
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,1035.877,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,1028.719,
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,1148.873,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,1297.659,
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,1382.533,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,1508.822,
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,1633.578,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,1342.141,
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,1366.172,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,1348.788,
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,1396.338,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,1475.077,
1955-10,-,Nothing exists
1955-11,-,Nothing exists
