"",BBK01.PQ1017,BBK01.PQ1017_FLAGS
"",Lending to domestic non-profit institutions / Total / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:59,
1968-10,0.119,
1969-01,0.132,
1969-04,0.159,
1969-07,0.167,
1969-10,0.170,
1970-01,0.200,
1970-04,0.220,
1970-07,0.151,
1970-10,0.162,
1971-01,0.155,
1971-04,0.169,
1971-07,0.188,
1971-10,0.199,
1972-01,0.208,
1972-04,0.223,
1972-07,0.233,
1972-10,0.356,
1973-01,0.334,
1973-04,0.339,
1973-07,0.339,
1973-10,0.353,
1974-01,0.341,
1974-04,0.358,
1974-07,0.365,
1974-10,0.381,
1975-01,0.418,
1975-04,0.433,
1975-07,0.408,
1975-10,0.430,
1976-01,0.432,
1976-04,0.429,
1976-07,0.425,
1976-10,0.433,
1977-01,0.436,
1977-04,0.469,
1977-07,0.469,
1977-10,0.460,
1978-01,0.437,
1978-04,0.429,
1978-07,0.428,
1978-10,0.411,
1979-01,0.395,
1979-04,0.402,
1979-07,0.394,
1979-10,0.456,
1980-01,0.440,
1980-04,0.438,
1980-07,0.486,
1980-10,1.328,
1981-01,1.259,
1981-04,1.264,
1981-07,1.265,
1981-10,1.274,
1982-01,1.275,
1982-04,1.279,
1982-07,1.313,
1982-10,1.309,
1983-01,1.301,
1983-04,1.352,
1983-07,1.361,
1983-10,1.376,
1984-01,1.378,
1984-04,1.384,
1984-07,1.351,
1984-10,1.398,
1985-01,1.395,
1985-04,1.407,
1985-07,1.415,
1985-10,1.450,
1986-01,1.471,
1986-04,1.462,
1986-07,1.475,
1986-10,1.516,
1987-01,1.506,
1987-04,1.490,
1987-07,1.502,
1987-10,1.480,
1988-01,1.428,
1988-04,1.431,
1988-07,1.421,
1988-10,1.451,
1989-01,1.464,
1989-04,1.468,
1989-07,1.453,
1989-10,1.452,
1990-01,1.448,
1990-04,1.441,
1990-07,1.433,
1990-10,1.498,
1991-01,2.087,
1991-04,2.088,
1991-07,2.126,
1991-10,2.180,
1992-01,4.200,
1992-04,4.218,
1992-07,4.321,
1992-10,3.375,
1993-01,3.908,
1993-04,3.921,
1993-07,4.015,
1993-10,4.071,
1994-01,3.850,
1994-04,3.968,
1994-07,4.057,
1994-10,4.145,
1995-01,3.009,
1995-04,3.070,
1995-07,3.110,
1995-10,3.191,
1996-01,3.105,
1996-04,3.148,
1996-07,3.180,
1996-10,3.195,
1997-01,3.238,
1997-04,3.258,
1997-07,3.288,
1997-10,3.341,
1998-01,3.266,
1998-04,3.270,
1998-07,3.387,
1998-10,2.995,
1999-01,2.338,
1999-04,2.263,
1999-07,2.214,
1999-10,2.236,
2000-01,2.471,
2000-04,2.350,
2000-07,2.341,
2000-10,2.491,
2001-01,2.455,
2001-04,2.591,
2001-07,2.606,
2001-10,2.436,
2002-01,2.423,
2002-04,2.453,
2002-07,2.456,
2002-10,2.431,
2003-01,2.426,
2003-04,2.392,
2003-07,2.368,
2003-10,2.261,
2004-01,2.201,
2004-04,2.174,
2004-07,1.777,
2004-10,1.573,
2005-01,1.433,
2005-04,1.430,
2005-07,1.364,
2005-10,1.322,
2006-01,1.188,
2006-04,1.180,
2006-07,1.253,
2006-10,1.187,
2007-01,1.275,
2007-04,1.201,
2007-07,1.118,
2007-10,1.028,
2008-01,1.004,
2008-04,1.022,
2008-07,1.002,
2008-10,0.984,
2009-01,0.999,
2009-04,0.976,
2009-07,0.953,
2009-10,0.894,
2010-01,0.907,
2010-04,0.897,
2010-07,0.888,
2010-10,1.053,
2011-01,1.134,
2011-04,1.078,
2011-07,1.092,
2011-10,1.112,
2012-01,1.106,
2012-04,1.061,
2012-07,1.069,
2012-10,1.086,
2013-01,1.130,
2013-04,1.195,
2013-07,1.227,
2013-10,1.251,
2014-01,1.206,
2014-04,1.183,
2014-07,1.103,
2014-10,0.839,
