"",BBK01.OUB355,BBK01.OUB355_FLAGS
"",Lending to local government and local government associations / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:18,
1999-01,18.330,
1999-02,17.751,
1999-03,17.540,
1999-04,17.630,
1999-05,17.424,
1999-06,17.670,
1999-07,17.750,
1999-08,17.533,
1999-09,17.859,
1999-10,17.867,
1999-11,17.724,
1999-12,18.031,
2000-01,18.033,
2000-02,17.669,
2000-03,17.820,
2000-04,18.432,
2000-05,21.805,
2000-06,23.113,
2000-07,21.899,
2000-08,21.454,
2000-09,21.514,
2000-10,22.148,
2000-11,22.367,
2000-12,22.628,
2001-01,23.305,
2001-02,23.085,
2001-03,23.238,
2001-04,23.415,
2001-05,22.974,
2001-06,23.279,
2001-07,23.088,
2001-08,22.778,
2001-09,22.891,
2001-10,23.346,
2001-11,23.260,
2001-12,23.549,
2002-01,23.737,
2002-02,23.757,
2002-03,24.263,
2002-04,24.359,
2002-05,24.126,
2002-06,24.764,
2002-07,24.521,
2002-08,24.150,
2002-09,24.431,
2002-10,24.727,
2002-11,24.654,
2002-12,24.994,
2003-01,25.160,
2003-02,24.755,
2003-03,24.811,
2003-04,24.724,
2003-05,24.542,
2003-06,24.468,
2003-07,24.589,
2003-08,24.390,
2003-09,25.068,
2003-10,25.478,
2003-11,25.377,
2003-12,25.391,
2004-01,25.477,
2004-02,25.495,
2004-03,25.508,
2004-04,25.638,
2004-05,25.487,
2004-06,25.366,
2004-07,25.674,
2004-08,24.761,
2004-09,24.670,
2004-10,24.795,
2004-11,24.669,
2004-12,24.743,
2005-01,25.368,
2005-02,25.383,
2005-03,25.954,
2005-04,25.841,
2005-05,25.151,
2005-06,25.391,
2005-07,25.201,
2005-08,24.336,
2005-09,25.065,
2005-10,25.007,
2005-11,24.975,
2005-12,26.039,
2006-01,26.389,
2006-02,25.982,
2006-03,26.051,
2006-04,25.375,
2006-05,24.339,
2006-06,24.984,
2006-07,24.309,
2006-08,23.768,
2006-09,24.494,
2006-10,24.142,
2006-11,23.385,
2006-12,22.974,
2007-01,23.214,
2007-02,23.227,
2007-03,23.346,
2007-04,23.265,
2007-05,22.890,
2007-06,23.113,
2007-07,22.288,
2007-08,22.270,
2007-09,22.840,
2007-10,23.326,
2007-11,22.850,
2007-12,22.993,
2008-01,24.451,
2008-02,24.131,
2008-03,23.835,
2008-04,24.886,
2008-05,24.022,
2008-06,24.845,
2008-07,25.323,
2008-08,24.991,
2008-09,26.117,
2008-10,25.748,
2008-11,25.159,
2008-12,25.456,
2009-01,26.446,
2009-02,26.679,
2009-03,27.019,
2009-04,27.321,
2009-05,26.353,
2009-06,26.871,
2009-07,26.908,
2009-08,26.236,
2009-09,27.215,
2009-10,27.348,
2009-11,24.555,
2009-12,24.243,
2010-01,25.464,
2010-02,26.010,
2010-03,26.048,
2010-04,26.468,
2010-05,26.151,
2010-06,26.632,
2010-07,25.744,
2010-08,25.269,
2010-09,25.705,
2010-10,26.189,
2010-11,26.182,
2010-12,25.510,
2011-01,26.302,
2011-02,25.699,
2011-03,25.572,
2011-04,25.238,
2011-05,25.074,
2011-06,24.735,
2011-07,24.977,
2011-08,24.164,
2011-09,24.780,
2011-10,24.843,
2011-11,25.031,
2011-12,25.401,
2012-01,25.641,
2012-02,25.393,
2012-03,24.777,
2012-04,24.841,
2012-05,24.647,
2012-06,25.165,
2012-07,25.508,
2012-08,24.608,
2012-09,25.153,
2012-10,25.507,
2012-11,25.057,
2012-12,25.177,
2013-01,25.881,
2013-02,25.930,
2013-03,26.491,
2013-04,26.936,
2013-05,26.823,
2013-06,27.072,
2013-07,28.041,
2013-08,27.406,
2013-09,27.669,
2013-10,28.075,
2013-11,28.068,
2013-12,28.405,
2014-01,28.916,
2014-02,28.983,
2014-03,29.873,
2014-04,30.717,
2014-05,29.800,
2014-06,30.095,
2014-07,30.472,
2014-08,29.781,
2014-09,29.760,
2014-10,30.244,
2014-11,30.376,
2014-12,30.353,Provisional value
